ensembl_id	species	gene_symbol	ens_orthogroup_id	ens_hqorthogroup_id	species_code
ENSRNOG00000068514	rat	ENSRNOG00000068514	OG_00038	HQ_SNG_016197	RATNO
ENSRNOG00000068516	rat	Hist1h2ail1	OG_16882	HQ_SNG_016198	RATNO
ENSRNOG00000068518	rat	ENSRNOG00000068518	OG_00059	HQ_SNG_016199	RATNO
ENSRNOG00000068521	rat	ENSRNOG00000068521	OG_SNG_007098	HQ_SNG_016200	RATNO
ENSRNOG00000068522	rat	ENSRNOG00000068522	OG_SNG_007099	HQ_SNG_016201	RATNO
ENSRNOG00000068524	rat	ENSRNOG00000068524	OG_00366	HQ_SNG_016202	RATNO
ENSRNOG00000068525	rat	ENSRNOG00000068525	OG_SNG_007100	HQ_SNG_016203	RATNO
ENSRNOG00000068526	rat	Svs4	OG_19169	HQ_SNG_016204	RATNO
ENSRNOG00000068528	rat	ENSRNOG00000068528	OG_SNG_007101	HQ_SNG_016205	RATNO
ENSRNOG00000068529	rat	Olr653	OG_00039	HQ_00086	RATNO
ENSRNOG00000068532	rat	Olr234	OG_12732	HQ_10989	RATNO
ENSRNOG00000068535	rat	ENSRNOG00000068535	OG_SNG_007102	HQ_SNG_016206	RATNO
ENSRNOG00000068537	rat	Hs3st1	OG_02169	HQ_13315	RATNO
ENSRNOG00000068538	rat	ENSRNOG00000068538	OG_00174	HQ_SNG_016207	RATNO
ENSRNOG00000068540	rat	ENSRNOG00000068540	OG_19687	HQ_SNG_016208	RATNO
ENSRNOG00000068541	rat	ENSRNOG00000068541	OG_17392	HQ_19172	RATNO
ENSRNOG00000068543	rat	ENSRNOG00000068543	OG_00306	HQ_SNG_016209	RATNO
ENSRNOG00000068544	rat	ENSRNOG00000068544	OG_00002	HQ_SNG_016210	RATNO
ENSRNOG00000068547	rat	Olr1422	OG_00081	HQ_00173	RATNO
ENSRNOG00000068548	rat	Vom1r64	OG_00006	HQ_SNG_016211	RATNO
ENSRNOG00000068549	rat	ENSRNOG00000068549	OG_SNG_007103	HQ_SNG_016212	RATNO
ENSRNOG00000068551	rat	Olr246	OG_18338	HQ_19108	RATNO
ENSRNOG00000068554	rat	ENSRNOG00000068554	OG_00093	HQ_00016	RATNO
ENSRNOG00000068555	rat	Nt5c1a	OG_05786	HQ_04245	RATNO
ENSRNOG00000068556	rat	Cyp2a3	OG_00355	HQ_00108	RATNO
ENSRNOG00000068561	rat	ENSRNOG00000068561	OG_00093	HQ_00016	RATNO
ENSRNOG00000068563	rat	ENSRNOG00000068563	OG_SNG_007104	HQ_SNG_016213	RATNO
ENSRNOG00000068565	rat	ENSRNOG00000068565	OG_17226	HQ_SNG_016214	RATNO
ENSRNOG00000068571	rat	Olr1347	OG_00090	HQ_00015	RATNO
ENSRNOG00000068574	rat	ENSRNOG00000068574	OG_SNG_007105	HQ_SNG_016215	RATNO
ENSRNOG00000068575	rat	ENSRNOG00000068575	OG_00298	HQ_SNG_016216	RATNO
ENSRNOG00000068577	rat	ENSRNOG00000068577	OG_SNG_007106	HQ_SNG_016217	RATNO
ENSRNOG00000068578	rat	Olr211	OG_17387	HQ_17443	RATNO
ENSRNOG00000068579	rat	ENSRNOG00000068579	OG_02100	HQ_SNG_016218	RATNO
ENSRNOG00000068580	rat	RGD1559508	OG_00059	HQ_SNG_016219	RATNO
ENSRNOG00000068582	rat	Olr1059	OG_00132	HQ_SNG_016220	RATNO
ENSRNOG00000068586	rat	Krt6a	OG_00183	HQ_00022	RATNO
ENSRNOG00000068588	rat	ENSRNOG00000068588	OG_19251	HQ_SNG_016221	RATNO
ENSRNOG00000068589	rat	ENSRNOG00000068589	OG_SNG_007107	HQ_SNG_016222	RATNO
ENSRNOG00000068591	rat	ENSRNOG00000068591	OG_00143	HQ_13307	RATNO
ENSRNOG00000068592	rat	Btn3a2	OG_00445	HQ_SNG_016223	RATNO
ENSRNOG00000068594	rat	Olr36	OG_15236	HQ_13287	RATNO
ENSRNOG00000068599	rat	MGC94207	OG_14669	HQ_12792	RATNO
ENSRNOG00000068600	rat	ENSRNOG00000068600	OG_01607	HQ_SNG_016224	RATNO
ENSRNOG00000068602	rat	ENSRNOG00000068602	OG_19443	HQ_SNG_016225	RATNO
ENSRNOG00000068605	rat	ENSRNOG00000068605	OG_SNG_007108	HQ_SNG_016226	RATNO
ENSRNOG00000068606	rat	ENSRNOG00000068606	OG_06010	HQ_SNG_016227	RATNO
ENSRNOG00000068607	rat	ENSRNOG00000068607	OG_00175	HQ_SNG_016228	RATNO
ENSRNOG00000068608	rat	ENSRNOG00000068608	OG_18441	HQ_19532	RATNO
ENSRNOG00000068609	rat	ENSRNOG00000068609	OG_SNG_007109	HQ_SNG_016229	RATNO
ENSRNOG00000068610	rat	ENSRNOG00000068610	OG_00016	HQ_SNG_016230	RATNO
ENSRNOG00000068611	rat	ENSRNOG00000068611	OG_01086	HQ_SNG_016231	RATNO
ENSRNOG00000068612	rat	Olr1531	OG_SNG_007110	HQ_SNG_016232	RATNO
ENSRNOG00000068614	rat	H3c1	OG_18079	HQ_SNG_016233	RATNO
ENSRNOG00000068615	rat	Olr1380	OG_00095	HQ_00009	RATNO
ENSRNOG00000068619	rat	ENSRNOG00000068619	OG_SNG_007111	HQ_SNG_016234	RATNO
ENSRNOG00000068620	rat	Tex13c3	OG_18377	HQ_19278	RATNO
ENSRNOG00000068621	rat	ENSRNOG00000068621	OG_17009	HQ_SNG_016235	RATNO
ENSRNOG00000068622	rat	ENSRNOG00000068622	OG_00174	HQ_SNG_016236	RATNO
ENSRNOG00000068623	rat	ENSRNOG00000068623	OG_00441	HQ_SNG_016237	RATNO
ENSRNOG00000068625	rat	Olr363	OG_00061	HQ_19253	RATNO
ENSRNOG00000068626	rat	ENSRNOG00000068626	OG_02116	HQ_SNG_016238	RATNO
ENSRNOG00000068628	rat	Klk1c6	OG_00047	HQ_SNG_016239	RATNO
ENSRNOG00000068631	rat	ENSRNOG00000068631	OG_00459	HQ_SNG_016240	RATNO
ENSRNOG00000068632	rat	ENSRNOG00000068632	OG_SNG_007112	HQ_SNG_016241	RATNO
ENSRNOG00000068633	rat	ENSRNOG00000068633	OG_SNG_007113	HQ_SNG_016242	RATNO
ENSRNOG00000068634	rat	Csta	OG_00093	HQ_00016	RATNO
ENSRNOG00000068635	rat	ENSRNOG00000068635	OG_00024	HQ_SNG_016243	RATNO
ENSRNOG00000068637	rat	Olr1606	OG_12409	HQ_10684	RATNO
ENSRNOG00000068640	rat	ENSRNOG00000068640	OG_SNG_007114	HQ_SNG_016244	RATNO
ENSRNOG00000068642	rat	Slc6a20	OG_00926	HQ_00222	RATNO
ENSRNOG00000068644	rat	RGD1563551	OG_SNG_007115	HQ_SNG_016245	RATNO
ENSRNOG00000068646	rat	Dmrtc1c1	OG_17403	HQ_SNG_016246	RATNO
ENSRNOG00000068648	rat	ENSRNOG00000068648	OG_00016	HQ_SNG_016247	RATNO
ENSRNOG00000068649	rat	ENSRNOG00000068649	OG_00016	HQ_SNG_016248	RATNO
ENSRNOG00000068650	rat	ENSRNOG00000068650	OG_00454	HQ_SNG_016249	RATNO
ENSRNOG00000068651	rat	ENSRNOG00000068651	OG_00250	HQ_SNG_016250	RATNO
ENSRNOG00000068653	rat	Olr536	OG_01815	HQ_10322	RATNO
ENSRNOG00000068655	rat	ENSRNOG00000068655	OG_SNG_007116	HQ_SNG_016251	RATNO
ENSRNOG00000068656	rat	ENSRNOG00000068656	OG_SNG_007117	HQ_SNG_016252	RATNO
ENSRNOG00000068658	rat	ENSRNOG00000068658	OG_16765	HQ_SNG_016253	RATNO
ENSRNOG00000068661	rat	Zfp647	OG_13918	HQ_12094	RATNO
ENSRNOG00000068662	rat	S100a7l2	OG_17422	HQ_SNG_016254	RATNO
ENSRNOG00000068663	rat	Vom1r97	OG_00010	HQ_17480	RATNO
ENSRNOG00000068665	rat	ENSRNOG00000068665	OG_SNG_007118	HQ_SNG_016255	RATNO
ENSRNOG00000068666	rat	ENSRNOG00000068666	OG_SNG_007119	HQ_SNG_016256	RATNO
ENSRNOG00000068667	rat	ENSRNOG00000068667	OG_SNG_007120	HQ_SNG_016257	RATNO
ENSRNOG00000068669	rat	Ankrd66	OG_14840	HQ_12941	RATNO
ENSRNOG00000068670	rat	Sh3bgrl2	OG_SNG_007121	HQ_SNG_016258	RATNO
ENSRNOG00000068672	rat	Gm45871	OG_19600	HQ_19577	RATNO
ENSRNOG00000068676	rat	ENSRNOG00000068676	OG_00375	HQ_SNG_016259	RATNO
ENSRNOG00000068677	rat	Zfp661	OG_15162	HQ_13231	RATNO
ENSRNOG00000068678	rat	Olr23	OG_00156	HQ_18713	RATNO
ENSRNOG00000068681	rat	ENSRNOG00000068681	OG_SNG_007122	HQ_SNG_016260	RATNO
ENSRNOG00000068682	rat	ENSRNOG00000068682	OG_SNG_007123	HQ_SNG_016261	RATNO
ENSRNOG00000068685	rat	Klk1c2	OG_00047	HQ_SNG_016262	RATNO
ENSRNOG00000068687	rat	Ubxn2a	OG_01835	HQ_10553	RATNO
ENSRNOG00000068688	rat	ENSRNOG00000068688	OG_00016	HQ_SNG_016263	RATNO
ENSRNOG00000068690	rat	Cmc2	OG_19688	HQ_SNG_016264	RATNO
ENSRNOG00000068691	rat	ENSRNOG00000068691	OG_SNG_007124	HQ_SNG_016265	RATNO
ENSRNOG00000068692	rat	Sry3	OG_00512	HQ_SNG_016266	RATNO
ENSRNOG00000068695	rat	Diras3	OG_18191	HQ_17304	RATNO
ENSRNOG00000068696	rat	ENSRNOG00000068696	OG_00106	HQ_00061	RATNO
ENSRNOG00000068697	rat	ENSRNOG00000068697	OG_SNG_007125	HQ_SNG_016267	RATNO
ENSRNOG00000068699	rat	ENSRNOG00000068699	OG_17703	HQ_SNG_016268	RATNO
ENSRNOG00000068702	rat	ENSRNOG00000068702	OG_SNG_007126	HQ_SNG_016269	RATNO
ENSRNOG00000068703	rat	Ifna1	OG_00017	HQ_00001	RATNO
ENSRNOG00000068705	rat	ENSRNOG00000068705	OG_19689	HQ_SNG_016270	RATNO
ENSRNOG00000068706	rat	ENSRNOG00000068706	OG_SNG_007127	HQ_SNG_016271	RATNO
ENSRNOG00000068707	rat	Arhgdig	OG_14938	HQ_15936	RATNO
ENSRNOG00000068710	rat	ENSRNOG00000068710	OG_00056	HQ_SNG_016272	RATNO
ENSRNOG00000068711	rat	ENSRNOG00000068711	OG_01776	HQ_SNG_016273	RATNO
ENSRNOG00000068712	rat	ENSRNOG00000068712	OG_01925	HQ_SNG_016274	RATNO
ENSRNOG00000068715	rat	ENSRNOG00000068715	OG_SNG_007128	HQ_SNG_016275	RATNO
ENSRNOG00000068717	rat	Ccdc167	OG_14367	HQ_SNG_016276	RATNO
ENSRNOG00000068723	rat	Vom1r31	OG_00038	HQ_SNG_016277	RATNO
ENSRNOG00000068724	rat	Prp15	OG_SNG_007129	HQ_SNG_016278	RATNO
ENSRNOG00000068725	rat	ENSRNOG00000068725	OG_17428	HQ_SNG_016279	RATNO
ENSRNOG00000068726	rat	Pramel	OG_00372	HQ_SNG_016280	RATNO
ENSRNOG00000068728	rat	Adam26a	OG_00443	HQ_SNG_016281	RATNO
ENSRNOG00000068729	rat	ENSRNOG00000068729	OG_SNG_007130	HQ_SNG_016282	RATNO
ENSRNOG00000068730	rat	ENSRNOG00000068730	OG_00002	HQ_SNG_016283	RATNO
ENSRNOG00000068732	rat	ENSRNOG00000068732	OG_00098	HQ_SNG_016284	RATNO
ENSRNOG00000068733	rat	Olr823	OG_17181	HQ_15985	RATNO
ENSRNOG00000068734	rat	ENSRNOG00000068734	OG_00011	HQ_SNG_016285	RATNO
ENSRNOG00000068743	rat	Prrc2c	OG_00818	HQ_04301	RATNO
ENSRNOG00000068749	rat	ENSRNOG00000068749	OG_SNG_007131	HQ_SNG_016286	RATNO
ENSRNOG00000068754	rat	Cd244	OG_01402	HQ_SNG_016287	RATNO
ENSRNOG00000068756	rat	Iba57	OG_16616	HQ_15280	RATNO
ENSRNOG00000068757	rat	ENSRNOG00000068757	OG_19586	HQ_SNG_016288	RATNO
ENSRNOG00000068759	rat	ENSRNOG00000068759	OG_00012	HQ_SNG_016289	RATNO
ENSRNOG00000068760	rat	ENSRNOG00000068760	OG_00733	HQ_SNG_016290	RATNO
ENSRNOG00000068764	rat	Ppial4d	OG_00731	HQ_SNG_016291	RATNO
ENSRNOG00000068767	rat	Ppp1r3f	OG_15359	HQ_13395	RATNO
ENSRNOG00000068768	rat	Vom1r12	OG_00038	HQ_SNG_016292	RATNO
ENSRNOG00000068770	rat	ENSRNOG00000068770	OG_00077	HQ_SNG_016293	RATNO
ENSRNOG00000068771	rat	Olr507	OG_00063	HQ_19384	RATNO
ENSRNOG00000068772	rat	ENSRNOG00000068772	OG_00044	HQ_SNG_016294	RATNO
ENSRNOG00000068773	rat	ENSRNOG00000068773	OG_SNG_007132	HQ_SNG_016295	RATNO
ENSRNOG00000068776	rat	ENSRNOG00000068776	OG_01520	HQ_SNG_016296	RATNO
ENSRNOG00000068777	rat	ENSRNOG00000068777	OG_00539	HQ_13303	RATNO
ENSRNOG00000068779	rat	ENSRNOG00000068779	OG_00003	HQ_SNG_016297	RATNO
ENSRNOG00000068780	rat	ENSRNOG00000068780	OG_00294	HQ_SNG_016298	RATNO
ENSRNOG00000068784	rat	ENSRNOG00000068784	OG_00183	HQ_00022	RATNO
ENSRNOG00000068786	rat	ENSRNOG00000068786	OG_00003	HQ_SNG_016299	RATNO
ENSRNOG00000068787	rat	Olr311	OG_00112	HQ_19520	RATNO
ENSRNOG00000068788	rat	ENSRNOG00000068788	OG_00240	HQ_SNG_016300	RATNO
ENSRNOG00000068790	rat	ENSRNOG00000068790	OG_SNG_007133	HQ_SNG_016301	RATNO
ENSRNOG00000068792	rat	ENSRNOG00000068792	OG_00075	HQ_SNG_016302	RATNO
ENSRNOG00000068793	rat	ENSRNOG00000068793	OG_SNG_007134	HQ_SNG_016303	RATNO
ENSRNOG00000068795	rat	ENSRNOG00000068795	OG_00014	HQ_SNG_016304	RATNO
ENSRNOG00000068796	rat	ENSRNOG00000068796	OG_00029	HQ_SNG_016305	RATNO
ENSRNOG00000068797	rat	Taar7d	OG_00282	HQ_00037	RATNO
ENSRNOG00000068802	rat	ENSRNOG00000068802	OG_SNG_007135	HQ_SNG_016306	RATNO
ENSRNOG00000068805	rat	Olr1238	OG_00027	HQ_17408	RATNO
ENSRNOG00000068806	rat	Sdr42e2	OG_13274	HQ_11493	RATNO
ENSRNOG00000068810	rat	Olr329	OG_00067	HQ_00174	RATNO
ENSRNOG00000068813	rat	ENSRNOG00000068813	OG_00011	HQ_SNG_016307	RATNO
ENSRNOG00000068815	rat	Olr247	OG_00022	HQ_SNG_016308	RATNO
ENSRNOG00000068816	rat	ENSRNOG00000068816	OG_07790	HQ_06209	RATNO
ENSRNOG00000068824	rat	ENSRNOG00000068824	OG_00035	HQ_SNG_016309	RATNO
ENSRNOG00000068826	rat	Mgat1	OG_07092	HQ_05508	RATNO
ENSRNOG00000068831	rat	ENSRNOG00000068831	OG_00119	HQ_SNG_016310	RATNO
ENSRNOG00000068832	rat	ENSRNOG00000068832	OG_00208	HQ_SNG_016311	RATNO
ENSRNOG00000068835	rat	ENSRNOG00000068835	OG_00446	HQ_SNG_016312	RATNO
ENSRNOG00000068836	rat	ENSRNOG00000068836	OG_SNG_007136	HQ_SNG_016313	RATNO
ENSRNOG00000068837	rat	ENSRNOG00000068837	OG_SNG_007137	HQ_SNG_016314	RATNO
ENSRNOG00000068839	rat	Olr1598	OG_00436	HQ_00082	RATNO
ENSRNOG00000068842	rat	ENSRNOG00000068842	OG_01349	HQ_SNG_016315	RATNO
ENSRNOG00000068843	rat	Olr686	OG_00032	HQ_19552	RATNO
ENSRNOG00000068845	rat	ENSRNOG00000068845	OG_16093	HQ_SNG_016316	RATNO
ENSRNOG00000068847	rat	ENSRNOG00000068847	OG_00035	HQ_SNG_016317	RATNO
ENSRNOG00000068848	rat	Onecut3	OG_16996	HQ_15774	RATNO
ENSRNOG00000068849	rat	Olr658	OG_00378	HQ_13309	RATNO
ENSRNOG00000068852	rat	ENSRNOG00000068852	OG_SNG_007138	HQ_SNG_016318	RATNO
ENSRNOG00000068853	rat	ENSRNOG00000068853	OG_00073	HQ_SNG_016319	RATNO
ENSRNOG00000068856	rat	ENSRNOG00000068856	OG_00244	HQ_SNG_016320	RATNO
ENSRNOG00000068857	rat	Olr840	OG_00732	HQ_16107	RATNO
ENSRNOG00000068859	rat	Fam210a	OG_12620	HQ_10881	RATNO
ENSRNOG00000068860	rat	ENSRNOG00000068860	OG_18161	HQ_SNG_016321	RATNO
ENSRNOG00000068861	rat	ENSRNOG00000068861	OG_00158	HQ_SNG_016322	RATNO
ENSRNOG00000068863	rat	ENSRNOG00000068863	OG_00003	HQ_SNG_016323	RATNO
ENSRNOG00000068864	rat	Olr1418	OG_00081	HQ_00173	RATNO
ENSRNOG00000068865	rat	ENSRNOG00000068865	OG_00016	HQ_SNG_016324	RATNO
ENSRNOG00000068869	rat	Spink1	OG_10745	HQ_09069	RATNO
ENSRNOG00000068871	rat	Vom1r5	OG_00038	HQ_SNG_016325	RATNO
ENSRNOG00000068876	rat	ENSRNOG00000068876	OG_00751	HQ_SNG_016326	RATNO
ENSRNOG00000068878	rat	ENSRNOG00000068878	OG_SNG_007139	HQ_SNG_016327	RATNO
ENSRNOG00000068882	rat	Olr1735	OG_00187	HQ_00171	RATNO
ENSRNOG00000068883	rat	Olr206	OG_00070	HQ_00004	RATNO
ENSRNOG00000068885	rat	ENSRNOG00000068885	OG_00013	HQ_SNG_016328	RATNO
ENSRNOG00000068886	rat	ENSRNOG00000068886	OG_00047	HQ_SNG_016329	RATNO
ENSRNOG00000068887	rat	Ddt	OG_00779	HQ_00310	RATNO
ENSRNOG00000068893	rat	ENSRNOG00000068893	OG_01117	HQ_SNG_016330	RATNO
ENSRNOG00000068894	rat	Tssk1b	OG_17013	HQ_15792	RATNO
ENSRNOG00000068896	rat	ENSRNOG00000068896	OG_19690	HQ_SNG_016331	RATNO
ENSRNOG00000068897	rat	ENSRNOG00000068897	OG_00103	HQ_SNG_016332	RATNO
ENSRNOG00000068900	rat	Zcchc3	OG_14976	HQ_13059	RATNO
ENSRNOG00000068905	rat	ENSRNOG00000068905	OG_00075	HQ_SNG_016333	RATNO
ENSRNOG00000068906	rat	Olr304	OG_00112	HQ_00117	RATNO
ENSRNOG00000068908	rat	ENSRNOG00000068908	OG_00036	HQ_SNG_016334	RATNO
ENSRNOG00000068909	rat	Cyp11b1	OG_15254	HQ_19401	RATNO
ENSRNOG00000068910	rat	Olr157	OG_16602	HQ_17498	RATNO
ENSRNOG00000068912	rat	ENSRNOG00000068912	OG_00428	HQ_SNG_016335	RATNO
ENSRNOG00000068913	rat	Mpzl3	OG_16157	HQ_14626	RATNO
ENSRNOG00000068914	rat	Nrep	OG_07492	HQ_05901	RATNO
ENSRNOG00000068915	rat	ENSRNOG00000068915	OG_18397	HQ_SNG_016336	RATNO
ENSRNOG00000068919	rat	ENSRNOG00000068919	OG_00452	HQ_SNG_016337	RATNO
ENSRNOG00000068920	rat	ENSRNOG00000068920	OG_00136	HQ_SNG_016338	RATNO
ENSRNOG00000068921	rat	ENSRNOG00000068921	OG_00016	HQ_SNG_016339	RATNO
ENSRNOG00000068922	rat	Oas1f	OG_00144	HQ_SNG_016340	RATNO
ENSRNOG00000068923	rat	Gng4	OG_11465	HQ_SNG_016341	RATNO
ENSRNOG00000068931	rat	ENSRNOG00000068931	OG_01319	HQ_SNG_016342	RATNO
ENSRNOG00000068932	rat	ENSRNOG00000068932	OG_SNG_007140	HQ_SNG_016343	RATNO
ENSRNOG00000068934	rat	ENSRNOG00000068934	OG_SNG_007141	HQ_SNG_016344	RATNO
ENSRNOG00000068935	rat	Olr1294	OG_19390	HQ_19146	RATNO
ENSRNOG00000068936	rat	ENSRNOG00000068936	OG_SNG_007142	HQ_SNG_016345	RATNO
ENSRNOG00000068937	rat	Insm1	OG_16427	HQ_15038	RATNO
ENSRNOG00000068938	rat	ENSRNOG00000068938	OG_01583	HQ_SNG_016346	RATNO
ENSRNOG00000068940	rat	Vom1r7	OG_00038	HQ_19192	RATNO
ENSRNOG00000068941	rat	ENSRNOG00000068941	OG_00119	HQ_SNG_016347	RATNO
ENSRNOG00000068947	rat	Olr1162	OG_00151	HQ_SNG_016348	RATNO
ENSRNOG00000068949	rat	ENSRNOG00000068949	OG_19691	HQ_19664	RATNO
ENSRNOG00000068950	rat	Olr450	OG_00403	HQ_10366	RATNO
ENSRNOG00000068953	rat	ENSRNOG00000068953	OG_00140	HQ_SNG_016349	RATNO
ENSRNOG00000068954	rat	ENSRNOG00000068954	OG_SNG_007143	HQ_SNG_016350	RATNO
ENSRNOG00000068955	rat	Rps13	OG_SNG_007144	HQ_SNG_016351	RATNO
ENSRNOG00000068956	rat	Rpl8	OG_00920	HQ_14642	RATNO
ENSRNOG00000068958	rat	ENSRNOG00000068958	OG_SNG_007145	HQ_SNG_016352	RATNO
ENSRNOG00000068962	rat	Olr416	OG_11956	HQ_10240	RATNO
ENSRNOG00000068963	rat	ENSRNOG00000068963	OG_00770	HQ_SNG_016353	RATNO
ENSRNOG00000068966	rat	ENSRNOG00000068966	OG_SNG_007146	HQ_SNG_016354	RATNO
ENSRNOG00000068967	rat	RGD1560718	OG_00558	HQ_SNG_016355	RATNO
ENSRNOG00000068970	rat	ENSRNOG00000068970	OG_SNG_007147	HQ_SNG_016356	RATNO
ENSRNOG00000068973	rat	ENSRNOG00000068973	OG_SNG_007148	HQ_SNG_016357	RATNO
ENSRNOG00000068975	rat	Olr308	OG_00112	HQ_00117	RATNO
ENSRNOG00000068976	rat	ENSRNOG00000068976	OG_00336	HQ_SNG_016358	RATNO
ENSRNOG00000068980	rat	ENSRNOG00000068980	OG_00098	HQ_SNG_016359	RATNO
ENSRNOG00000068982	rat	Vom1r77	OG_00010	HQ_SNG_016360	RATNO
ENSRNOG00000068983	rat	Magea4	OG_00103	HQ_SNG_016361	RATNO
ENSRNOG00000068984	rat	Gbp1	OG_01375	HQ_13857	RATNO
ENSRNOG00000068986	rat	Erfl	OG_17211	HQ_16013	RATNO
ENSRNOG00000068987	rat	ENSRNOG00000068987	OG_SNG_007149	HQ_SNG_016362	RATNO
ENSRNOG00000068988	rat	Vom2r52	OG_17423	HQ_SNG_016363	RATNO
ENSRNOG00000068989	rat	Olr641	OG_00509	HQ_SNG_016364	RATNO
ENSRNOG00000068990	rat	Olr161	OG_00411	HQ_00143	RATNO
ENSRNOG00000068993	rat	Btnl12	OG_17443	HQ_19559	RATNO
ENSRNOG00000068995	rat	ENSRNOG00000068995	OG_18466	HQ_SNG_016365	RATNO
ENSRNOG00000068996	rat	Or5k15	OG_00695	HQ_00152	RATNO
ENSRNOG00000068997	rat	Olr398	OG_00076	HQ_SNG_016366	RATNO
ENSRNOG00000069004	rat	Ces1c	OG_00546	HQ_SNG_016367	RATNO
ENSRNOG00000069005	rat	Haus3	OG_07044	HQ_SNG_016368	RATNO
ENSRNOG00000069006	rat	ENSRNOG00000069006	OG_SNG_007150	HQ_SNG_016369	RATNO
ENSRNOG00000069009	rat	Olr663	OG_00032	HQ_19366	RATNO
ENSRNOG00000069012	rat	Olr1629	OG_00642	HQ_00420	RATNO
ENSRNOG00000069013	rat	ENSRNOG00000069013	OG_01365	HQ_SNG_016370	RATNO
ENSRNOG00000069014	rat	ENSRNOG00000069014	OG_SNG_007151	HQ_SNG_016371	RATNO
ENSRNOG00000069016	rat	ENSRNOG00000069016	OG_00641	HQ_19665	RATNO
ENSRNOG00000069017	rat	Plpp5	OG_09025	HQ_07423	RATNO
ENSRNOG00000069020	rat	ENSRNOG00000069020	OG_SNG_007152	HQ_SNG_016372	RATNO
ENSRNOG00000069023	rat	ENSRNOG00000069023	OG_SNG_007153	HQ_SNG_016373	RATNO
ENSRNOG00000069024	rat	ENSRNOG00000069024	OG_06061	HQ_SNG_016374	RATNO
ENSRNOG00000069025	rat	Olr1286	OG_17426	HQ_SNG_016375	RATNO
ENSRNOG00000069027	rat	Krtap28-13	OG_19583	HQ_19548	RATNO
ENSRNOG00000069029	rat	ENSRNOG00000069029	OG_00031	HQ_SNG_016376	RATNO
ENSRNOG00000069032	rat	ENSRNOG00000069032	OG_00162	HQ_SNG_016377	RATNO
ENSRNOG00000069033	rat	ENSRNOG00000069033	OG_00601	HQ_SNG_016378	RATNO
ENSRNOG00000069034	rat	BC024063	OG_02141	HQ_19601	RATNO
ENSRNOG00000069037	rat	ENSRNOG00000069037	OG_SNG_007154	HQ_SNG_016379	RATNO
ENSRNOG00000069043	rat	ENSRNOG00000069043	OG_SNG_007155	HQ_SNG_016380	RATNO
ENSRNOG00000069050	rat	ENSRNOG00000069050	OG_00014	HQ_SNG_016381	RATNO
ENSRNOG00000069052	rat	ENSRNOG00000069052	OG_01503	HQ_SNG_016382	RATNO
ENSRNOG00000069053	rat	Or8b39	OG_00120	HQ_19521	RATNO
ENSRNOG00000069056	rat	ENSRNOG00000069056	OG_00136	HQ_SNG_016383	RATNO
ENSRNOG00000069060	rat	Olr1124	OG_00066	HQ_19237	RATNO
ENSRNOG00000069061	rat	ENSRNOG00000069061	OG_00123	HQ_SNG_016384	RATNO
ENSRNOG00000069062	rat	ENSRNOG00000069062	OG_00269	HQ_SNG_016385	RATNO
ENSRNOG00000069065	rat	Fam181b	OG_16624	HQ_15289	RATNO
ENSRNOG00000069066	rat	ENSRNOG00000069066	OG_SNG_007156	HQ_SNG_016386	RATNO
ENSRNOG00000069067	rat	ENSRNOG00000069067	OG_19381	HQ_SNG_016387	RATNO
ENSRNOG00000069068	rat	Olr1440	OG_00149	HQ_00589	RATNO
ENSRNOG00000069069	rat	ENSRNOG00000069069	OG_SNG_007157	HQ_SNG_016388	RATNO
ENSRNOG00000069071	rat	ENSRNOG00000069071	OG_00011	HQ_00002	RATNO
ENSRNOG00000069072	rat	Ly49i2	OG_00051	HQ_SNG_016389	RATNO
ENSRNOG00000069074	rat	ENSRNOG00000069074	OG_18445	HQ_19500	RATNO
ENSRNOG00000069075	rat	ENSRNOG00000069075	OG_00060	HQ_SNG_016390	RATNO
ENSRNOG00000069076	rat	Obox2	OG_00375	HQ_SNG_016391	RATNO
ENSRNOG00000069078	rat	Olr936	OG_00416	HQ_SNG_016392	RATNO
ENSRNOG00000069082	rat	Tchh	OG_SNG_007158	HQ_SNG_016393	RATNO
ENSRNOG00000069084	rat	ENSRNOG00000069084	OG_SNG_007159	HQ_SNG_016394	RATNO
ENSRNOG00000069086	rat	Olr1460	OG_01095	HQ_00283	RATNO
ENSRNOG00000069087	rat	Cpne1	OG_17961	HQ_17087	RATNO
ENSRNOG00000069088	rat	ENSRNOG00000069088	OG_00037	HQ_SNG_016395	RATNO
ENSRNOG00000069091	rat	Paqr4	OG_16176	HQ_14659	RATNO
ENSRNOG00000069093	rat	ENSRNOG00000069093	OG_SNG_007160	HQ_SNG_016396	RATNO
ENSRNOG00000069094	rat	ENSRNOG00000069094	OG_SNG_007161	HQ_SNG_016397	RATNO
ENSRNOG00000069095	rat	ENSRNOG00000069095	OG_SNG_007162	HQ_SNG_016398	RATNO
ENSRNOG00000069098	rat	ENSRNOG00000069098	OG_SNG_007163	HQ_SNG_016399	RATNO
ENSRNOG00000069102	rat	ENSRNOG00000069102	OG_07068	HQ_SNG_016400	RATNO
ENSRNOG00000069104	rat	Olr130	OG_00679	HQ_00144	RATNO
ENSRNOG00000069105	rat	Olr1670	OG_00084	HQ_SNG_016401	RATNO
ENSRNOG00000069107	rat	ENSRNOG00000069107	OG_00740	HQ_SNG_016402	RATNO
