ensembl_id_RATNO	ens_orthogroup_id	ens_hqorthogroup_id_RATNO	gene_symbol_RATNO	species_code_RATNO	n_species_RATNO	ens_orthogroup_status_RATNO	ens_hqorthogroup_status_RATNO	ensembl_id_PIGXX	ens_hqorthogroup_id_PIGXX	gene_symbol_PIGXX	species_code_PIGXX	n_species_PIGXX	ens_orthogroup_status_PIGXX	ens_hqorthogroup_status_PIGXX	ens_identity	ens_homology_identity	ens_goc_score	ens_wga_coverage	ens_is_high_confidence	atlas_goc_score_pairwise	atlas_hq_goc_score_pairwise	ortholog_rank_RATNO	ortholog_rank_PIGXX
ENSRNOG00000000541	OG_06489	HQ_04928	Glo1	RATNO	5	1to1	1to1	ENSSSCG00000027778	HQ_04928	GLO1	PIGXX	5	1to1	1to1	91.3043	91.3043	100.0	10.93	1.0	0.6666666666666666	0.42857142857142855	1	1
ENSRNOG00000012808	OG_13051	HQ_11286	Tmem259	RATNO	5	1to1	1to1	ENSSSCG00000027779	HQ_11286	TMEM259	PIGXX	5	1to1	1to1	79.8061	86.0627	100.0	0.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSRNOG00000008696	OG_09300	HQ_07693	Nopchap1	RATNO	5	1to1	1to1	ENSSSCG00000027792	HQ_07693	NOPCHAP1	PIGXX	5	1to1	1to1	68.8172	68.8172	100.0	0.0	1.0	0.4	0.3333333333333333	1	1
ENSRNOG00000018420	OG_07833	HQ_06250	Slc22a7	RATNO	5	1to1	1to1	ENSSSCG00000027796	HQ_06250	SLC22A7	PIGXX	5	1to1	1to1	77.3309	79.0654	100.0	0.0	1.0	0.8571428571428571	0.8571428571428571	1	1
ENSRNOG00000010031	OG_04982	HQ_03433	Vtn	RATNO	5	1to1	1to1	ENSSSCG00000027801	HQ_03433	VTN	PIGXX	5	1to1	1to1	55.8317	59.5918	100.0	0.0	1.0	0.5	0.5	1	1
ENSRNOG00000006418	OG_04129	HQ_02582	Samhd1	RATNO	5	1to1	1to1	ENSSSCG00000027806	HQ_02582	SAMHD1	PIGXX	5	1to1	1to1	74.9601	75.8064	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSRNOG00000060350	OG_08743	HQ_07148	Iqsec1	RATNO	5	1to1	1to1	ENSSSCG00000027812	HQ_07148	IQSEC1	PIGXX	5	1to1	1to1	82.2712	91.6288	50.0	69.1	0.0	0.14285714285714285	0.14285714285714285	1	1
ENSRNOG00000002141	OG_03719	HQ_02156	Cd200	RATNO	5	1to1	1to1	ENSSSCG00000027820	HQ_02156	CD200	PIGXX	5	1to1	1to1	48.6239	57.1942	100.0	0.0	0.0	0.4	0.4	1	1
ENSRNOG00000008369	OG_07321	HQ_05732	Gimap4	RATNO	5	1to1	1to1	ENSSSCG00000027826	HQ_05732	GIMAP4	PIGXX	5	1to1	1to1	51.8634	53.871	100.0	0.0	1.0	0.4444444444444444	0.2727272727272727	1	1
ENSRNOG00000009712	OG_05818	HQ_04276	Gale	RATNO	5	1to1	1to1	ENSSSCG00000027827	HQ_04276	GALE	PIGXX	5	1to1	1to1	75.6983	77.8736	100.0	0.0	1.0	0.5	0.5	1	1
ENSRNOG00000020178	OG_04615	HQ_03056	Cope	RATNO	5	1to1	1to1	ENSSSCG00000027840	HQ_03056	COPE	PIGXX	5	1to1	1to1	62.013	60.2524	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSRNOG00000002450	OG_02965	HQ_01402	Rrp15	RATNO	5	1to1	1to1	ENSSSCG00000027846	HQ_01402	RRP15	PIGXX	5	1to1	1to1	60.066	65.0	100.0	0.0	1.0	0.625	0.4444444444444444	1	1
ENSRNOG00000009260	OG_13837	HQ_12019	Cnr2	RATNO	5	1to1	1to1	ENSSSCG00000027849	HQ_12019	CNR2	PIGXX	5	1to1	1to1	74.4444	65.3659	100.0	0.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSRNOG00000020084	OG_00382	HQ_00062	Pcdhb5	RATNO	5	multi_copy	multi_copy	ENSSSCG00000027852	HQ_00062		PIGXX	5	multi_copy	multi_copy	69.3694	70.3655	100.0	0.0	1.0	0.23076923076923078	0.21428571428571427	1	1
ENSRNOG00000046264	OG_00382	HQ_00062	Pcdhb7	RATNO	5	multi_copy	multi_copy	ENSSSCG00000027852	HQ_00062		PIGXX	5	multi_copy	multi_copy	69.2407	65.0544	100.0	0.0	1.0	0.23076923076923078	0.2	1	2
ENSRNOG00000020072	OG_00382	HQ_00062	Pcdhb9	RATNO	5	multi_copy	multi_copy	ENSSSCG00000027852	HQ_00062		PIGXX	5	multi_copy	multi_copy	70.5277	68.6717	100.0	0.0	1.0	0.15384615384615385	0.125	1	3
ENSRNOG00000002597	OG_01119	HQ_SNG_011604	Hsd17b6	RATNO	5	multi_copy	singleton	ENSSSCG00000027854	HQ_13370	HSD17B6	PIGXX	5	multi_copy	1to1	68.1388	53.7313	50.0	42.52	0.0	0.3333333333333333	0.08333333333333333	1	1
ENSRNOG00000067654	OG_01119	HQ_SNG_015948	ENSRNOG00000067654	RATNO	5	multi_copy	singleton	ENSSSCG00000027854	HQ_13370	HSD17B6	PIGXX	5	multi_copy	1to1	27.4448	73.1092	50.0	0.0	0.0	0.3333333333333333	0.2727272727272727	1	2
ENSRNOG00000002568	OG_16730	HQ_15420	Socs1	RATNO	4	1to1	1to1	ENSSSCG00000027855	HQ_15420	SOCS1	PIGXX	4	1to1	1to1	90.9091	94.3396	100.0	0.0	1.0	0.45454545454545453	0.3333333333333333	1	1
ENSRNOG00000024671	OG_12138	HQ_10419	Dmxl1	RATNO	5	1to1	1to1	ENSSSCG00000027857	HQ_10419	DMXL1	PIGXX	5	1to1	1to1	88.8132	89.393	100.0	52.73	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSRNOG00000055597	OG_02823	HQ_01256	Hdac7	RATNO	5	1to1	1to1	ENSSSCG00000027859	HQ_01256	HDAC7	PIGXX	5	1to1	1to1	87.2449	87.6025	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSRNOG00000012689	OG_06501	HQ_04940	Opn5	RATNO	5	1to1	1to1	ENSSSCG00000027863	HQ_04940	OPN5	PIGXX	5	1to1	1to1	85.9788	60.9756	100.0	100.0	1.0	0.75	0.75	1	1
ENSRNOG00000003759	OG_02748	HQ_01186	Galc	RATNO	5	1to1	1to1	ENSSSCG00000027865	HQ_01186	GALC	PIGXX	5	1to1	1to1	80.8759	80.9941	50.0	74.02	0.0	0.5714285714285714	0.5714285714285714	1	1
ENSRNOG00000009046	OG_05721	HQ_04174	Phf13	RATNO	5	1to1	1to1	ENSSSCG00000027869	HQ_04174	PHF13	PIGXX	5	1to1	1to1	74.3284	79.8077	100.0	100.0	1.0	0.75	0.75	1	1
ENSRNOG00000021669	OG_13492	HQ_11701	Mybl1	RATNO	5	1to1	1to1	ENSSSCG00000027872	HQ_11701	MYBL1	PIGXX	5	1to1	1to1	93.3333	93.2091	100.0	100.0	1.0	0.75	0.5555555555555556	1	1
ENSRNOG00000036807	OG_18344	HQ_17439	RGD1562433	RATNO	3	1to1	1to1	ENSSSCG00000027874	HQ_17439		PIGXX	3	1to1	1to1	63.8	62.549	100.0	0.0	1.0	0.75	0.6153846153846154	1	1
ENSRNOG00000023162	OG_05896	HQ_04354	Ca14	RATNO	5	1to1	1to1	ENSSSCG00000027875	HQ_04354	CA14	PIGXX	5	1to1	1to1	78.9317	73.2782	100.0	0.0	1.0	0.5	0.5	1	1
ENSRNOG00000067138	OG_16437	HQ_15060	Tlr10	RATNO	4	1to1	1to1	ENSSSCG00000027877	HQ_15060	TLR10	PIGXX	4	1to1	1to1	67.1605	67.0777	100.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSRNOG00000002322	OG_10403	HQ_SNG_011593	RGD1310587	RATNO	5	1to1	singleton	ENSSSCG00000027882	HQ_14687	C1orf115	PIGXX	5	1to1	1to1	51.4493	37.9679	100.0	0.0	0.0	0.4	0.2727272727272727	1	1
ENSRNOG00000001431	OG_01283	HQ_00321	Rasa4	RATNO	5	multi_copy	multi_copy	ENSSSCG00000027890	HQ_00321		PIGXX	5	multi_copy	multi_copy	83.9713	87.4222	100.0	13.08	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSRNOG00000011254	OG_02330	HQ_00775	Fam76a	RATNO	5	1to1	1to1	ENSSSCG00000027894	HQ_00775	FAM76A	PIGXX	5	1to1	1to1	98.0392	97.7199	100.0	96.6	1.0	0.375	0.375	1	1
ENSRNOG00000004026	OG_03067	HQ_01502	Atp2b1	RATNO	5	1to1	1to1	ENSSSCG00000027898	HQ_01502	ATP2B1	PIGXX	5	1to1	1to1	98.8791	98.8791	100.0	98.99	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSRNOG00000030889	OG_15263	HQ_13291	Cldn22	RATNO	3	multi_copy	multi_copy	ENSSSCG00000027901	HQ_13291	CLDN22	PIGXX	3	multi_copy	multi_copy	73.8532	73.1818	100.0	0.0	1.0	0.4166666666666667	0.4166666666666667	1	1
ENSRNOG00000031521	OG_15263	HQ_13291	Cldn24	RATNO	3	multi_copy	multi_copy	ENSSSCG00000027901	HQ_13291	CLDN22	PIGXX	3	multi_copy	multi_copy	69.2661	68.6364	100.0	0.0	1.0	0.38461538461538464	0.38461538461538464	1	2
ENSRNOG00000012054	OG_03464	HQ_01903	Zmpste24	RATNO	5	1to1	1to1	ENSSSCG00000027902	HQ_01903	ZMPSTE24	PIGXX	5	1to1	1to1	94.1053	94.1053	50.0	81.61	1.0	0.23076923076923078	0.23076923076923078	1	1
ENSRNOG00000004786	OG_00417	HQ_18753	Cyp4f1	RATNO	5	multi_copy	1to1	ENSSSCG00000027903	HQ_17289		PIGXX	5	multi_copy	multi_copy	78.2443	78.2443	25.0	0.0	0.0	0.4	0.0	1	1
ENSRNOG00000032895	OG_00417	HQ_16889	Cyp4f4	RATNO	5	multi_copy	1to1	ENSSSCG00000027903	HQ_17289		PIGXX	5	multi_copy	multi_copy	76.9084	79.9603	25.0	0.0	0.0	0.3333333333333333	0.1	1	2
ENSRNOG00000043344	OG_00417	HQ_19455	Cyp4f40	RATNO	5	multi_copy	1to1	ENSSSCG00000027903	HQ_17289		PIGXX	5	multi_copy	multi_copy	75.7634	75.9082	25.0	0.0	0.0	0.3333333333333333	0.1	1	3
ENSRNOG00000005710	OG_03232	HQ_01670	Rbm7	RATNO	5	1to1	1to1	ENSSSCG00000027905	HQ_01670	RBM7	PIGXX	5	1to1	1to1	84.5283	64.7399	100.0	0.0	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSRNOG00000008414	OG_16407	HQ_16708	Bsg	RATNO	4	1to1	1to1	ENSSSCG00000027907	HQ_SNG_017933		PIGXX	4	1to1	singleton	53.6913	41.2371	100.0	0.0	0.0	0.75	0.5555555555555556	1	1
ENSRNOG00000024012	OG_09902	HQ_14579	Pex10	RATNO	5	1to1	1to1	ENSSSCG00000027916	HQ_SNG_017934		PIGXX	5	1to1	singleton	40.4092	48.7654	100.0	0.0	0.0	1.0	0.42857142857142855	1	1
ENSRNOG00000039396	OG_18363	HQ_17468	Btnl3	RATNO	3	1to1	1to1	ENSSSCG00000027921	HQ_17468		PIGXX	3	1to1	1to1	53.8314	54.8828	100.0	0.0	1.0	0.375	0.375	1	1
ENSRNOG00000046601	OG_06474	HQ_04914	Unc5cl	RATNO	5	1to1	1to1	ENSSSCG00000027922	HQ_04914	UNC5CL	PIGXX	5	1to1	1to1	82.2736	82.4324	100.0	0.0	1.0	1.0	0.75	1	1
ENSRNOG00000024446	OG_15040	HQ_13121	Gpr142	RATNO	5	1to1	1to1	ENSSSCG00000027923	HQ_13121	GPR142	PIGXX	5	1to1	1to1	79.4872	80.1724	100.0	0.0	1.0	0.5555555555555556	0.5555555555555556	1	1
ENSRNOG00000001261	OG_10128	HQ_08489	Ftcd	RATNO	5	1to1	1to1	ENSSSCG00000027926	HQ_08489	FTCD	PIGXX	5	1to1	1to1	83.3021	82.0702	75.0	0.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSRNOG00000010204	OG_05774	HQ_04234	Tmem9	RATNO	5	1to1	1to1	ENSSSCG00000027928	HQ_04234	TMEM9	PIGXX	5	1to1	1to1	83.4951	93.9891	100.0	0.0	1.0	0.8571428571428571	0.625	1	1
ENSRNOG00000027230	OG_07465	HQ_05875	Fhod3	RATNO	5	1to1	1to1	ENSSSCG00000027935	HQ_05875	FHOD3	PIGXX	5	1to1	1to1	84.8085	85.1829	100.0	65.07	1.0	0.75	0.75	1	1
ENSRNOG00000031852	OG_13473	HQ_11680	Lsamp	RATNO	5	1to1	1to1	ENSSSCG00000027941	HQ_11680	LSAMP	PIGXX	5	1to1	1to1	97.7839	92.6509	25.0	53.85	0.0	0.1	0.1	1	1
ENSRNOG00000020182	OG_02409	HQ_00852	Mvp	RATNO	5	1to1	1to1	ENSSSCG00000027946	HQ_00852	MVP	PIGXX	5	1to1	1to1	86.2222	89.093	100.0	0.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSRNOG00000002229	OG_12176	HQ_10455	Adcy5	RATNO	5	1to1	1to1	ENSSSCG00000027952	HQ_10455	ADCY5	PIGXX	5	1to1	1to1	90.6275	93.8322	100.0	88.67	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSRNOG00000002164	OG_05003	HQ_03454	Nmu	RATNO	5	1to1	1to1	ENSSSCG00000027954	HQ_03454	NMU	PIGXX	5	1to1	1to1	57.8035	60.6061	100.0	45.95	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSRNOG00000018878	OG_12135	HQ_10416	Ssh3	RATNO	5	1to1	1to1	ENSSSCG00000027956	HQ_10416	SSH3	PIGXX	5	1to1	1to1	81.9672	68.4931	100.0	100.0	1.0	0.75	0.75	1	1
ENSRNOG00000017277	OG_08294	HQ_06709	Igsf6	RATNO	5	1to1	1to1	ENSSSCG00000027967	HQ_06709	IGSF6	PIGXX	5	1to1	1to1	63.0252	57.4713	100.0	0.0	1.0	0.36363636363636365	0.36363636363636365	1	1
ENSRNOG00000029366	OG_11324	HQ_09640	Prrt2	RATNO	5	1to1	1to1	ENSSSCG00000027970	HQ_09640	PRRT2	PIGXX	5	1to1	1to1	77.1429	73.3696	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSRNOG00000017745	OG_04315	HQ_02768	Cog4	RATNO	5	1to1	1to1	ENSSSCG00000027973	HQ_02768	COG4	PIGXX	5	1to1	1to1	95.3105	95.7962	100.0	0.0	1.0	0.5	0.5	1	1
ENSRNOG00000068816	OG_07790	HQ_06209	ENSRNOG00000068816	RATNO	5	1to1	1to1	ENSSSCG00000027974	HQ_06209	MRPL50	PIGXX	5	1to1	1to1	56.0606	57.2165	100.0	0.0	1.0	1.0	0.8333333333333334	1	1
ENSRNOG00000049853	OG_14962	HQ_13046	Rtl9	RATNO	5	1to1	1to1	ENSSSCG00000027981	HQ_13046	RTL9	PIGXX	5	1to1	1to1	65.1416	65.3314	100.0	0.0	1.0	0.75	0.75	1	1
ENSRNOG00000048682	OG_06304	HQ_04753	Zwint	RATNO	5	1to1	1to1	ENSSSCG00000027984	HQ_04753	ZWINT	PIGXX	5	1to1	1to1	49.3197	54.5113	25.0	0.0	0.0	0.3	0.16666666666666666	1	1
ENSRNOG00000008557	OG_14071	HQ_12235	Abcb8	RATNO	5	1to1	1to1	ENSSSCG00000027986	HQ_12235	ABCB8	PIGXX	5	1to1	1to1	62.2307	68.7675	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSRNOG00000021060	OG_12663	HQ_SNG_012147	Fam187b	RATNO	5	1to1	singleton	ENSSSCG00000027989	HQ_16776	FAM187B	PIGXX	5	1to1	1to1	49.7268	48.6631	100.0	100.0	0.0	0.2857142857142857	0.125	1	1
ENSRNOG00000032618	OG_10685	HQ_09009	Mst1r	RATNO	5	1to1	1to1	ENSSSCG00000027992	HQ_09009	MST1R	PIGXX	5	1to1	1to1	71.7829	66.5708	100.0	0.0	1.0	0.625	0.4444444444444444	1	1
ENSRNOG00000010131	OG_07223	HQ_14131	Rin2	RATNO	5	1to1	1to1	ENSSSCG00000028004	HQ_SNG_017936		PIGXX	5	1to1	singleton	93.29	47.7827	100.0	29.43	0.0	0.625	0.4444444444444444	1	1
ENSRNOG00000056889	OG_08173	HQ_06585	Vps33a	RATNO	5	1to1	1to1	ENSSSCG00000028005	HQ_06585	VPS33A	PIGXX	5	1to1	1to1	96.1409	95.9799	100.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSRNOG00000019079	OG_11945	HQ_10231	Polr1c	RATNO	5	1to1	1to1	ENSSSCG00000028007	HQ_10231	POLR1C	PIGXX	5	1to1	1to1	92.3077	93.6416	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSRNOG00000029370	OG_09935	HQ_08309	Abhd3	RATNO	5	1to1	1to1	ENSSSCG00000028010	HQ_08309	ABHD3	PIGXX	5	1to1	1to1	81.0552	62.2468	100.0	0.0	1.0	0.5	0.5	1	1
ENSRNOG00000028743	OG_16462	HQ_15091	Gal3st3	RATNO	4	1to1	1to1	ENSSSCG00000028015	HQ_15091	GAL3ST3	PIGXX	4	1to1	1to1	93.2715	93.0556	100.0	0.0	1.0	0.5555555555555556	0.4	1	1
ENSRNOG00000037483	OG_01916	HQ_15345	Ep400	RATNO	5	multi_copy	1to1	ENSSSCG00000028018	HQ_15345	EP400	PIGXX	5	multi_copy	1to1	79.6573	81.1231	100.0	14.13	1.0	0.5555555555555556	0.5555555555555556	1	1
ENSRNOG00000003524	OG_15570	HQ_13736	Lrrc59	RATNO	4	1to1	1to1	ENSSSCG00000028019	HQ_13736	LRRC59	PIGXX	4	1to1	1to1	89.0323	89.9023	75.0	0.0	1.0	0.375	0.375	1	1
ENSRNOG00000016201	OG_07655	HQ_06072	Mrps9	RATNO	5	1to1	1to1	ENSSSCG00000028020	HQ_06072	MRPS9	PIGXX	5	1to1	1to1	75.063	76.4103	75.0	0.0	1.0	0.5	0.5	1	1
ENSRNOG00000001254	OG_15970	HQ_14330	Col6a2	RATNO	4	1to1	1to1	ENSSSCG00000028022	HQ_14330	COL6A2	PIGXX	4	1to1	1to1	79.9574	72.2543	50.0	0.0	0.0	0.4	0.4	1	1
ENSRNOG00000042878	OG_07310	HQ_05722	Wdr74	RATNO	5	1to1	1to1	ENSSSCG00000028025	HQ_05722	WDR74	PIGXX	5	1to1	1to1	88.8312	88.8312	100.0	0.0	1.0	0.625	0.4444444444444444	1	1
ENSRNOG00000006824	OG_10542	HQ_08866	Hdac11	RATNO	5	1to1	1to1	ENSSSCG00000028031	HQ_08866	HDAC11	PIGXX	5	1to1	1to1	89.6254	89.6254	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSRNOG00000013773	OG_16794	HQ_15496	Secisbp2	RATNO	4	1to1	1to1	ENSSSCG00000028033	HQ_15496	SECISBP2	PIGXX	4	1to1	1to1	69.9292	70.0118	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSRNOG00000066862	OG_00755	HQ_SNG_015704	ENSRNOG00000066862	RATNO	5	multi_copy	singleton	ENSSSCG00000028035	HQ_00290		PIGXX	5	multi_copy	multi_copy	32.3529	81.4815	0.0	0.0	0.0	0.07142857142857142	0.0	1	1
ENSRNOG00000023521	OG_15798	HQ_14089	Map3k10	RATNO	4	1to1	1to1	ENSSSCG00000028036	HQ_14089	MAP3K10	PIGXX	4	1to1	1to1	91.3775	92.4468	75.0	0.0	1.0	0.375	0.3333333333333333	1	1
ENSRNOG00000016010	OG_03665	HQ_02100	Mul1	RATNO	5	1to1	1to1	ENSSSCG00000028045	HQ_02100	MUL1	PIGXX	5	1to1	1to1	88.1967	76.4205	75.0	100.0	1.0	0.8181818181818182	0.5384615384615384	1	1
ENSRNOG00000016671	OG_07464	HQ_05874	Dtna	RATNO	5	1to1	1to1	ENSSSCG00000028047	HQ_05874	DTNA	PIGXX	5	1to1	1to1	95.1724	92.4933	100.0	9.72	1.0	0.5	0.5	1	1
ENSRNOG00000004566	OG_14336	HQ_12498	Arhgef15	RATNO	5	1to1	1to1	ENSSSCG00000028048	HQ_12498	ARHGEF15	PIGXX	5	1to1	1to1	70.8531	70.3529	50.0	0.0	0.0	0.2727272727272727	0.2727272727272727	1	1
ENSRNOG00000025370	OG_13694	HQ_11885	Zfp385c	RATNO	5	1to1	1to1	ENSSSCG00000028051	HQ_11885	ZNF385C	PIGXX	5	1to1	1to1	67.8788	79.6208	100.0	100.0	1.0	0.7777777777777778	0.6	1	1
ENSRNOG00000015346	OG_06395	HQ_13946	Obsl1	RATNO	5	1to1	1to1	ENSSSCG00000028052	HQ_13946	OBSL1	PIGXX	5	1to1	1to1	83.7553	87.9778	100.0	0.0	1.0	0.875	0.875	1	1
ENSRNOG00000047526	OG_11361	HQ_09672	Zfp526	RATNO	5	1to1	1to1	ENSSSCG00000028054	HQ_09672	ZNF526	PIGXX	5	1to1	1to1	84.8802	81.2321	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSRNOG00000058388	OG_06769	HQ_05201	Zfp36	RATNO	5	1to1	1to1	ENSSSCG00000028056	HQ_05201	ZFP36	PIGXX	5	1to1	1to1	87.1166	87.1166	75.0	0.0	1.0	0.2727272727272727	0.2727272727272727	1	1
ENSRNOG00000028879	OG_02697	HQ_01139	Slc4a8	RATNO	5	1to1	1to1	ENSSSCG00000028060	HQ_01139	SLC4A8	PIGXX	5	1to1	1to1	95.3297	95.3297	50.0	0.0	0.0	0.3333333333333333	0.3333333333333333	1	1
ENSRNOG00000049020	OG_00265	HQ_12572	Tceal3	RATNO	5	multi_copy	1to1	ENSSSCG00000028062	HQ_12572		PIGXX	5	multi_copy	1to1	71.0	71.3568	50.0	0.0	0.0	0.4444444444444444	0.3333333333333333	1	1
ENSRNOG00000046390	OG_00265	HQ_15588	Tceal3	RATNO	5	multi_copy	1to1	ENSSSCG00000028062	HQ_12572		PIGXX	5	multi_copy	1to1	71.0	71.3568	0.0	0.0	0.0	0.08333333333333333	0.0	2	2
ENSRNOG00000046280	OG_00265	HQ_17007	Tceal5	RATNO	5	multi_copy	1to1	ENSSSCG00000028062	HQ_12572		PIGXX	5	multi_copy	1to1	64.5	64.5	0.0	0.0	0.0	0.07692307692307693	0.0	2	3
ENSRNOG00000021910	OG_12886	HQ_11124	Nkx2-6	RATNO	5	1to1	1to1	ENSSSCG00000028064	HQ_11124	NKX2-6	PIGXX	5	1to1	1to1	49.8328	61.3169	100.0	0.0	0.0	0.6666666666666666	0.6666666666666666	1	1
ENSRNOG00000000909	OG_07266	HQ_05681	Uspl1	RATNO	5	1to1	1to1	ENSSSCG00000028065	HQ_05681	USPL1	PIGXX	5	1to1	1to1	56.5297	57.9046	100.0	55.08	1.0	0.4	0.2727272727272727	1	1
ENSRNOG00000003127	OG_12540	HQ_10808	Spryd4	RATNO	5	1to1	1to1	ENSSSCG00000028066	HQ_10808	SPRYD4	PIGXX	5	1to1	1to1	78.2609	73.6364	100.0	0.0	1.0	0.5555555555555556	0.4	1	1
ENSRNOG00000047924	OG_13374	HQ_11586	Zbtb7c	RATNO	5	1to1	1to1	ENSSSCG00000028076	HQ_11586	ZBTB7C	PIGXX	5	1to1	1to1	94.5073	89.5865	100.0	43.72	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSRNOG00000003116	OG_04974	HQ_03425	Dph1	RATNO	5	1to1	1to1	ENSSSCG00000028078	HQ_03425	DPH1	PIGXX	5	1to1	1to1	80.543	75.5839	100.0	0.0	1.0	0.5	0.5	1	1
ENSRNOG00000009773	OG_05901	HQ_04359	Elovl4	RATNO	5	1to1	1to1	ENSSSCG00000028080	HQ_04359	ELOVL4	PIGXX	5	1to1	1to1	91.4013	90.8228	100.0	0.0	1.0	0.5	0.5	1	1
ENSRNOG00000006575	OG_18319	HQ_17420	Ccdc96	RATNO	3	1to1	1to1	ENSSSCG00000028085	HQ_17420		PIGXX	3	1to1	1to1	58.7387	55.5366	50.0	3.03	0.0	0.3	0.3	1	1
ENSRNOG00000037595	OG_00916	HQ_08430	Gpbp1l1	RATNO	5	multi_copy	1to1	ENSSSCG00000028097	HQ_08430	GPBP1L1	PIGXX	5	multi_copy	1to1	88.1857	88.0	100.0	42.4	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSRNOG00000033346	OG_00916	HQ_SNG_012976	ENSRNOG00000033346	RATNO	5	multi_copy	singleton	ENSSSCG00000028097	HQ_08430	GPBP1L1	PIGXX	5	multi_copy	1to1	87.9747	87.7895	0.0	0.0	0.0	0.1111111111111111	0.0	1	2
ENSRNOG00000016336	OG_00916	HQ_SNG_011984	AABR07045373.1	RATNO	5	multi_copy	singleton	ENSSSCG00000028097	HQ_08430	GPBP1L1	PIGXX	5	multi_copy	1to1	87.9747	87.7895	0.0	0.0	0.0	0.09090909090909091	0.0	1	3
ENSRNOG00000016141	OG_06349	HQ_13935	Hoxc11	RATNO	5	1to1	1to1	ENSSSCG00000028104	HQ_13935	HOXC11	PIGXX	5	1to1	1to1	97.6974	97.6974	100.0	100.0	1.0	0.8888888888888888	0.8888888888888888	1	1
ENSRNOG00000049714	OG_03582	HQ_02017	Asap3	RATNO	5	1to1	1to1	ENSSSCG00000028108	HQ_02017	ASAP3	PIGXX	5	1to1	1to1	82.1903	82.2813	100.0	0.0	1.0	0.5	0.5	1	1
ENSRNOG00000020344	OG_11561	HQ_09864	Sntb2	RATNO	5	1to1	1to1	ENSSSCG00000028109	HQ_09864	SNTB2	PIGXX	5	1to1	1to1	94.0959	90.2655	100.0	37.81	1.0	0.45454545454545453	0.45454545454545453	1	1
ENSRNOG00000026870	OG_16140	HQ_14596	Clic6	RATNO	4	1to1	1to1	ENSSSCG00000028112	HQ_14596	CLIC6	PIGXX	4	1to1	1to1	61.4357	60.0326	100.0	0.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSRNOG00000056207	OG_14353	HQ_12514	Capza2	RATNO	5	1to1	1to1	ENSSSCG00000028113	HQ_12514	CAPZA2	PIGXX	5	1to1	1to1	94.9664	72.7506	100.0	18.66	1.0	0.6	0.6	1	1
ENSRNOG00000014907	OG_05917	HQ_04375	Aldh8a1	RATNO	5	1to1	1to1	ENSSSCG00000028115	HQ_04375	ALDH8A1	PIGXX	5	1to1	1to1	81.7658	87.4743	50.0	92.35	1.0	0.16666666666666666	0.16666666666666666	1	1
ENSRNOG00000005788	OG_07776	HQ_06194	Cdk5rap2	RATNO	5	1to1	1to1	ENSSSCG00000028117	HQ_06194	CDK5RAP2	PIGXX	5	1to1	1to1	66.08	65.1077	50.0	94.36	1.0	0.25	0.25	1	1
ENSRNOG00000028248	OG_09872	HQ_08249	Lca5l	RATNO	5	1to1	1to1	ENSSSCG00000028122	HQ_08249	LCA5L	PIGXX	5	1to1	1to1	58.8907	49.1826	75.0	59.56	0.0	0.25	0.1111111111111111	1	1
ENSRNOG00000047235	OG_09340	HQ_07737	Vps26b	RATNO	5	1to1	1to1	ENSSSCG00000028123	HQ_07737	VPS26B	PIGXX	5	1to1	1to1	89.8907	97.9167	100.0	0.0	1.0	1.0	1.0	1	1
ENSRNOG00000054391	OG_01439	HQ_05264	Snrpn	RATNO	5	multi_copy	1to1	ENSSSCG00000028124	HQ_05264	SNRPN	PIGXX	5	multi_copy	1to1	87.2	90.8333	0.0	0.0	0.0	0.05555555555555555	0.05555555555555555	1	1
ENSRNOG00000067437	OG_01439	HQ_SNG_015881	ENSRNOG00000067437	RATNO	5	multi_copy	singleton	ENSSSCG00000028124	HQ_05264	SNRPN	PIGXX	5	multi_copy	1to1	84.8	88.3333	0.0	0.0	0.0	0.05555555555555555	0.0	1	2
