ensembl_id_HUMAN	ens_orthogroup_id	ens_hqorthogroup_id_HUMAN	gene_symbol_HUMAN	species_code_HUMAN	n_species_HUMAN	ens_orthogroup_status_HUMAN	ens_hqorthogroup_status_HUMAN	ensembl_id_PIGXX	ens_hqorthogroup_id_PIGXX	gene_symbol_PIGXX	species_code_PIGXX	n_species_PIGXX	ens_orthogroup_status_PIGXX	ens_hqorthogroup_status_PIGXX	ens_identity	ens_homology_identity	ens_goc_score	ens_wga_coverage	ens_is_high_confidence	atlas_goc_score_pairwise	atlas_hq_goc_score_pairwise	ortholog_rank_HUMAN	ortholog_rank_PIGXX
ENSG00000188032	OG_13742	HQ_11926	C19orf67	HUMAN	5	1to1	1to1	ENSSSCG00000013769	HQ_11926	C19orf67	PIGXX	5	1to1	1to1	84.0782	84.0782	100.0	100.0	1.0	0.6666666666666666	0.42857142857142855	1	1
ENSG00000072062	OG_03095	HQ_01531	PRKACA	HUMAN	5	1to1	1to1	ENSSSCG00000013771	HQ_01531	PRKACA	PIGXX	5	1to1	1to1	96.2963	94.6779	100.0	100.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000105011	OG_04517	HQ_02968	ASF1B	HUMAN	5	1to1	1to1	ENSSSCG00000013772	HQ_02968	ASF1B	PIGXX	5	1to1	1to1	95.5446	95.5446	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000072071	OG_15401	HQ_13460	ADGRL1	HUMAN	4	1to1	1to1	ENSSSCG00000013773	HQ_13460	ADGRL1	PIGXX	4	1to1	1to1	98.7747	98.5064	100.0	100.0	1.0	0.75	0.75	1	1
ENSG00000123146	OG_06325	HQ_04772	ADGRE5	HUMAN	5	1to1	1to1	ENSSSCG00000013775	HQ_04772	ADGRE5	PIGXX	5	1to1	1to1	66.1078	66.6667	100.0	99.7	1.0	0.25	0.25	1	1
ENSG00000123136	OG_06322	HQ_04770	DDX39A	HUMAN	5	1to1	1to1	ENSSSCG00000013776	HQ_04770	DDX39A	PIGXX	5	1to1	1to1	94.6136	89.3805	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000187912	OG_17853	HQ_16923	CLEC17A	HUMAN	3	1to1	1to1	ENSSSCG00000013777	HQ_16923	CLEC17A	PIGXX	3	1to1	1to1	62.1693	71.8654	100.0	100.0	1.0	0.75	0.75	1	1
ENSG00000099795	OG_03834	HQ_02277	NDUFB7	HUMAN	5	1to1	1to1	ENSSSCG00000013778	HQ_02277	NDUFB7	PIGXX	5	1to1	1to1	74.4526	74.4526	100.0	100.0	1.0	1.0	0.6	1	1
ENSG00000123143	OG_06323	HQ_04771	PKN1	HUMAN	5	1to1	1to1	ENSSSCG00000013779	HQ_04771	PKN1	PIGXX	5	1to1	1to1	95.0106	93.6192	100.0	99.73	1.0	0.4	0.4	1	1
ENSG00000160951	OG_10192	HQ_14639	PTGER1	HUMAN	5	1to1	1to1	ENSSSCG00000013782	HQ_14639	PTGER1	PIGXX	5	1to1	1to1	89.0547	88.3951	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000132002	OG_01465	HQ_05562	DNAJB1	HUMAN	5	multi_copy	1to1	ENSSSCG00000013784	HQ_05562	DNAJB1	PIGXX	5	multi_copy	1to1	96.4706	96.7552	100.0	100.0	1.0	0.4	0.16666666666666666	1	1
ENSG00000127507	OG_01433	HQ_14013	ADGRE2	HUMAN	3	multi_copy	multi_copy	ENSSSCG00000013785	HQ_SNG_017588		PIGXX	3	multi_copy	singleton	57.9587	60.533	0.0	1.07	0.0	0.1111111111111111	0.0	4	1
ENSG00000160961	OG_17644	HQ_16554	ZNF333	HUMAN	3	1to1	1to1	ENSSSCG00000013786	HQ_16554	ZNF333	PIGXX	3	1to1	1to1	74.2857	66.6667	75.0	99.94	1.0	0.75	0.4	1	1
ENSG00000131355	OG_18551	HQ_17748	ADGRE3	HUMAN	2	1to1	1to1	ENSSSCG00000013787	HQ_17748	ADGRE3	PIGXX	2	1to1	1to1	71.7791	72.8972	75.0	100.0	1.0	0.6	0.6	1	1
ENSG00000127507	OG_01433	HQ_14013	ADGRE2	HUMAN	3	multi_copy	multi_copy	ENSSSCG00000013788	HQ_14013		PIGXX	3	multi_copy	multi_copy	55.6501	59.0968	100.0	0.0	1.0	0.16666666666666666	0.08333333333333333	2	1
ENSG00000094661	OG_03758	HQ_02198	OR1I1	HUMAN	5	1to1	1to1	ENSSSCG00000013828	HQ_02198	OR1I1	PIGXX	5	1to1	1to1	67.6056	76.6773	100.0	100.0	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSG00000105137	OG_04526	HQ_02974	SYDE1	HUMAN	5	1to1	1to1	ENSSSCG00000013829	HQ_02974	SYDE1	PIGXX	5	1to1	1to1	89.5238	89.5238	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000105135	OG_04525	HQ_02973	ILVBL	HUMAN	5	1to1	1to1	ENSSSCG00000013830	HQ_02973	ILVBL	PIGXX	5	1to1	1to1	87.3418	80.1161	100.0	100.0	1.0	0.1111111111111111	0.1111111111111111	1	1
ENSG00000127529	OG_00469	HQ_05168	OR7C2	HUMAN	5	multi_copy	1to1	ENSSSCG00000013832	HQ_05168		PIGXX	5	multi_copy	1to1	77.116	77.8481	50.0	100.0	1.0	0.2222222222222222	0.18181818181818182	1	1
ENSG00000105143	OG_04528	HQ_02976	SLC1A6	HUMAN	5	1to1	1to1	ENSSSCG00000013833	HQ_02976	SLC1A6	PIGXX	5	1to1	1to1	96.6312	96.6312	75.0	100.0	1.0	0.4444444444444444	0.4	1	1
ENSG00000160994	OG_10199	HQ_08549	CCDC105	HUMAN	5	1to1	1to1	ENSSSCG00000013834	HQ_08549	CCDC105	PIGXX	5	1to1	1to1	80.5611	81.2121	100.0	100.0	1.0	0.625	0.625	1	1
ENSG00000105141	OG_04527	HQ_02975	CASP14	HUMAN	5	1to1	1to1	ENSSSCG00000013835	HQ_02975	CASP14	PIGXX	5	1to1	1to1	81.405	81.405	100.0	100.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSG00000011451	OG_02380	HQ_13352	WIZ	HUMAN	5	1to1	1to1	ENSSSCG00000013836	HQ_13352	WIZ	PIGXX	5	1to1	1to1	88.8301	88.8301	100.0	100.0	1.0	0.2	0.2	1	1
ENSG00000105127	OG_04523	HQ_02971	AKAP8	HUMAN	5	1to1	1to1	ENSSSCG00000013837	HQ_02971	AKAP8	PIGXX	5	1to1	1to1	78.1792	84.2679	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000011243	OG_02370	HQ_00814	AKAP8L	HUMAN	5	1to1	1to1	ENSSSCG00000013838	HQ_00814	AKAP8L	PIGXX	5	1to1	1to1	88.6997	93.9344	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000105122	OG_15537	HQ_13676	RASAL3	HUMAN	4	1to1	1to1	ENSSSCG00000013839	HQ_13676	RASAL3	PIGXX	4	1to1	1to1	84.1741	84.0909	100.0	100.0	1.0	0.8	0.8	1	1
ENSG00000186723	OG_00201	HQ_00099	OR10H1	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000013840	HQ_SNG_017591		PIGXX	5	multi_copy	singleton	82.3899	83.4395	50.0	0.0	0.0	0.1111111111111111	0.09090909090909091	2	1
ENSG00000172519	OG_00201	HQ_00099	OR10H5	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000013840	HQ_SNG_017591		PIGXX	5	multi_copy	singleton	82.2222	82.4841	25.0	0.0	0.0	0.1	0.08333333333333333	3	2
ENSG00000171942	OG_00201	HQ_00099	OR10H2	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000013840	HQ_SNG_017591		PIGXX	5	multi_copy	singleton	79.0476	79.2994	0.0	0.0	0.0	0.1111111111111111	0.09090909090909091	3	3
ENSG00000171942	OG_00201	HQ_00099	OR10H2	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000013841	HQ_00099		PIGXX	5	multi_copy	multi_copy	81.2698	81.5287	75.0	0.0	1.0	0.1111111111111111	0.1	1	1
ENSG00000172519	OG_00201	HQ_00099	OR10H5	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000013841	HQ_00099		PIGXX	5	multi_copy	multi_copy	84.4444	84.7134	50.0	0.0	0.0	0.1	0.09090909090909091	1	2
ENSG00000186723	OG_00201	HQ_00099	OR10H1	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000013841	HQ_00099		PIGXX	5	multi_copy	multi_copy	86.7924	87.8981	25.0	0.0	0.0	0.1111111111111111	0.1	3	3
ENSG00000186115	OG_00417	HQ_16889	CYP4F2	HUMAN	5	multi_copy	1to1	ENSSSCG00000013842	HQ_17289		PIGXX	5	multi_copy	multi_copy	80.7692	80.1527	25.0	1.09	0.0	0.2	0.0	2	1
ENSG00000167461	OG_11332	HQ_09644	RAB8A	HUMAN	5	1to1	1to1	ENSSSCG00000013848	HQ_09644	RAB8A	PIGXX	5	1to1	1to1	89.372	76.4463	75.0	97.67	1.0	0.4	0.4	1	1
ENSG00000196684	OG_14004	HQ_12173	HSH2D	HUMAN	5	1to1	1to1	ENSSSCG00000013853	HQ_12173	HSH2D	PIGXX	5	1to1	1to1	66.1932	64.9025	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000105058	OG_04519	HQ_13673	FAM32A	HUMAN	5	1to1	1to1	ENSSSCG00000013855	HQ_13673	FAM32A	PIGXX	5	1to1	1to1	98.2143	98.2143	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000072958	OG_03131	HQ_01567	AP1M1	HUMAN	5	1to1	1to1	ENSSSCG00000013856	HQ_01567	AP1M1	PIGXX	5	1to1	1to1	100.0	87.5776	100.0	100.0	1.0	0.16666666666666666	0.16666666666666666	1	1
ENSG00000127527	OG_06734	HQ_05167	EPS15L1	HUMAN	5	1to1	1to1	ENSSSCG00000013857	HQ_05167	EPS15L1	PIGXX	5	1to1	1to1	96.4835	93.0085	100.0	100.0	1.0	0.2	0.2	1	1
ENSG00000269058	OG_15119	HQ_13189	CALR3	HUMAN	5	1to1	1to1	ENSSSCG00000013858	HQ_13189	CALR3	PIGXX	5	1to1	1to1	83.8542	83.8542	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000105072	OG_04520	HQ_16263	C19orf44	HUMAN	5	1to1	1to1	ENSSSCG00000013859	HQ_16263	C19orf44	PIGXX	5	1to1	1to1	59.8174	61.5987	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000085872	OG_03510	HQ_01948	CHERP	HUMAN	5	1to1	1to1	ENSSSCG00000013860	HQ_01948	CHERP	PIGXX	5	1to1	1to1	97.8166	96.6559	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000127526	OG_06733	HQ_05166	SLC35E1	HUMAN	5	1to1	1to1	ENSSSCG00000013861	HQ_05166	SLC35E1	PIGXX	5	1to1	1to1	96.3415	95.8738	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000105085	OG_04521	HQ_13675	MED26	HUMAN	5	1to1	1to1	ENSSSCG00000013862	HQ_13675	MED26	PIGXX	5	1to1	1to1	92.8333	92.9883	100.0	100.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000214046	OG_02049	HQ_12828	SMIM7	HUMAN	5	multi_copy	1to1	ENSSSCG00000013863	HQ_12828	SMIM7	PIGXX	5	multi_copy	1to1	93.3333	73.6842	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000072954	OG_03130	HQ_01566	TMEM38A	HUMAN	5	1to1	1to1	ENSSSCG00000013864	HQ_01566	TMEM38A	PIGXX	5	1to1	1to1	94.6488	94.6488	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000188039	OG_13744	HQ_11928	NWD1	HUMAN	5	1to1	1to1	ENSSSCG00000013865	HQ_11928	NWD1	PIGXX	5	1to1	1to1	82.3324	75.3355	100.0	100.0	1.0	0.25	0.25	1	1
ENSG00000127511	OG_06732	HQ_05165	SIN3B	HUMAN	5	1to1	1to1	ENSSSCG00000013867	HQ_05165	SIN3B	PIGXX	5	1to1	1to1	95.4867	96.2533	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000127533	OG_15748	HQ_14015	F2RL3	HUMAN	4	1to1	1to1	ENSSSCG00000013868	HQ_14015	F2RL3	PIGXX	4	1to1	1to1	77.9221	78.534	100.0	100.0	1.0	0.375	0.375	1	1
ENSG00000160111	OG_00289	HQ_17858	CPAMD8	HUMAN	5	multi_copy	1to1	ENSSSCG00000013869	HQ_17858	CPAMD8	PIGXX	5	multi_copy	1to1	79.4695	86.2406	100.0	74.16	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000126838	OG_00289	HQ_00125	PZP	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000013869	HQ_17858	CPAMD8	PIGXX	5	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.1	0.0	1	2
ENSG00000160113	OG_16149	HQ_14609	NR2F6	HUMAN	4	1to1	1to1	ENSSSCG00000013873	HQ_14609	NR2F6	PIGXX	4	1to1	1to1	98.5149	95.9036	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000099330	OG_03822	HQ_13543	OCEL1	HUMAN	5	1to1	1to1	ENSSSCG00000013874	HQ_13543	OCEL1	PIGXX	5	1to1	1to1	58.3333	69.0583	100.0	100.0	1.0	0.375	0.375	1	1
ENSG00000053501	OG_02724	HQ_01162	USE1	HUMAN	5	1to1	1to1	ENSSSCG00000013875	HQ_01162	USE1	PIGXX	5	1to1	1to1	94.5946	89.7436	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000099331	OG_03823	HQ_02263	MYO9B	HUMAN	5	1to1	1to1	ENSSSCG00000013876	HQ_02263	MYO9B	PIGXX	5	1to1	1to1	81.0385	79.7445	100.0	100.0	1.0	0.14285714285714285	0.14285714285714285	1	1
ENSG00000130313	OG_15785	HQ_14071	PGLS	HUMAN	4	1to1	1to1	ENSSSCG00000013878	HQ_14071	PGLS	PIGXX	4	1to1	1to1	83.7209	80.8989	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000130304	OG_15783	HQ_14069	SLC27A1	HUMAN	4	1to1	1to1	ENSSSCG00000013879	HQ_14069	SLC27A1	PIGXX	4	1to1	1to1	83.1269	90.8629	100.0	100.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000167483	OG_16301	HQ_14851	NIBAN3	HUMAN	4	1to1	1to1	ENSSSCG00000013883	HQ_14851	NIBAN3	PIGXX	4	1to1	1to1	79.5161	80.0325	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000130479	OG_06973	HQ_14076	MAP1S	HUMAN	5	1to1	1to1	ENSSSCG00000013884	HQ_14076	MAP1S	PIGXX	5	1to1	1to1	82.4363	81.9718	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000130475	OG_06972	HQ_05399	FCHO1	HUMAN	5	1to1	1to1	ENSSSCG00000013885	HQ_05399	FCHO1	PIGXX	5	1to1	1to1	93.2508	93.4611	100.0	100.0	1.0	0.25	0.25	1	1
ENSG00000179913	OG_16578	HQ_15233	B3GNT3	HUMAN	4	1to1	1to1	ENSSSCG00000013886	HQ_15233	B3GNT3	PIGXX	4	1to1	1to1	74.1936	73.7968	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000248099	OG_17146	HQ_15957	INSL3	HUMAN	4	1to1	1to1	ENSSSCG00000013887	HQ_15957	INSL3	PIGXX	4	1to1	1to1	67.9389	67.9389	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000105639	OG_04603	HQ_03045	JAK3	HUMAN	5	1to1	1to1	ENSSSCG00000013888	HQ_03045	JAK3	PIGXX	5	1to1	1to1	90.5694	92.2937	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000105640	OG_00324	HQ_13694	RPL18A	HUMAN	5	multi_copy	1to1	ENSSSCG00000013889	HQ_13694	RPL18A	PIGXX	5	multi_copy	1to1	99.4318	78.125	100.0	100.0	1.0	0.625	0.625	1	1
ENSG00000105641	OG_04604	HQ_03046	SLC5A5	HUMAN	5	1to1	1to1	ENSSSCG00000013890	HQ_03046	SLC5A5	PIGXX	5	1to1	1to1	85.07	85.07	100.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000007080	OG_02274	HQ_00718	CCDC124	HUMAN	5	1to1	1to1	ENSSSCG00000013891	HQ_00718	CCDC124	PIGXX	5	1to1	1to1	94.1704	94.1704	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000105642	OG_04605	HQ_03047	KCNN1	HUMAN	5	1to1	1to1	ENSSSCG00000013892	HQ_03047	KCNN1	PIGXX	5	1to1	1to1	93.0018	92.4908	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000105643	OG_04606	HQ_03048	ARRDC2	HUMAN	5	1to1	1to1	ENSSSCG00000013893	HQ_03048	ARRDC2	PIGXX	5	1to1	1to1	90.4177	89.5377	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000096996	OG_03808	HQ_16230	IL12RB1	HUMAN	5	1to1	1to1	ENSSSCG00000013894	HQ_16230	IL12RB1	PIGXX	5	1to1	1to1	68.8822	60.8812	100.0	98.12	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000099308	OG_03821	HQ_02262	MAST3	HUMAN	5	1to1	1to1	ENSSSCG00000013895	HQ_02262	MAST3	PIGXX	5	1to1	1to1	89.9777	93.6631	100.0	100.0	1.0	0.25	0.25	1	1
ENSG00000254858	OG_15022	HQ_13106	MPV17L2	HUMAN	5	1to1	1to1	ENSSSCG00000013896	HQ_13106	MPV17L2	PIGXX	5	1to1	1to1	88.3495	77.4468	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000105649	OG_04608	HQ_03050	RAB3A	HUMAN	5	1to1	1to1	ENSSSCG00000013897	HQ_03050	RAB3A	PIGXX	5	1to1	1to1	98.6364	85.4331	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000105647	OG_04607	HQ_03049	PIK3R2	HUMAN	5	1to1	1to1	ENSSSCG00000013900	HQ_03049	PIK3R2	PIGXX	5	1to1	1to1	95.6044	96.3989	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000216490	OG_14776	HQ_12885	IFI30	HUMAN	5	1to1	1to1	ENSSSCG00000013901	HQ_12885	IFI30	PIGXX	5	1to1	1to1	68.0	69.1057	100.0	100.0	1.0	0.625	0.625	1	1
ENSG00000284797	OG_15217	HQ_18566		HUMAN	5	1to1	1to1	ENSSSCG00000013902	HQ_SNG_017595		PIGXX	5	1to1	singleton	44.4444	49.5238	100.0	100.0	0.0	0.375	0.1	1	1
ENSG00000105701	OG_04627	HQ_03067	FKBP8	HUMAN	5	1to1	1to1	ENSSSCG00000013905	HQ_03067	FKBP8	PIGXX	5	1to1	1to1	85.9564	79.7753	100.0	100.0	1.0	0.25	0.25	1	1
ENSG00000105700	OG_17490	HQ_16274	KXD1	HUMAN	3	1to1	1to1	ENSSSCG00000013906	HQ_16274	KXD1	PIGXX	3	1to1	1to1	93.1818	63.8132	100.0	100.0	1.0	0.25	0.25	1	1
ENSG00000006016	OG_02238	HQ_00682	CRLF1	HUMAN	5	1to1	1to1	ENSSSCG00000013909	HQ_00682	CRLF1	PIGXX	5	1to1	1to1	94.7867	94.1176	100.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000105696	OG_04623	HQ_13696	TMEM59L	HUMAN	5	1to1	1to1	ENSSSCG00000013911	HQ_13696	TMEM59L	PIGXX	5	1to1	1to1	88.8889	87.106	75.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000167487	OG_01746	HQ_09647	KLHL26	HUMAN	5	multi_copy	1to1	ENSSSCG00000013913	HQ_09647	KLHL26	PIGXX	5	multi_copy	1to1	95.2846	95.5954	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000105662	OG_04612	HQ_03054	CRTC1	HUMAN	5	1to1	1to1	ENSSSCG00000013915	HQ_03054	CRTC1	PIGXX	5	1to1	1to1	94.4795	92.5811	100.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000105664	OG_04613	HQ_13695	COMP	HUMAN	5	1to1	1to1	ENSSSCG00000013916	HQ_13695	COMP	PIGXX	5	1to1	1to1	93.1308	93.254	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000051128	OG_02705	HQ_01146	HOMER3	HUMAN	5	1to1	1to1	ENSSSCG00000013919	HQ_01146	HOMER3	PIGXX	5	1to1	1to1	93.6288	94.1504	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000181035	OG_12977	HQ_15261	SLC25A42	HUMAN	5	1to1	1to1	ENSSSCG00000013927	HQ_15261	SLC25A42	PIGXX	5	1to1	1to1	93.3962	93.3962	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000223802	OG_17067	HQ_15860	CERS1	HUMAN	4	1to1	1to1	ENSSSCG00000013928	HQ_15860	CERS1	PIGXX	4	1to1	1to1	92.2857	92.2857	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000105726	OG_04634	HQ_03074	ATP13A1	HUMAN	5	1to1	1to1	ENSSSCG00000013930	HQ_03074	ATP13A1	PIGXX	5	1to1	1to1	96.3455	92.6518	50.0	98.83	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000089639	OG_03639	HQ_02076	GMIP	HUMAN	5	1to1	1to1	ENSSSCG00000013931	HQ_02076	GMIP	PIGXX	5	1to1	1to1	86.1856	83.1841	75.0	100.0	1.0	0.25	0.25	1	1
ENSG00000064547	OG_02867	HQ_01300	LPAR2	HUMAN	5	1to1	1to1	ENSSSCG00000013932	HQ_01300	LPAR2	PIGXX	5	1to1	1to1	95.977	95.1567	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000105717	OG_04631	HQ_03071	PBX4	HUMAN	5	1to1	1to1	ENSSSCG00000013933	HQ_03071	PBX4	PIGXX	5	1to1	1to1	79.6791	79.0451	100.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000160161	OG_10103	HQ_08464	CILP2	HUMAN	5	1to1	1to1	ENSSSCG00000013934	HQ_08464	CILP2	PIGXX	5	1to1	1to1	89.3599	88.822	100.0	100.0	1.0	0.625	0.625	1	1
ENSG00000250067	OG_14995	HQ_13079	YJEFN3	HUMAN	5	1to1	1to1	ENSSSCG00000013935	HQ_13079	YJEFN3	PIGXX	5	1to1	1to1	76.9231	92.3695	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000178093	OG_16531	HQ_15175	TSSK6	HUMAN	4	1to1	1to1	ENSSSCG00000013937	HQ_15175	TSSK6	PIGXX	4	1to1	1to1	98.5348	98.5348	100.0	100.0	1.0	0.375	0.375	1	1
ENSG00000167491	OG_01747	HQ_09648	GATAD2A	HUMAN	5	multi_copy	1to1	ENSSSCG00000013938	HQ_09648	GATAD2A	PIGXX	5	multi_copy	1to1	92.7445	91.875	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000162711	OG_10376	HQ_08710	NLRP3	HUMAN	5	1to1	1to1	ENSSSCG00000013940	HQ_08710	NLRP3	PIGXX	5	1to1	1to1	84.6228	84.4595	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000177535	OG_12659	HQ_10919	OR2B11	HUMAN	5	1to1	1to1	ENSSSCG00000013941	HQ_10919	OR2B11	PIGXX	5	1to1	1to1	90.2208	89.9371	75.0	100.0	1.0	0.5	0.5	1	1
ENSG00000177476	OG_18680	HQ_18016	OR2G3	HUMAN	2	1to1	1to1	ENSSSCG00000013944	HQ_18016	OR2G3	PIGXX	2	1to1	1to1	89.644	89.3548	100.0	100.0	1.0	0.3333333333333333	0.3076923076923077	1	1
ENSG00000177489	OG_18681	HQ_18017	OR2G2	HUMAN	2	1to1	1to1	ENSSSCG00000013945	HQ_18017	OR2G2	PIGXX	2	1to1	1to1	83.2808	83.2808	75.0	100.0	1.0	0.36363636363636365	0.3333333333333333	1	1
ENSG00000259823	OG_15062	HQ_17209	LYPD8	HUMAN	5	1to1	1to1	ENSSSCG00000013973	HQ_17209	LYPD8	PIGXX	5	1to1	1to1	55.2743	55.5085	50.0	100.0	1.0	0.2727272727272727	0.25	1	1
ENSG00000171161	OG_16381	HQ_14976	ZNF672	HUMAN	4	1to1	1to1	ENSSSCG00000013978	HQ_14976	ZNF672	PIGXX	4	1to1	1to1	81.6372	79.5259	100.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000081692	OG_03403	HQ_01840	JMJD4	HUMAN	5	1to1	1to1	ENSSSCG00000013983	HQ_01840	JMJD4	PIGXX	5	1to1	1to1	72.9017	71.6981	50.0	100.0	1.0	0.2222222222222222	0.2222222222222222	1	1
ENSG00000143740	OG_08626	HQ_07030	SNAP47	HUMAN	5	1to1	1to1	ENSSSCG00000013984	HQ_07030	SNAP47	PIGXX	5	1to1	1to1	69.6897	65.0334	50.0	96.43	1.0	0.5	0.5	1	1
ENSG00000198835	OG_16930	HQ_15680	GJC2	HUMAN	4	1to1	1to1	ENSSSCG00000013989	HQ_15680	GJC2	PIGXX	4	1to1	1to1	81.7768	83.1019	75.0	100.0	1.0	0.6	0.6	1	1
ENSG00000143774	OG_01557	HQ_07037	GUK1	HUMAN	5	multi_copy	1to1	ENSSSCG00000013990	HQ_07037		PIGXX	5	multi_copy	1to1	78.4404	70.6612	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000143793	OG_08635	HQ_07040	C1orf35	HUMAN	5	1to1	1to1	ENSSSCG00000013991	HQ_07040	C1orf35	PIGXX	5	1to1	1to1	68.8213	76.3713	100.0	97.44	1.0	0.6	0.6	1	1
ENSG00000143761	OG_00633	HQ_00396	ARF1	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000013992	HQ_00396		PIGXX	5	multi_copy	multi_copy	100.0	78.0172	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000162931	OG_10426	HQ_08752	TRIM17	HUMAN	5	1to1	1to1	ENSSSCG00000014000	HQ_08752	TRIM17	PIGXX	5	1to1	1to1	76.9392	77.5899	75.0	100.0	1.0	0.3	0.3	1	1
ENSG00000105549	OG_15546	HQ_13692	THEG	HUMAN	4	1to1	1to1	ENSSSCG00000014002	HQ_13692	THEG	PIGXX	4	1to1	1to1	70.1847	70.7447	100.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000105556	OG_04592	HQ_03034	MIER2	HUMAN	5	1to1	1to1	ENSSSCG00000014003	HQ_03034	MIER2	PIGXX	5	1to1	1to1	82.3853	79.0493	75.0	100.0	1.0	0.5	0.5	1	1
ENSG00000141934	OG_08425	HQ_06833	PLPP2	HUMAN	5	1to1	1to1	ENSSSCG00000014004	HQ_06833	PLPP2	PIGXX	5	1to1	1to1	88.8889	90.4594	50.0	100.0	1.0	0.6	0.6	1	1
ENSG00000037280	OG_02578	HQ_01019	FLT4	HUMAN	5	1to1	1to1	ENSSSCG00000014007	HQ_01019	FLT4	PIGXX	5	1to1	1to1	88.1878	88.2526	50.0	100.0	1.0	0.25	0.25	1	1
ENSG00000161055	OG_10208	HQ_08557	SCGB3A1	HUMAN	5	1to1	1to1	ENSSSCG00000014008	HQ_08557	SCGB3A1	PIGXX	5	1to1	1to1	53.8462	55.4455	75.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
