ensembl_id_RATNO	ens_orthogroup_id	ens_hqorthogroup_id_RATNO	gene_symbol_RATNO	species_code_RATNO	n_species_RATNO	ens_orthogroup_status_RATNO	ens_hqorthogroup_status_RATNO	ensembl_id_MACFA	ens_hqorthogroup_id_MACFA	gene_symbol_MACFA	species_code_MACFA	n_species_MACFA	ens_orthogroup_status_MACFA	ens_hqorthogroup_status_MACFA	ens_identity	ens_homology_identity	ens_goc_score	ens_wga_coverage	ens_is_high_confidence	atlas_goc_score_pairwise	atlas_hq_goc_score_pairwise	ortholog_rank_RATNO	ortholog_rank_MACFA
ENSRNOG00000005348	OG_09151	HQ_07547	Pamr1	RATNO	5	1to1	1to1	ENSMFAG00000042856	HQ_07547	PAMR1	MACFA	5	1to1	1to1	90.2778	88.1954	100.0	33.02	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSRNOG00000003468	OG_14387	HQ_12545	Capn8	RATNO	5	1to1	1to1	ENSMFAG00000042857	HQ_12545	CAPN8	MACFA	5	1to1	1to1	82.2946	82.6458	50.0	64.99	0.0	0.375	0.375	1	1
ENSRNOG00000013875	OG_08850	HQ_07255	Fbxl17	RATNO	5	1to1	1to1	ENSMFAG00000042858	HQ_07255	FBXL17	MACFA	5	1to1	1to1	63.0747	95.0216	100.0	13.28	1.0	0.375	0.375	1	1
ENSRNOG00000020588	OG_14952	HQ_13036	Efna4	RATNO	5	1to1	1to1	ENSMFAG00000042861	HQ_13036	EFNA4	MACFA	5	1to1	1to1	80.8824	63.7066	100.0	0.0	1.0	0.5714285714285714	0.375	1	1
ENSRNOG00000002364	OG_06796	HQ_05225	Rnf112	RATNO	5	1to1	1to1	ENSMFAG00000042863	HQ_05225	RNF112	MACFA	5	1to1	1to1	85.5403	89.065	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSRNOG00000014163	OG_14265	HQ_12430	Zfp536	RATNO	5	1to1	1to1	ENSMFAG00000042864	HQ_12430	ZNF536	MACFA	5	1to1	1to1	71.7281	87.7876	100.0	98.39	1.0	0.5555555555555556	0.5555555555555556	1	1
ENSRNOG00000027015	OG_09215	HQ_07611	Ythdf1	RATNO	5	1to1	1to1	ENSMFAG00000042868	HQ_07611	YTHDF1	MACFA	5	1to1	1to1	89.0785	93.381	100.0	100.0	1.0	0.625	0.4444444444444444	1	1
ENSRNOG00000008978	OG_16673	HQ_15351	Trmt12	RATNO	4	1to1	1to1	ENSMFAG00000042869	HQ_15351	TRMT12	MACFA	4	1to1	1to1	81.9222	80.4494	100.0	0.0	1.0	0.5	0.5	1	1
ENSRNOG00000001620	OG_08426	HQ_06834	Prdm15	RATNO	5	1to1	1to1	ENSMFAG00000042871	HQ_06834	PRDM15	MACFA	5	1to1	1to1	90.8537	87.2803	100.0	0.0	1.0	0.8571428571428571	0.8571428571428571	1	1
ENSRNOG00000009846	OG_00593	HQ_03474	Frg1	RATNO	5	multi_copy	1to1	ENSMFAG00000042873	HQ_SNG_002926		MACFA	5	multi_copy	singleton	17.5074	53.1532	0.0	0.0	0.0	0.08333333333333333	0.0	2	1
ENSRNOG00000000964	OG_00593	HQ_SNG_011546	Frg1l1	RATNO	5	multi_copy	singleton	ENSMFAG00000042873	HQ_SNG_002926		MACFA	5	multi_copy	singleton	34.8837	81.0811	0.0	0.0	0.0	0.0625	0.0	2	2
ENSRNOG00000011239	OG_01231	HQ_SNG_011848	RGD1307595	RATNO	5	multi_copy	singleton	ENSMFAG00000042874	HQ_13582	ERH	MACFA	5	multi_copy	1to1	67.619	68.2692	0.0	0.0	0.0	0.09090909090909091	0.0	1	1
ENSRNOG00000001293	OG_14909	HQ_15917	Get4	RATNO	5	1to1	1to1	ENSMFAG00000042875	HQ_15917	GET4	MACFA	5	1to1	1to1	85.3731	82.659	100.0	100.0	1.0	0.75	0.75	1	1
ENSRNOG00000012371	OG_11552	HQ_09854	Car7	RATNO	5	1to1	1to1	ENSMFAG00000042876	HQ_09854	CA7	MACFA	5	1to1	1to1	93.5606	93.5606	100.0	0.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSRNOG00000004606	OG_08664	HQ_07070	Meis1	RATNO	5	1to1	1to1	ENSMFAG00000042877	HQ_07070	MEIS1	MACFA	5	1to1	1to1	98.4946	98.4946	100.0	8.14	1.0	0.8	0.8	1	1
ENSRNOG00000031475	OG_03472	HQ_01911	Col16a1	RATNO	5	1to1	1to1	ENSMFAG00000042878	HQ_01911	COL16A1	MACFA	5	1to1	1to1	86.9944	87.1571	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSRNOG00000021480	OG_09305	HQ_07698	Rad9b	RATNO	5	1to1	1to1	ENSMFAG00000042879	HQ_07698	RAD9B	MACFA	5	1to1	1to1	65.3659	64.7343	100.0	0.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSRNOG00000007229	OG_07134	HQ_05551	Nr0b2	RATNO	5	1to1	1to1	ENSMFAG00000042880	HQ_05551	NR0B2	MACFA	5	1to1	1to1	78.8462	79.7665	100.0	0.0	1.0	0.6	0.6	1	1
ENSRNOG00000011861	OG_05022	HQ_03476	Aadat	RATNO	5	1to1	1to1	ENSMFAG00000042881	HQ_03476	AADAT	MACFA	5	1to1	1to1	71.8204	67.7647	25.0	32.56	0.0	0.36363636363636365	0.36363636363636365	1	1
ENSRNOG00000019268	OG_08376	HQ_06788	Pelp1	RATNO	5	1to1	1to1	ENSMFAG00000042883	HQ_06788	PELP1	MACFA	5	1to1	1to1	83.5174	83.3051	50.0	0.0	0.0	0.4444444444444444	0.4444444444444444	1	1
ENSRNOG00000012124	OG_05440	HQ_03889	Trappc13	RATNO	5	1to1	1to1	ENSMFAG00000042886	HQ_03889	TRAPPC13	MACFA	5	1to1	1to1	96.89	96.89	100.0	68.74	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSRNOG00000039567	OG_12301	HQ_10572	Trmt10c	RATNO	5	1to1	1to1	ENSMFAG00000042887	HQ_10572	TRMT10C	MACFA	5	1to1	1to1	76.8116	76.0766	100.0	0.0	1.0	0.5	0.5	1	1
ENSRNOG00000030930	OG_09679	HQ_08062	Samsn1	RATNO	5	1to1	1to1	ENSMFAG00000042889	HQ_08062	SAMSN1	MACFA	5	1to1	1to1	80.1075	44.5441	100.0	0.0	0.0	0.5	0.5	1	1
ENSRNOG00000014117	OG_03932	HQ_02372	Hmox1	RATNO	5	1to1	1to1	ENSMFAG00000042891	HQ_02372	HMOX1	MACFA	5	1to1	1to1	79.5775	78.4722	100.0	0.0	1.0	0.5	0.3333333333333333	1	1
ENSRNOG00000043377	OG_10173	HQ_08528	Rusc1	RATNO	5	1to1	1to1	ENSMFAG00000042892	HQ_08528	RUSC1	MACFA	5	1to1	1to1	76.5504	76.4763	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSRNOG00000020847	OG_10623	HQ_08946	Elp6	RATNO	5	1to1	1to1	ENSMFAG00000042895	HQ_08946	ELP6	MACFA	5	1to1	1to1	81.9549	81.9549	100.0	0.0	1.0	0.45454545454545453	0.3333333333333333	1	1
ENSRNOG00000010522	OG_07779	HQ_06197	Tlr4	RATNO	5	1to1	1to1	ENSMFAG00000042896	HQ_06197	TLR4	MACFA	5	1to1	1to1	66.7066	67.4334	50.0	0.0	0.0	0.15384615384615385	0.15384615384615385	1	1
ENSRNOG00000024849	OG_11728	HQ_10025	Tor1aip2	RATNO	5	1to1	1to1	ENSMFAG00000042897	HQ_10025	TOR1AIP2	MACFA	5	1to1	1to1	56.0554	68.9362	100.0	38.5	1.0	0.36363636363636365	0.36363636363636365	1	1
ENSRNOG00000032238	OG_13651	HQ_11844	Plcd1	RATNO	5	1to1	1to1	ENSMFAG00000042898	HQ_11844	PLCD1	MACFA	5	1to1	1to1	78.9272	74.1897	100.0	0.0	1.0	0.8333333333333334	0.5714285714285714	1	1
ENSRNOG00000018427	OG_04807	HQ_03250	Lhx3	RATNO	5	1to1	1to1	ENSMFAG00000042900	HQ_03250	LHX3	MACFA	5	1to1	1to1	94.0299	94.0299	100.0	0.0	1.0	0.5714285714285714	0.375	1	1
ENSRNOG00000013053	OG_05953	HQ_04411	Trpm6	RATNO	5	1to1	1to1	ENSMFAG00000042901	HQ_04411	TRPM6	MACFA	5	1to1	1to1	77.1245	77.3922	100.0	50.74	1.0	0.375	0.375	1	1
ENSRNOG00000022943	OG_02894	HQ_01330	Dgka	RATNO	5	1to1	1to1	ENSMFAG00000042903	HQ_01330	DGKA	MACFA	5	1to1	1to1	79.4233	82.449	100.0	0.0	1.0	0.8	0.8	1	1
ENSRNOG00000017889	OG_06248	HQ_04697	Serac1	RATNO	5	1to1	1to1	ENSMFAG00000042904	HQ_04697	SERAC1	MACFA	5	1to1	1to1	84.5802	84.7095	100.0	0.0	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSRNOG00000020953	OG_11252	HQ_SNG_012142	Ms4a7	RATNO	5	1to1	singleton	ENSMFAG00000042905	HQ_16612	MS4A7	MACFA	5	1to1	1to1	43.5146	43.3333	50.0	0.0	0.0	1.0	0.2222222222222222	1	1
ENSRNOG00000046727	OG_02493	HQ_00934	Abcc2	RATNO	5	1to1	1to1	ENSMFAG00000042907	HQ_00934	ABCC2	MACFA	5	1to1	1to1	77.5616	77.411	100.0	100.0	1.0	0.8	0.8	1	1
ENSRNOG00000019609	OG_05829	HQ_04286	B4galt2	RATNO	5	1to1	1to1	ENSMFAG00000042908	HQ_04286	B4GALT2	MACFA	5	1to1	1to1	89.9729	90.7104	100.0	0.0	1.0	0.625	0.4444444444444444	1	1
ENSRNOG00000023320	OG_05833	HQ_04292	Tspan1	RATNO	5	1to1	1to1	ENSMFAG00000042909	HQ_04292	TSPAN1	MACFA	5	1to1	1to1	73.8589	74.1667	100.0	0.0	1.0	0.8	0.8	1	1
ENSRNOG00000009652	OG_10554	HQ_08878	Prkci	RATNO	5	1to1	1to1	ENSMFAG00000042910	HQ_08878	PRKCI	MACFA	5	1to1	1to1	98.8255	85.4862	100.0	0.0	1.0	0.8571428571428571	0.8571428571428571	1	1
ENSRNOG00000033202	OG_10446	HQ_08771	Fbxo41	RATNO	5	1to1	1to1	ENSMFAG00000042911	HQ_08771	FBXO41	MACFA	5	1to1	1to1	97.7091	97.5973	100.0	0.0	1.0	0.7142857142857143	0.4444444444444444	1	1
ENSRNOG00000002840	OG_05145	HQ_13764	Atp5f1b	RATNO	5	1to1	1to1	ENSMFAG00000042914	HQ_13764	ATP5F1B	MACFA	5	1to1	1to1	96.2193	94.4341	100.0	0.0	1.0	1.0	1.0	1	1
ENSRNOG00000047901	OG_13247	HQ_11469	Acp7	RATNO	5	1to1	1to1	ENSMFAG00000042916	HQ_11469	ACP7	MACFA	5	1to1	1to1	88.3295	88.1279	100.0	0.0	1.0	0.5555555555555556	0.4	1	1
ENSRNOG00000004526	OG_01359	HQ_00347	Cox7a2l	RATNO	5	multi_copy	multi_copy	ENSMFAG00000042918	HQ_00347		MACFA	5	multi_copy	multi_copy	45.1852	49.1936	100.0	0.0	0.0	1.0	1.0	1	1
ENSRNOG00000050200	OG_06120	HQ_04573	Kdm3b	RATNO	5	1to1	1to1	ENSMFAG00000042919	HQ_04573	KDM3B	MACFA	5	1to1	1to1	93.4733	93.6327	100.0	55.34	1.0	0.625	0.625	1	1
ENSRNOG00000011500	OG_05125	HQ_03582	Pou2af1	RATNO	5	1to1	1to1	ENSMFAG00000042921	HQ_03582	POU2AF1	MACFA	5	1to1	1to1	85.4406	87.1094	100.0	0.0	1.0	0.8571428571428571	0.625	1	1
ENSRNOG00000021996	OG_00253	HQ_00431	Nlrp4	RATNO	5	multi_copy	multi_copy	ENSMFAG00000042923	HQ_00431	NLRP4	MACFA	5	multi_copy	multi_copy	52.6477	52.0121	75.0	0.0	1.0	0.13333333333333333	0.05263157894736842	1	1
ENSRNOG00000059733	OG_00253	HQ_SNG_014136	RGD1560291	RATNO	5	multi_copy	singleton	ENSMFAG00000042923	HQ_00431	NLRP4	MACFA	5	multi_copy	multi_copy	45.4082	44.7686	0.0	0.0	0.0	0.07692307692307693	0.0	1	2
ENSRNOG00000015527	OG_00253	HQ_SNG_011960	ENSRNOG00000015527	RATNO	5	multi_copy	singleton	ENSMFAG00000042923	HQ_00431	NLRP4	MACFA	5	multi_copy	multi_copy	45.7447	43.2596	0.0	0.0	0.0	0.07142857142857142	0.0	1	3
ENSRNOG00000027705	OG_00253	HQ_18844	Nlrp4b	RATNO	5	multi_copy	1to1	ENSMFAG00000042923	HQ_00431	NLRP4	MACFA	5	multi_copy	multi_copy	46.9149	44.3662	0.0	0.0	0.0	0.0625	0.0	1	4
ENSRNOG00000042030	OG_00253	HQ_18899	Nlrp4a	RATNO	5	multi_copy	1to1	ENSMFAG00000042923	HQ_00431	NLRP4	MACFA	5	multi_copy	multi_copy	51.222	50.6036	0.0	0.0	0.0	0.058823529411764705	0.0	1	5
ENSRNOG00000028092	OG_09961	HQ_08334	Cpa2	RATNO	5	1to1	1to1	ENSMFAG00000042924	HQ_08334	CPA2	MACFA	5	1to1	1to1	82.7338	87.3418	100.0	100.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSRNOG00000018657	OG_08697	HQ_07102	Scrn3	RATNO	5	1to1	1to1	ENSMFAG00000042925	HQ_07102	SCRN3	MACFA	5	1to1	1to1	82.0574	81.6667	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSRNOG00000012357	OG_08277	HQ_06689	Unc45a	RATNO	5	1to1	1to1	ENSMFAG00000042926	HQ_06689	UNC45A	MACFA	5	1to1	1to1	90.2394	90.4059	100.0	0.0	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSRNOG00000056118	OG_03342	HQ_01780	Cic	RATNO	5	1to1	1to1	ENSMFAG00000042927	HQ_01780	CIC	MACFA	5	1to1	1to1	57.9387	91.1709	100.0	0.0	1.0	0.75	0.75	1	1
ENSRNOG00000032669	OG_00699	HQ_00154	Serpina1	RATNO	4	multi_copy	multi_copy	ENSMFAG00000042928	HQ_00154	SERPINA1	MACFA	4	multi_copy	multi_copy	60.8137	67.9426	100.0	32.72	1.0	0.5555555555555556	0.36363636363636365	1	1
ENSRNOG00000016573	OG_01133	HQ_01269	Dgat2	RATNO	5	multi_copy	1to1	ENSMFAG00000042930	HQ_01269	DGAT2	MACFA	5	multi_copy	1to1	88.7671	74.6544	100.0	0.0	1.0	0.5	0.5	1	1
ENSRNOG00000020486	OG_15738	HQ_13998	Bcl2l12	RATNO	4	1to1	1to1	ENSMFAG00000042931	HQ_13998	BCL2L12	MACFA	4	1to1	1to1	73.7226	81.7814	100.0	0.0	1.0	0.375	0.375	1	1
ENSRNOG00000013734	OG_06289	HQ_04740	Dnai1	RATNO	5	1to1	1to1	ENSMFAG00000042932	HQ_04740	DNAI1	MACFA	5	1to1	1to1	88.3688	88.4943	100.0	39.64	1.0	0.7777777777777778	0.6	1	1
ENSRNOG00000028630	OG_11939	HQ_10225	Ksr2	RATNO	5	1to1	1to1	ENSMFAG00000042933	HQ_10225	KSR2	MACFA	5	1to1	1to1	85.3387	94.5129	100.0	23.45	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSRNOG00000012987	OG_04099	HQ_02551	Ptk6	RATNO	5	1to1	1to1	ENSMFAG00000042934	HQ_02551	PTK6	MACFA	5	1to1	1to1	80.0443	80.0443	100.0	0.0	1.0	0.2727272727272727	0.16666666666666666	1	1
ENSRNOG00000002373	OG_06153	HQ_04603	Akap1	RATNO	5	1to1	1to1	ENSMFAG00000042936	HQ_04603	AKAP1	MACFA	5	1to1	1to1	72.4824	68.1718	100.0	0.0	1.0	0.5	0.4	1	1
ENSRNOG00000030683	OG_06305	HQ_04754	Vps26a	RATNO	5	1to1	1to1	ENSMFAG00000042937	HQ_04754	VPS26A	MACFA	5	1to1	1to1	90.2507	96.1424	100.0	0.0	1.0	0.5555555555555556	0.4	1	1
ENSRNOG00000012991	OG_02464	HQ_00905	Adgra2	RATNO	5	1to1	1to1	ENSMFAG00000042939	HQ_00905	ADGRA2	MACFA	5	1to1	1to1	67.9971	70.7704	75.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSRNOG00000004603	OG_14036	HQ_12202	Srgap1	RATNO	5	1to1	1to1	ENSMFAG00000042942	HQ_12202	SRGAP1	MACFA	5	1to1	1to1	97.6037	97.6037	100.0	64.69	1.0	0.375	0.25	1	1
ENSRNOG00000018747	OG_02837	HQ_01273	Elmo2	RATNO	5	1to1	1to1	ENSMFAG00000042943	HQ_01273	ELMO2	MACFA	5	1to1	1to1	98.3607	98.3607	100.0	0.0	1.0	0.3	0.3	1	1
ENSRNOG00000066223	OG_14514	HQ_17030	Cby3	RATNO	5	1to1	1to1	ENSMFAG00000042944	HQ_17030	CBY3	MACFA	5	1to1	1to1	54.3568	54.1322	75.0	0.0	1.0	0.8	0.8	1	1
ENSRNOG00000002919	OG_07059	HQ_05478	Gfap	RATNO	5	1to1	1to1	ENSMFAG00000042945	HQ_05478	GFAP	MACFA	5	1to1	1to1	91.1628	72.3247	75.0	0.0	1.0	0.75	0.75	1	1
ENSRNOG00000018082	OG_09713	HQ_08093	Slc26a2	RATNO	5	1to1	1to1	ENSMFAG00000042946	HQ_08093	SLC26A2	MACFA	5	1to1	1to1	80.6495	80.6495	100.0	84.14	1.0	0.625	0.625	1	1
ENSRNOG00000019557	OG_13061	HQ_11295	Asb18	RATNO	5	1to1	1to1	ENSMFAG00000042948	HQ_11295	ASB18	MACFA	5	1to1	1to1	78.3726	78.8793	100.0	0.0	1.0	0.8333333333333334	0.5	1	1
ENSRNOG00000022852	OG_09884	HQ_08262	Snx22	RATNO	5	1to1	1to1	ENSMFAG00000042949	HQ_08262	SNX22	MACFA	5	1to1	1to1	72.6776	51.3514	100.0	64.6	1.0	0.8	0.8	1	1
ENSRNOG00000000996	OG_02068	HQ_13018	Arpc1a	RATNO	5	multi_copy	1to1	ENSMFAG00000042950	HQ_SNG_002929		MACFA	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.1	0.0	2	1
ENSRNOG00000038068	OG_13303	HQ_11524	Pcdh9	RATNO	5	1to1	1to1	ENSMFAG00000042951	HQ_11524	PCDH9	MACFA	5	1to1	1to1	98.3832	98.3832	50.0	87.21	1.0	0.16666666666666666	0.16666666666666666	1	1
ENSRNOG00000063505	OG_09202	HQ_07600	Scn2b	RATNO	5	1to1	1to1	ENSMFAG00000042952	HQ_07600	SCN2B	MACFA	5	1to1	1to1	91.1628	91.1628	75.0	0.0	1.0	0.18181818181818182	0.18181818181818182	1	1
ENSRNOG00000009555	OG_10352	HQ_08687	Lrriq3	RATNO	5	1to1	1to1	ENSMFAG00000042954	HQ_08687	LRRIQ3	MACFA	5	1to1	1to1	61.7694	62.7608	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSRNOG00000018480	OG_07616	HQ_06030	Capn9	RATNO	5	1to1	1to1	ENSMFAG00000042957	HQ_06030	CAPN9	MACFA	5	1to1	1to1	85.942	85.942	100.0	0.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSRNOG00000058681	OG_07650	HQ_06066	Tsga10	RATNO	5	1to1	1to1	ENSMFAG00000042958	HQ_06066	TSGA10	MACFA	5	1to1	1to1	81.7168	92.9024	100.0	0.0	1.0	0.6	0.6	1	1
ENSRNOG00000054896	OG_16194	HQ_14691	Pex13	RATNO	4	1to1	1to1	ENSMFAG00000042959	HQ_14691	PEX13	MACFA	4	1to1	1to1	91.8114	91.8114	100.0	0.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSRNOG00000068606	OG_06010	HQ_SNG_016227	ENSRNOG00000068606	RATNO	5	1to1	singleton	ENSMFAG00000042960	HQ_13894	SLIRP	MACFA	5	1to1	1to1	53.9216	49.1071	0.0	0.0	0.0	0.07692307692307693	0.0	1	1
ENSRNOG00000051405	OG_10398	HQ_08728	AABR07021465.1	RATNO	5	1to1	1to1	ENSMFAG00000042963	HQ_08728	AXDND1	MACFA	5	1to1	1to1	59.3835	64.8515	100.0	39.85	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSRNOG00000018920	OG_03962	HQ_SNG_012076	Slc25a17	RATNO	5	1to1	singleton	ENSMFAG00000042964	HQ_13573	SLC25A17	MACFA	5	1to1	1to1	43.3697	90.5537	75.0	0.0	0.0	0.42857142857142855	0.25	1	1
ENSRNOG00000000524	OG_14276	HQ_12438	RGD735065	RATNO	5	1to1	1to1	ENSMFAG00000042966	HQ_12438	C6orf89	MACFA	5	1to1	1to1	76.3496	63.3262	0.0	76.77	1.0	0.2857142857142857	0.125	1	1
ENSRNOG00000068146	OG_06977	HQ_19580	Iqcn	RATNO	5	1to1	1to1	ENSMFAG00000042967	HQ_17742	IQCN	MACFA	5	1to1	1to1	36.4525	44.8454	100.0	0.0	0.0	0.625	0.3	1	1
ENSRNOG00000012929	OG_04977	HQ_03428	Wsb1	RATNO	5	1to1	1to1	ENSMFAG00000042968	HQ_03428	WSB1	MACFA	5	1to1	1to1	81.9477	75.9912	50.0	0.0	0.0	0.2857142857142857	0.2857142857142857	1	1
ENSRNOG00000010152	OG_10140	HQ_08499	RGD1306233	RATNO	5	1to1	1to1	ENSMFAG00000042970	HQ_08499	PIERCE1	MACFA	5	1to1	1to1	70.5882	70.5882	75.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSRNOG00000003797	OG_06536	HQ_04974	Mrps7	RATNO	5	1to1	1to1	ENSMFAG00000042971	HQ_04974	MRPS7	MACFA	5	1to1	1to1	78.3133	80.5785	100.0	0.0	1.0	1.0	1.0	1	1
ENSRNOG00000016273	OG_00566	HQ_00179	Fam136a	RATNO	5	multi_copy	multi_copy	ENSMFAG00000042972	HQ_00179		MACFA	5	multi_copy	multi_copy	89.8551	50.6122	100.0	0.0	1.0	0.8333333333333334	0.5714285714285714	1	1
ENSRNOG00000000109	OG_03313	HQ_01752	Fgf20	RATNO	5	1to1	1to1	ENSMFAG00000042973	HQ_01752	FGF20	MACFA	5	1to1	1to1	95.283	95.7346	100.0	0.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSRNOG00000019729	OG_10269	HQ_08611	Jmjd8	RATNO	5	1to1	1to1	ENSMFAG00000042974	HQ_08611	JMJD8	MACFA	5	1to1	1to1	74.2268	81.8182	100.0	100.0	1.0	0.7777777777777778	0.7777777777777778	1	1
ENSRNOG00000007164	OG_06851	HQ_05282	Cln6	RATNO	5	1to1	1to1	ENSMFAG00000042975	HQ_05282	CLN6	MACFA	5	1to1	1to1	68.5065	68.0645	100.0	53.38	1.0	1.0	1.0	1	1
ENSRNOG00000002627	OG_07747	HQ_06169	Kctd3	RATNO	5	1to1	1to1	ENSMFAG00000042976	HQ_06169	KCTD3	MACFA	5	1to1	1to1	88.6473	90.0613	75.0	62.27	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSRNOG00000001314	OG_12682	HQ_10938	Fam20c	RATNO	5	1to1	1to1	ENSMFAG00000042977	HQ_10938	FAM20C	MACFA	5	1to1	1to1	71.0769	87.1698	50.0	0.0	0.0	0.2	0.08333333333333333	1	1
ENSRNOG00000030151	OG_02209	HQ_00652	Thsd7a	RATNO	5	1to1	1to1	ENSMFAG00000042978	HQ_00652	THSD7A	MACFA	5	1to1	1to1	91.7933	91.4044	75.0	56.88	1.0	0.375	0.375	1	1
ENSRNOG00000019432	OG_10082	HQ_08449	Lypd5	RATNO	5	1to1	1to1	ENSMFAG00000042979	HQ_08449	LYPD5	MACFA	5	1to1	1to1	67.1875	68.8	50.0	0.0	0.0	0.5714285714285714	0.5	1	1
ENSRNOG00000024863	OG_03277	HQ_01716	Fam76b	RATNO	5	1to1	1to1	ENSMFAG00000042981	HQ_01716	FAM76B	MACFA	5	1to1	1to1	87.6791	68.0	100.0	74.02	1.0	0.5	0.5	1	1
ENSRNOG00000011213	OG_14090	HQ_12253	Blm	RATNO	5	1to1	1to1	ENSMFAG00000042982	HQ_12253	BLM	MACFA	5	1to1	1to1	75.535	74.7881	100.0	39.93	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSRNOG00000014503	OG_04160	HQ_02610	Celf4	RATNO	5	1to1	1to1	ENSMFAG00000042983	HQ_02610	CELF4	MACFA	5	1to1	1to1	92.7984	68.6454	100.0	72.29	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSRNOG00000036852	OG_01983	HQ_12226	Pcbp2	RATNO	5	multi_copy	1to1	ENSMFAG00000042984	HQ_SNG_002931		MACFA	5	multi_copy	singleton	50.0	78.0172	0.0	0.0	0.0	0.07692307692307693	0.0	2	1
ENSRNOG00000022669	OG_02026	HQ_SNG_012224	Cd177	RATNO	5	multi_copy	singleton	ENSMFAG00000042985	HQ_17036		MACFA	5	multi_copy	1to1	18.3333	53.2764	0.0	0.0	0.0	0.1111111111111111	0.0	1	1
ENSRNOG00000023910	OG_04477	HQ_02934	Man2b1	RATNO	5	1to1	1to1	ENSMFAG00000042986	HQ_02934	MAN2B1	MACFA	5	1to1	1to1	67.6471	70.4082	50.0	0.0	0.0	0.15384615384615385	0.15384615384615385	1	1
ENSRNOG00000014496	OG_11343	HQ_09656	Coro6	RATNO	5	1to1	1to1	ENSMFAG00000042987	HQ_09656	CORO6	MACFA	5	1to1	1to1	95.5508	95.5508	100.0	0.0	1.0	0.8	0.8	1	1
ENSRNOG00000030391	OG_00904	HQ_07593	Ei24	RATNO	5	multi_copy	1to1	ENSMFAG00000042989	HQ_07593		MACFA	5	multi_copy	1to1	93.2961	98.2353	100.0	0.0	1.0	0.6	0.6	1	1
ENSRNOG00000067909	OG_00904	HQ_SNG_016029	ENSRNOG00000067909	RATNO	5	multi_copy	singleton	ENSMFAG00000042989	HQ_07593		MACFA	5	multi_copy	1to1	72.1805	56.4706	0.0	0.0	0.0	0.125	0.0	1	2
ENSRNOG00000008338	OG_10095	HQ_08459	Bsdc1	RATNO	5	1to1	1to1	ENSMFAG00000042990	HQ_08459	BSDC1	MACFA	5	1to1	1to1	90.6323	86.5772	75.0	100.0	1.0	0.45454545454545453	0.45454545454545453	1	1
ENSRNOG00000018286	OG_08009	HQ_06420	Chrna1	RATNO	5	1to1	1to1	ENSMFAG00000042992	HQ_06420	CHRNA1	MACFA	5	1to1	1to1	61.9256	96.2585	100.0	0.0	1.0	0.5	0.5	1	1
ENSRNOG00000014548	OG_05250	HQ_03707	Nedd9	RATNO	5	1to1	1to1	ENSMFAG00000042994	HQ_03707	NEDD9	MACFA	5	1to1	1to1	87.0348	86.9305	100.0	0.0	1.0	0.2	0.2	1	1
ENSRNOG00000009723	OG_05108	HQ_03565	Ptpmt1	RATNO	5	1to1	1to1	ENSMFAG00000042995	HQ_03565	PTPMT1	MACFA	5	1to1	1to1	64.1434	80.0995	100.0	39.04	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSRNOG00000018359	OG_04173	HQ_02621	Smad7	RATNO	5	1to1	1to1	ENSMFAG00000042998	HQ_02621	SMAD7	MACFA	5	1to1	1to1	94.8357	94.8357	75.0	0.0	1.0	0.375	0.375	1	1
ENSRNOG00000013674	OG_08856	HQ_07261	Megf10	RATNO	5	1to1	1to1	ENSMFAG00000042999	HQ_07261	MEGF10	MACFA	5	1to1	1to1	93.7991	94.4591	100.0	0.0	1.0	0.4444444444444444	0.3	1	1
ENSRNOG00000025359	OG_15054	HQ_SNG_012352	Spesp1	RATNO	5	1to1	singleton	ENSMFAG00000043000	HQ_17205	SPESP1	MACFA	5	1to1	1to1	41.0758	47.7273	100.0	0.0	0.0	0.4	0.2727272727272727	1	1
