ensembl_id_HUMAN	ens_orthogroup_id	ens_hqorthogroup_id_HUMAN	gene_symbol_HUMAN	species_code_HUMAN	n_species_HUMAN	ens_orthogroup_status_HUMAN	ens_hqorthogroup_status_HUMAN	ensembl_id_MOUSE	ens_hqorthogroup_id_MOUSE	gene_symbol_MOUSE	species_code_MOUSE	n_species_MOUSE	ens_orthogroup_status_MOUSE	ens_hqorthogroup_status_MOUSE	ens_identity	ens_homology_identity	ens_goc_score	ens_wga_coverage	ens_is_high_confidence	atlas_goc_score_pairwise	atlas_hq_goc_score_pairwise	ortholog_rank_HUMAN	ortholog_rank_MOUSE
ENSG00000136152	OG_07680	HQ_06101	COG3	HUMAN	5	1to1	1to1	ENSMUSG00000034893	HQ_06101	Cog3	MOUSE	5	1to1	1to1	95.7729	95.7729	75.0	100.0	1.0	0.6666666666666666	0.42857142857142855	1	1
ENSG00000118407	OG_05902	HQ_04360	FILIP1	HUMAN	5	1to1	1to1	ENSMUSG00000034898	HQ_04360	Filip1	MOUSE	5	1to1	1to1	93.7397	93.817	100.0	100.0	1.0	1.0	1.0	1	1
ENSG00000186111	OG_16753	HQ_15453	PIP5K1C	HUMAN	4	1to1	1to1	ENSMUSG00000034902	HQ_15453	Pip5k1c	MOUSE	4	1to1	1to1	88.7918	91.3174	100.0	100.0	1.0	0.2	0.2	1	1
ENSG00000082438	OG_03425	HQ_01863	COBLL1	HUMAN	5	1to1	1to1	ENSMUSG00000034903	HQ_01863	Cobll1	MOUSE	5	1to1	1to1	68.7943	62.5302	100.0	98.79	1.0	1.0	1.0	1	1
ENSG00000121152	OG_06162	HQ_04613	NCAPH	HUMAN	5	1to1	1to1	ENSMUSG00000034906	HQ_04613	Ncaph	MOUSE	5	1to1	1to1	77.4629	78.5226	50.0	100.0	1.0	0.14285714285714285	0.14285714285714285	1	1
ENSG00000149577	OG_09203	HQ_07601	SIDT2	HUMAN	5	1to1	1to1	ENSMUSG00000034908	HQ_07601	Sidt2	MOUSE	5	1to1	1to1	95.4327	93.0832	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000171016	OG_11886	HQ_10178	PYGO1	HUMAN	5	1to1	1to1	ENSMUSG00000034910	HQ_10178	Pygo1	MOUSE	5	1to1	1to1	89.4988	89.9281	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000130307	OG_06955	HQ_05382	USHBP1	HUMAN	5	1to1	1to1	ENSMUSG00000034911	HQ_05382	Ushbp1	MOUSE	5	1to1	1to1	60.5882	58.606	100.0	99.11	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000139915	OG_08195	HQ_06605	MDGA2	HUMAN	5	1to1	1to1	ENSMUSG00000034912	HQ_06605	Mdga2	MOUSE	5	1to1	1to1	97.0732	97.0732	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000174015	OG_12285	HQ_10559	CBY2	HUMAN	5	1to1	1to1	ENSMUSG00000034913	HQ_10559	Cby2	MOUSE	5	1to1	1to1	79.148	78.7946	100.0	100.0	1.0	0.8333333333333334	0.5714285714285714	1	1
ENSG00000105289	OG_15539	HQ_13680	TJP3	HUMAN	4	1to1	1to1	ENSMUSG00000034917	HQ_13680	Tjp3	MOUSE	4	1to1	1to1	80.6416	79.3254	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000074276	OG_03166	HQ_01601	CDHR2	HUMAN	5	1to1	1to1	ENSMUSG00000034918	HQ_01601	Cdhr2	MOUSE	5	1to1	1to1	72.6718	72.7829	100.0	100.0	1.0	0.8	0.8	1	1
ENSG00000006555	OG_02254	HQ_00699	TTC22	HUMAN	5	1to1	1to1	ENSMUSG00000034919	HQ_00699	Ttc22	MOUSE	5	1to1	1to1	84.1828	84.331	100.0	100.0	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSG00000204424	OG_14480	HQ_15731	LY6G6F	HUMAN	5	1to1	1to1	ENSMUSG00000034923	HQ_15731	Ly6g6f	MOUSE	5	1to1	1to1	65.9933	65.3333	100.0	100.0	1.0	0.375	0.375	1	1
ENSG00000116133	OG_05700	HQ_04153	DHCR24	HUMAN	5	1to1	1to1	ENSMUSG00000034926	HQ_04153	Dhcr24	MOUSE	5	1to1	1to1	96.8992	96.8992	100.0	100.0	1.0	0.3333333333333333	0.14285714285714285	1	1
ENSG00000146083	OG_08895	HQ_07298	RNF44	HUMAN	5	1to1	1to1	ENSMUSG00000034928	HQ_07298	Rnf44	MOUSE	5	1to1	1to1	91.4352	91.4352	100.0	100.0	1.0	0.8	0.8	1	1
ENSG00000114993	OG_05557	HQ_04011	RTKN	HUMAN	5	1to1	1to1	ENSMUSG00000034930	HQ_04011	Rtkn	MOUSE	5	1to1	1to1	86.5248	86.6785	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000067596	OG_02967	HQ_01404	DHX8	HUMAN	5	1to1	1to1	ENSMUSG00000034931	HQ_01404	Dhx8	MOUSE	5	1to1	1to1	98.6885	96.7846	100.0	99.29	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000183617	OG_13228	HQ_11450	MRPL54	HUMAN	5	1to1	1to1	ENSMUSG00000034932	HQ_11450	Mrpl54	MOUSE	5	1to1	1to1	69.6296	68.1159	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000175906	OG_12492	HQ_10764	ARL4D	HUMAN	5	1to1	1to1	ENSMUSG00000034936	HQ_10764	Arl4d	MOUSE	5	1to1	1to1	95.0249	95.0249	100.0	100.0	1.0	0.5	0.2857142857142857	1	1
ENSG00000275066	OG_15160	HQ_13229	SYNRG	HUMAN	5	1to1	1to1	ENSMUSG00000034940	HQ_13229	Synrg	MOUSE	5	1to1	1to1	80.5175	79.6087	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000184988	OG_13391	HQ_11602	TMEM106A	HUMAN	5	1to1	1to1	ENSMUSG00000034947	HQ_11602	Tmem106a	MOUSE	5	1to1	1to1	66.0305	66.2835	100.0	100.0	1.0	0.6	0.3333333333333333	1	1
ENSG00000105278	OG_04547	HQ_16266	ZFR2	HUMAN	5	1to1	1to1	ENSMUSG00000034949	HQ_18854	Zfr2	MOUSE	5	1to1	1to1	52.5172	48.8818	100.0	87.19	0.0	0.75	0.4	1	1
ENSG00000168434	OG_11504	HQ_09808	COG7	HUMAN	5	1to1	1to1	ENSMUSG00000034951	HQ_09808	Cog7	MOUSE	5	1to1	1to1	92.4675	92.4675	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000245848	OG_17145	HQ_17173	CEBPA	HUMAN	4	1to1	1to1	ENSMUSG00000034957	HQ_17173	Cebpa	MOUSE	4	1to1	1to1	94.1504	94.4134	100.0	100.0	1.0	0.8	0.8	1	1
ENSG00000167654	OG_11368	HQ_09679	ATCAY	HUMAN	5	1to1	1to1	ENSMUSG00000034958	HQ_09679	Atcay	MOUSE	5	1to1	1to1	91.129	91.3747	100.0	100.0	1.0	0.6	0.3333333333333333	1	1
ENSG00000102445	OG_04250	HQ_02702	RUBCNL	HUMAN	5	1to1	1to1	ENSMUSG00000034959	HQ_02702	Rubcnl	MOUSE	5	1to1	1to1	58.963	60.1208	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000179528	OG_12837	HQ_15225	LBX2	HUMAN	5	1to1	1to1	ENSMUSG00000034968	HQ_15225	Lbx2	MOUSE	5	1to1	1to1	77.4359	76.2626	100.0	100.0	1.0	0.2222222222222222	0.2222222222222222	1	1
ENSG00000083097	OG_03442	HQ_01879	DOP1A	HUMAN	5	1to1	1to1	ENSMUSG00000034973	HQ_01879	Dop1a	MOUSE	5	1to1	1to1	93.42	93.3063	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000167657	OG_16304	HQ_14857	DAPK3	HUMAN	4	1to1	1to1	ENSMUSG00000034974	HQ_14857	Dapk3	MOUSE	4	1to1	1to1	84.5982	83.4802	100.0	100.0	1.0	0.14285714285714285	0.14285714285714285	1	1
ENSG00000169116	OG_11607	HQ_09907	PARM1	HUMAN	5	1to1	1to1	ENSMUSG00000034981	HQ_09907	Parm1	MOUSE	5	1to1	1to1	64.527	61.6129	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000113749	OG_05456	HQ_03906	HRH2	HUMAN	5	1to1	1to1	ENSMUSG00000034987	HQ_03906	Hrh2	MOUSE	5	1to1	1to1	82.4645	82.6603	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000155719	OG_09702	HQ_08083	OTOA	HUMAN	5	1to1	1to1	ENSMUSG00000034990	HQ_08083	Otoa	MOUSE	5	1to1	1to1	77.173	77.3087	50.0	100.0	1.0	0.16666666666666666	0.16666666666666666	1	1
ENSG00000108828	OG_04959	HQ_03406	VAT1	HUMAN	5	1to1	1to1	ENSMUSG00000034993	HQ_03406	Vat1	MOUSE	5	1to1	1to1	89.8219	86.9458	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000167658	OG_00940	HQ_09680	EEF2	HUMAN	5	multi_copy	1to1	ENSMUSG00000034994	HQ_09680	Eef2	MOUSE	5	multi_copy	1to1	99.0676	99.0676	100.0	98.79	1.0	0.8	0.8	1	1
ENSG00000102468	OG_04253	HQ_02705	HTR2A	HUMAN	5	1to1	1to1	ENSMUSG00000034997	HQ_02705	Htr2a	MOUSE	5	1to1	1to1	91.5074	91.5074	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000170802	OG_11859	HQ_10150	FOXN2	HUMAN	5	1to1	1to1	ENSMUSG00000034998	HQ_10150	Foxn2	MOUSE	5	1to1	1to1	79.8144	80.1865	100.0	100.0	1.0	0.75	0.75	1	1
ENSG00000197635	OG_14140	HQ_12300	DPP4	HUMAN	5	1to1	1to1	ENSMUSG00000035000	HQ_12300	Dpp4	MOUSE	5	1to1	1to1	84.4648	85.1316	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000140749	OG_08294	HQ_06709	IGSF6	HUMAN	5	1to1	1to1	ENSMUSG00000035004	HQ_06709	Igsf6	MOUSE	5	1to1	1to1	61.8257	62.8692	25.0	100.0	1.0	0.75	0.75	1	1
ENSG00000198863	OG_14344	HQ_12506	RUNDC1	HUMAN	5	1to1	1to1	ENSMUSG00000035007	HQ_12506	Rundc1	MOUSE	5	1to1	1to1	89.0701	88.7805	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000178951	OG_16558	HQ_15208	ZBTB7A	HUMAN	4	1to1	1to1	ENSMUSG00000035011	HQ_15208	Zbtb7a	MOUSE	4	1to1	1to1	89.4552	87.1575	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000182585	OG_13114	HQ_11342	EPGN	HUMAN	5	1to1	1to1	ENSMUSG00000035020	HQ_11342	Epgn	MOUSE	5	1to1	1to1	78.2895	77.2727	50.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000198604	OG_14267	HQ_12432	BAZ1A	HUMAN	5	1to1	1to1	ENSMUSG00000035021	HQ_12432	Baz1a	MOUSE	5	1to1	1to1	87.2108	87.2669	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000151503	OG_09341	HQ_07738	NCAPD3	HUMAN	5	1to1	1to1	ENSMUSG00000035024	HQ_07738	Ncapd3	MOUSE	5	1to1	1to1	74.1656	73.7716	100.0	98.11	1.0	0.5	0.5	1	1
ENSG00000126934	OG_06694	HQ_05127	MAP2K2	HUMAN	5	1to1	1to1	ENSMUSG00000035027	HQ_05127	Map2k2	MOUSE	5	1to1	1to1	94.015	94.25	75.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000157131	OG_09831	HQ_08207	C8A	HUMAN	5	1to1	1to1	ENSMUSG00000035031	HQ_08207	C8a	MOUSE	5	1to1	1to1	71.5753	71.2095	100.0	100.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000114670	OG_05523	HQ_03976	NEK11	HUMAN	5	1to1	1to1	ENSMUSG00000035032	HQ_03976	Nek11	MOUSE	5	1to1	1to1	72.4031	74.3631	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000136535	OG_15879	HQ_14205	TBR1	HUMAN	4	1to1	1to1	ENSMUSG00000035033	HQ_14205	Tbr1	MOUSE	4	1to1	1to1	99.2669	99.4126	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000060566	OG_02815	HQ_01247	CREB3L3	HUMAN	5	1to1	1to1	ENSMUSG00000035041	HQ_01247	Creb3l3	MOUSE	5	1to1	1to1	68.476	71.1497	50.0	100.0	1.0	0.4	0.4	1	1
ENSG00000102053	OG_04213	HQ_02663	ZC3H12B	HUMAN	5	1to1	1to1	ENSMUSG00000035045	HQ_02663	Zc3h12b	MOUSE	5	1to1	1to1	90.6587	90.5502	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000129347	OG_06879	HQ_05311	KRI1	HUMAN	5	1to1	1to1	ENSMUSG00000035047	HQ_05311	Kri1	MOUSE	5	1to1	1to1	81.5078	81.2766	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000129055	OG_06857	HQ_05289	ANAPC13	HUMAN	5	1to1	1to1	ENSMUSG00000035048	HQ_05289	Anapc13	MOUSE	5	1to1	1to1	95.9459	95.9459	100.0	100.0	1.0	1.0	1.0	1	1
ENSG00000052749	OG_02716	HQ_01155	RRP12	HUMAN	5	1to1	1to1	ENSMUSG00000035049	HQ_01155	Rrp12	MOUSE	5	1to1	1to1	90.5791	90.4395	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000163214	OG_16205	HQ_14702	DHX57	HUMAN	4	1to1	1to1	ENSMUSG00000035051	HQ_14702	Dhx57	MOUSE	4	1to1	1to1	86.3636	86.2392	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000205301	OG_16984	HQ_15760	MGAT4D	HUMAN	4	1to1	1to1	ENSMUSG00000035057	HQ_15760	Mgat4d	MOUSE	4	1to1	1to1	62.8342	63.0027	100.0	99.5	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000126970	OG_06698	HQ_05132	ZC4H2	HUMAN	5	1to1	1to1	ENSMUSG00000035062	HQ_05132	Zc4h2	MOUSE	5	1to1	1to1	100.0	100.0	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000103319	OG_04349	HQ_02801	EEF2K	HUMAN	5	1to1	1to1	ENSMUSG00000035064	HQ_02801	Eef2k	MOUSE	5	1to1	1to1	89.6552	89.779	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000171044	OG_11888	HQ_10180	XKR6	HUMAN	5	1to1	1to1	ENSMUSG00000035067	HQ_10180	Xkr6	MOUSE	5	1to1	1to1	93.7598	94.2006	100.0	100.0	1.0	0.375	0.375	1	1
ENSG00000162600	OG_10344	HQ_08679	OMA1	HUMAN	5	1to1	1to1	ENSMUSG00000035069	HQ_08679	Oma1	MOUSE	5	1to1	1to1	70.4198	70.8253	50.0	100.0	1.0	0.16666666666666666	0.16666666666666666	1	1
ENSG00000104643	OG_04463	HQ_02919	MTMR9	HUMAN	5	1to1	1to1	ENSMUSG00000035078	HQ_02919	Mtmr9	MOUSE	5	1to1	1to1	94.5355	95.2294	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000270806	OG_17215	HQ_17228	C17orf50	HUMAN	4	1to1	1to1	ENSMUSG00000035085	HQ_17228	1700020L24Rik	MOUSE	4	1to1	1to1	66.092	60.8466	100.0	100.0	1.0	0.8	0.8	1	1
ENSG00000126581	OG_06663	HQ_05099	BECN1	HUMAN	5	1to1	1to1	ENSMUSG00000035086	HQ_05099	Becn1	MOUSE	5	1to1	1to1	98.0	98.4375	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000138593	OG_08020	HQ_06432	SECISBP2L	HUMAN	5	1to1	1to1	ENSMUSG00000035093	HQ_06432	Secisbp2l	MOUSE	5	1to1	1to1	87.1935	88.1543	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000154319	OG_09602	HQ_07987	FAM167A	HUMAN	5	1to1	1to1	ENSMUSG00000035095	HQ_07987	Fam167a	MOUSE	5	1to1	1to1	82.243	81.8605	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000115363	OG_05609	HQ_04062	EVA1A	HUMAN	5	1to1	1to1	ENSMUSG00000035104	HQ_04062	Eva1a	MOUSE	5	1to1	1to1	84.6154	86.8421	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000129521	OG_06896	HQ_14046	EGLN3	HUMAN	5	1to1	1to1	ENSMUSG00000035105	HQ_14046	Egln3	MOUSE	5	1to1	1to1	96.2343	96.2343	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000057019	OG_02774	HQ_01212	DCBLD2	HUMAN	5	1to1	1to1	ENSMUSG00000035107	HQ_01212	Dcbld2	MOUSE	5	1to1	1to1	84.129	84.7854	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000185634	OG_13482	HQ_11691	SHC4	HUMAN	5	1to1	1to1	ENSMUSG00000035109	HQ_11691	Shc4	MOUSE	5	1to1	1to1	79.8413	80.3514	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000126562	OG_06662	HQ_14000	WNK4	HUMAN	5	1to1	1to1	ENSMUSG00000035112	HQ_14000	Wnk4	MOUSE	5	1to1	1to1	86.243	87.725	100.0	100.0	1.0	0.8	0.8	1	1
ENSG00000154328	OG_09603	HQ_07988	NEIL2	HUMAN	5	1to1	1to1	ENSMUSG00000035121	HQ_07988	Neil2	MOUSE	5	1to1	1to1	73.1928	73.8602	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000005436	OG_02221	HQ_00666	GCFC2	HUMAN	5	1to1	1to1	ENSMUSG00000035125	HQ_00666	Gcfc2	MOUSE	5	1to1	1to1	70.4811	69.3982	75.0	100.0	1.0	0.4	0.4	1	1
ENSG00000152763	OG_09466	HQ_07852	DNAI4	HUMAN	5	1to1	1to1	ENSMUSG00000035126	HQ_07852	Dnai4	MOUSE	5	1to1	1to1	70.1651	73.7299	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000162670	OG_10366	HQ_08701	BRINP3	HUMAN	5	1to1	1to1	ENSMUSG00000035131	HQ_08701	Brinp3	MOUSE	5	1to1	1to1	97.7807	97.7807	100.0	100.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSG00000100852	OG_04040	HQ_02489	ARHGAP5	HUMAN	5	1to1	1to1	ENSMUSG00000035133	HQ_02489	Arhgap5	MOUSE	5	1to1	1to1	97.4035	97.3387	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000187742	OG_16794	HQ_15496	SECISBP2	HUMAN	4	1to1	1to1	ENSMUSG00000035139	HQ_15496	Secisbp2	MOUSE	4	1to1	1to1	72.4824	72.1445	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000151413	OG_09325	HQ_07722	NUBPL	HUMAN	5	1to1	1to1	ENSMUSG00000035142	HQ_07722	Nubpl	MOUSE	5	1to1	1to1	88.0878	88.0878	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000214943	OG_14743	HQ_12860	GPR33	HUMAN	5	1to1	1to1	ENSMUSG00000035148	HQ_12860	Gpr33	MOUSE	5	1to1	1to1	72.0721	70.7965	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000130741	OG_00616	HQ_00371	EIF2S3	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000035150	HQ_00371	Eif2s3x	MOUSE	5	multi_copy	multi_copy	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1	1
ENSG00000180574	OG_00616	HQ_00371	EIF2S3B	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000035150	HQ_00371	Eif2s3x	MOUSE	5	multi_copy	multi_copy	98.0932	98.0932	0.0	5.41	0.0	0.2	0.2	1	2
ENSG00000179387	OG_00976	HQ_11071	ELMOD2	HUMAN	5	multi_copy	1to1	ENSMUSG00000035151	HQ_11071	Elmod2	MOUSE	5	multi_copy	1to1	87.0307	87.0307	100.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000006125	OG_01107	HQ_00689	AP2B1	HUMAN	5	multi_copy	1to1	ENSMUSG00000035152	HQ_00689	Ap2b1	MOUSE	5	multi_copy	1to1	99.8948	99.8948	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000187098	OG_13654	HQ_11846	MITF	HUMAN	5	1to1	1to1	ENSMUSG00000035158	HQ_11846	Mitf	MOUSE	5	1to1	1to1	94.4867	94.4867	100.0	100.0	1.0	1.0	1.0	1	1
ENSG00000102786	OG_04274	HQ_02725	INTS6	HUMAN	5	1to1	1to1	ENSMUSG00000035161	HQ_02725	Ints6	MOUSE	5	1to1	1to1	96.376	95.9414	75.0	99.37	1.0	0.18181818181818182	0.18181818181818182	1	1
ENSG00000149289	OG_09171	HQ_07568	ZC3H12C	HUMAN	5	1to1	1to1	ENSMUSG00000035164	HQ_07568	Zc3h12c	MOUSE	5	1to1	1to1	92.0725	90.0332	100.0	100.0	1.0	0.8	0.8	1	1
ENSG00000175538	OG_16474	HQ_15105	KCNE3	HUMAN	4	1to1	1to1	ENSMUSG00000035165	HQ_15105	Kcne3	MOUSE	4	1to1	1to1	86.4078	86.4078	100.0	100.0	1.0	0.2	0.2	1	1
ENSG00000115183	OG_05577	HQ_04031	TANC1	HUMAN	5	1to1	1to1	ENSMUSG00000035168	HQ_04031	Tanc1	MOUSE	5	1to1	1to1	89.5218	89.7629	100.0	100.0	1.0	1.0	1.0	1	1
ENSG00000155621	OG_09695	HQ_14550	C9orf85	HUMAN	5	1to1	1to1	ENSMUSG00000035171	HQ_14550	1110059E24Rik	MOUSE	5	1to1	1to1	81.5287	82.5806	100.0	98.71	1.0	0.25	0.25	1	1
ENSG00000068137	OG_15391	HQ_13443	PLEKHH3	HUMAN	4	1to1	1to1	ENSMUSG00000035172	HQ_13443	Plekhh3	MOUSE	4	1to1	1to1	93.1904	92.8392	75.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000165813	OG_11033	HQ_09356	CCDC186	HUMAN	5	1to1	1to1	ENSMUSG00000035173	HQ_09356	Ccdc186	MOUSE	5	1to1	1to1	82.4427	84.1871	100.0	100.0	1.0	0.8	0.8	1	1
ENSG00000022556	OG_02478	HQ_17585	NLRP2	HUMAN	5	1to1	1to1	ENSMUSG00000035177	HQ_18856	Nlrp2	MOUSE	5	1to1	1to1	41.587	40.9605	0.0	85.04	0.0	0.2	0.0	1	1
ENSG00000162148	OG_16178	HQ_14660	PPP1R32	HUMAN	4	1to1	1to1	ENSMUSG00000035179	HQ_14660	Ppp1r32	MOUSE	4	1to1	1to1	72.0	71.6628	100.0	100.0	1.0	0.75	0.75	1	1
ENSG00000129493	OG_01446	HQ_05326	HEATR5A	HUMAN	5	multi_copy	1to1	ENSMUSG00000035181	HQ_05326	Heatr5a	MOUSE	5	multi_copy	1to1	87.2923	87.6349	100.0	100.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000188467	OG_13782	HQ_11965	SLC24A5	HUMAN	5	1to1	1to1	ENSMUSG00000035183	HQ_11965	Slc24a5	MOUSE	5	1to1	1to1	84.8	84.6307	100.0	100.0	1.0	1.0	1.0	1	1
ENSG00000150510	OG_09252	HQ_07646	FAM124A	HUMAN	5	1to1	1to1	ENSMUSG00000035184	HQ_07646	Fam124a	MOUSE	5	1to1	1to1	74.6269	73.2601	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000213886	OG_14690	HQ_12812	UBD	HUMAN	5	1to1	1to1	ENSMUSG00000035186	HQ_12812	Ubd	MOUSE	5	1to1	1to1	69.697	70.9877	75.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000163623	OG_10567	HQ_14717	NKX6-1	HUMAN	5	1to1	1to1	ENSMUSG00000035187	HQ_14717	Nkx6-1	MOUSE	5	1to1	1to1	95.3425	94.8229	100.0	100.0	1.0	0.8	0.8	1	1
ENSG00000151572	OG_09344	HQ_07742	ANO4	HUMAN	5	1to1	1to1	ENSMUSG00000035189	HQ_07742	Ano4	MOUSE	5	1to1	1to1	98.3246	98.3246	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000223638	OG_02056	HQ_12915	RFPL4A	HUMAN	4	multi_copy	multi_copy	ENSMUSG00000035191	HQ_12915	Rfpl4	MOUSE	4	multi_copy	multi_copy	54.3554	54.3554	0.0	100.0	1.0	0.3333333333333333	0.25	1	1
ENSG00000229292	OG_02056	HQ_12915	RFPL4AL1	HUMAN	4	multi_copy	multi_copy	ENSMUSG00000035191	HQ_12915	Rfpl4	MOUSE	4	multi_copy	multi_copy	54.007	54.007	0.0	100.0	1.0	0.3333333333333333	0.25	1	2
ENSG00000131462	OG_07094	HQ_05510	TUBG1	HUMAN	5	1to1	1to1	ENSMUSG00000035198	HQ_05510	Tubg1	MOUSE	5	1to1	1to1	98.8913	98.8913	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000144746	OG_01563	HQ_07155	ARL6IP5	HUMAN	5	multi_copy	1to1	ENSMUSG00000035199	HQ_07155	Arl6ip5	MOUSE	5	multi_copy	1to1	90.4255	90.4255	100.0	100.0	1.0	0.8	0.8	1	1
ENSG00000117971	OG_15660	HQ_13870	CHRNB4	HUMAN	4	1to1	1to1	ENSMUSG00000035200	HQ_13870	Chrnb4	MOUSE	4	1to1	1to1	82.7309	83.2323	50.0	100.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000182330	OG_00001	HQ_00007	PRAMEF8	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000035201	HQ_SNG_008242	Pramel17	MOUSE	5	multi_copy	singleton	40.2954	40.126	0.0	0.0	0.0	0.3333333333333333	0.0	71	1
ENSG00000237700	OG_00001	HQ_16912	PRAMEF33	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000035201	HQ_SNG_008242	Pramel17	MOUSE	5	multi_copy	singleton	36.7089	36.5546	0.0	0.0	0.0	0.3333333333333333	0.0	76	2
ENSG00000204510	OG_00001	HQ_00007	PRAMEF7	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000035201	HQ_SNG_008242	Pramel17	MOUSE	5	multi_copy	singleton	40.0844	39.916	0.0	0.0	0.0	0.25	0.0	71	3
ENSG00000232423	OG_00001	HQ_00007	PRAMEF6	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000035201	HQ_SNG_008242	Pramel17	MOUSE	5	multi_copy	singleton	38.4454	38.4454	0.0	0.0	0.0	0.25	0.0	75	4
ENSG00000270601	OG_00001	HQ_00007	PRAMEF5	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000035201	HQ_SNG_008242	Pramel17	MOUSE	5	multi_copy	singleton	38.4454	38.4454	0.0	0.0	0.0	0.25	0.0	77	5
ENSG00000229571	OG_00001	HQ_00007	PRAMEF25	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000035201	HQ_SNG_008242	Pramel17	MOUSE	5	multi_copy	singleton	38.2845	38.4454	0.0	0.0	0.0	0.25	0.0	73	6
ENSG00000280267	OG_00001	HQ_00007	PRAMEF26	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000035201	HQ_SNG_008242	Pramel17	MOUSE	5	multi_copy	singleton	38.2845	38.4454	0.0	0.0	0.0	0.25	0.0	73	7
ENSG00000204501	OG_00001	HQ_00007	PRAMEF15	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000035201	HQ_SNG_008242	Pramel17	MOUSE	5	multi_copy	singleton	37.8661	38.0252	0.0	0.0	0.0	0.25	0.0	76	8
