ensembl_id_MACFA	ens_orthogroup_id	ens_hqorthogroup_id_MACFA	gene_symbol_MACFA	species_code_MACFA	n_species_MACFA	ens_orthogroup_status_MACFA	ens_hqorthogroup_status_MACFA	ensembl_id_PIGXX	ens_hqorthogroup_id_PIGXX	gene_symbol_PIGXX	species_code_PIGXX	n_species_PIGXX	ens_orthogroup_status_PIGXX	ens_hqorthogroup_status_PIGXX	ens_identity	ens_homology_identity	ens_goc_score	ens_wga_coverage	ens_is_high_confidence	atlas_goc_score_pairwise	atlas_hq_goc_score_pairwise	ortholog_rank_MACFA	ortholog_rank_PIGXX
ENSMFAG00000054356	OG_13341	HQ_11558	GAST	MACFA	5	1to1	1to1	ENSSSCG00000021910	HQ_11558	GAST	PIGXX	5	1to1	1to1	73.0769	43.6782	50.0	0.0	0.0	0.3076923076923077	0.3076923076923077	1	1
ENSMFAG00000044755	OG_04308	HQ_02761	NDRG4	MACFA	5	1to1	1to1	ENSSSCG00000021911	HQ_02761	NDRG4	PIGXX	5	1to1	1to1	74.8899	74.5614	100.0	0.0	1.0	0.4	0.4	1	1
ENSMFAG00000043018	OG_10142	HQ_08501	HIPK4	MACFA	5	1to1	1to1	ENSSSCG00000021917	HQ_08501	HIPK4	PIGXX	5	1to1	1to1	90.9238	91.0714	100.0	0.0	1.0	0.625	0.625	1	1
ENSMFAG00000036311	OG_15050	HQ_13129	CLEC5A	MACFA	5	1to1	1to1	ENSSSCG00000021933	HQ_13129	CLEC5A	PIGXX	5	1to1	1to1	71.8919	70.7447	100.0	100.0	1.0	0.5555555555555556	0.5555555555555556	1	1
ENSMFAG00000039347	OG_02984	HQ_01420	OTUD5	MACFA	5	1to1	1to1	ENSSSCG00000021934	HQ_01420	OTUD5	PIGXX	5	1to1	1to1	60.9457	99.7135	100.0	0.0	1.0	0.8333333333333334	0.5714285714285714	1	1
ENSMFAG00000003209	OG_02270	HQ_00715	UPP2	MACFA	5	1to1	1to1	ENSSSCG00000021938	HQ_00715	UPP2	PIGXX	5	1to1	1to1	86.4353	86.7089	75.0	0.0	1.0	0.5	0.5	1	1
ENSMFAG00000042653	OG_01738	HQ_09497	ZSCAN21	MACFA	5	multi_copy	1to1	ENSSSCG00000021941	HQ_09497		PIGXX	5	multi_copy	1to1	84.8614	84.1438	50.0	0.0	0.0	0.6666666666666666	0.5	1	1
ENSMFAG00000000606	OG_06790	HQ_05220	RAC2	MACFA	5	1to1	1to1	ENSSSCG00000021944	HQ_05220	RAC2	PIGXX	5	1to1	1to1	82.0276	84.3602	100.0	0.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSMFAG00000039340	OG_13767	HQ_11950	ZNF383	MACFA	5	1to1	1to1	ENSSSCG00000021946	HQ_11950	ZNF383	PIGXX	5	1to1	1to1	91.4761	92.6316	50.0	0.0	0.0	0.375	0.375	1	1
ENSMFAG00000049536	OG_01070	HQ_18575		MACFA	3	multi_copy	1to1	ENSSSCG00000021947	HQ_SNG_017785		PIGXX	3	multi_copy	singleton	48.4848	46.7153	100.0	0.0	0.0	0.2222222222222222	0.0	4	1
ENSMFAG00000001424	OG_12853	HQ_11096	TPPP2	MACFA	5	1to1	1to1	ENSSSCG00000021950	HQ_11096	TPPP2	PIGXX	5	1to1	1to1	88.8889	89.4118	100.0	0.0	1.0	0.5	0.5	1	1
ENSMFAG00000061425	OG_14884	HQ_12980	TAS2R39	MACFA	5	1to1	1to1	ENSSSCG00000021954	HQ_12980	TAS2R39	PIGXX	5	1to1	1to1	61.0667	67.7515	100.0	0.0	1.0	0.5	0.25	1	1
ENSMFAG00000033999	OG_02733	HQ_01171	LY75	MACFA	5	1to1	1to1	ENSSSCG00000021956	HQ_01171	LY75	PIGXX	5	1to1	1to1	77.6039	77.7912	100.0	11.79	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMFAG00000032892	OG_12858	HQ_11099	SYCN	MACFA	5	1to1	1to1	ENSSSCG00000021959	HQ_11099	SYCN	PIGXX	5	1to1	1to1	73.5294	74.6269	100.0	100.0	1.0	0.36363636363636365	0.25	1	1
ENSMFAG00000039801	OG_14415	HQ_12565	LCN8	MACFA	5	1to1	1to1	ENSSSCG00000021963	HQ_12565	LCN8	PIGXX	5	1to1	1to1	57.6923	60.0	100.0	0.0	1.0	0.4	0.4	1	1
ENSMFAG00000001441	OG_10606	HQ_08930	TOPBP1	MACFA	5	1to1	1to1	ENSSSCG00000021966	HQ_08930	TOPBP1	PIGXX	5	1to1	1to1	90.6763	90.4388	100.0	7.93	1.0	0.16666666666666666	0.16666666666666666	1	1
ENSMFAG00000003208	OG_07640	HQ_06056	SLC19A3	MACFA	5	1to1	1to1	ENSSSCG00000021968	HQ_06056	SLC19A3	PIGXX	5	1to1	1to1	77.7551	66.3763	100.0	0.0	1.0	0.4	0.2727272727272727	1	1
ENSMFAG00000031442	OG_02434	HQ_00875	DPEP1	MACFA	5	1to1	1to1	ENSSSCG00000021971	HQ_00875	DPEP1	PIGXX	5	1to1	1to1	75.5501	61.6766	100.0	0.0	1.0	0.625	0.3	1	1
ENSMFAG00000049212	OG_01702	HQ_09075	GPX8	MACFA	5	multi_copy	1to1	ENSSSCG00000021973	HQ_09075	GPX8	PIGXX	5	multi_copy	1to1	91.1392	68.8995	100.0	38.9	1.0	0.8571428571428571	0.8571428571428571	1	1
ENSMFAG00000032829	OG_09456	HQ_07844	GPD1L	MACFA	5	1to1	1to1	ENSSSCG00000021977	HQ_07844	GPD1L	PIGXX	5	1to1	1to1	75.7979	73.8342	75.0	47.31	1.0	0.3	0.3	1	1
ENSMFAG00000039566	OG_04470	HQ_02925	TUSC3	MACFA	5	1to1	1to1	ENSSSCG00000021988	HQ_02925	TUSC3	PIGXX	5	1to1	1to1	97.9885	86.3291	50.0	38.97	0.0	0.375	0.375	1	1
ENSMFAG00000044552	OG_01666	HQ_17860	NDUFV3	MACFA	5	multi_copy	1to1	ENSSSCG00000021991	HQ_SNG_017786		PIGXX	5	multi_copy	singleton	48.6842	46.9345	100.0	0.0	0.0	0.5	0.3333333333333333	1	1
ENSMFAG00000034134	OG_12702	HQ_10960	ALS2CL	MACFA	5	1to1	1to1	ENSSSCG00000021997	HQ_10960	ALS2CL	PIGXX	5	1to1	1to1	84.2602	80.5416	100.0	0.0	1.0	0.6363636363636364	0.5	1	1
ENSMFAG00000037163	OG_01321	HQ_00332	SLCO1B3	MACFA	5	multi_copy	multi_copy	ENSSSCG00000021998	HQ_00332		PIGXX	5	multi_copy	multi_copy	69.0202	58.3435	100.0	0.0	1.0	0.1111111111111111	0.1111111111111111	1	1
ENSMFAG00000040599	OG_03560	HQ_01995	SH3BP2	MACFA	5	1to1	1to1	ENSSSCG00000022004	HQ_01995	SH3BP2	PIGXX	5	1to1	1to1	67.6849	65.1703	100.0	0.0	1.0	0.6	0.6	1	1
ENSMFAG00000035501	OG_04853	HQ_03294	SFXN3	MACFA	5	1to1	1to1	ENSSSCG00000022005	HQ_03294	SFXN3	PIGXX	5	1to1	1to1	94.4615	94.4615	100.0	0.0	1.0	0.7777777777777778	0.6	1	1
ENSMFAG00000025021	OG_07190	HQ_05606	DDC	MACFA	5	1to1	1to1	ENSSSCG00000022009	HQ_05606	DDC	PIGXX	5	1to1	1to1	71.4556	78.0992	100.0	100.0	1.0	0.16666666666666666	0.16666666666666666	1	1
ENSMFAG00000045501	OG_06373	HQ_04817	NMI	MACFA	5	1to1	1to1	ENSSSCG00000022011	HQ_04817	NMI	PIGXX	5	1to1	1to1	63.4981	58.5965	75.0	0.0	1.0	0.4166666666666667	0.4166666666666667	1	1
ENSMFAG00000045797	OG_14810	HQ_12914	DCDC2B	MACFA	5	1to1	1to1	ENSSSCG00000022014	HQ_12914	DCDC2B	PIGXX	5	1to1	1to1	78.3862	77.937	100.0	0.0	1.0	0.5555555555555556	0.5555555555555556	1	1
ENSMFAG00000000473	OG_11989	HQ_10272	LGALS4	MACFA	5	1to1	1to1	ENSSSCG00000022017	HQ_10272	LGALS4	PIGXX	5	1to1	1to1	76.324	70.0	100.0	100.0	1.0	0.42857142857142855	0.25	1	1
ENSMFAG00000031819	OG_06870	HQ_05302	AIPL1	MACFA	5	1to1	1to1	ENSSSCG00000022026	HQ_05302	AIPL1	PIGXX	5	1to1	1to1	83.0556	72.5728	100.0	0.0	1.0	0.2727272727272727	0.2727272727272727	1	1
ENSMFAG00000001962	OG_03251	HQ_01689	RAP1GAP	MACFA	5	1to1	1to1	ENSSSCG00000022029	HQ_01689	RAP1GAP	PIGXX	5	1to1	1to1	97.3262	97.3262	100.0	0.0	1.0	0.14285714285714285	0.14285714285714285	1	1
ENSMFAG00000029983	OG_12394	HQ_10667	CHST2	MACFA	5	1to1	1to1	ENSSSCG00000022031	HQ_10667	CHST2	PIGXX	5	1to1	1to1	65.0862	67.713	100.0	0.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSMFAG00000041676	OG_09562	HQ_07947	HS2ST1	MACFA	5	1to1	1to1	ENSSSCG00000022032	HQ_07947	HS2ST1	PIGXX	5	1to1	1to1	97.4719	97.4719	100.0	52.07	1.0	1.0	0.6666666666666666	1	1
ENSMFAG00000045761	OG_13454	HQ_11664	SMYD3	MACFA	5	1to1	1to1	ENSSSCG00000022034	HQ_11664	SMYD3	PIGXX	5	1to1	1to1	95.3271	95.3271	100.0	51.68	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSMFAG00000020552	OG_00360	HQ_SNG_001986		MACFA	5	multi_copy	singleton	ENSSSCG00000022044	HQ_SNG_017788		PIGXX	5	multi_copy	singleton	33.147	63.2622	50.0	0.0	0.0	0.3076923076923077	0.2	1	1
ENSMFAG00000043117	OG_00360	HQ_18286	FAM205A	MACFA	5	multi_copy	1to1	ENSSSCG00000022044	HQ_SNG_017788		PIGXX	5	multi_copy	singleton	62.5399	58.7397	50.0	0.0	0.0	0.21428571428571427	0.125	1	2
ENSMFAG00000035376	OG_13050	HQ_11285	PTCHD3	MACFA	5	1to1	1to1	ENSSSCG00000022045	HQ_11285	PTCHD3	PIGXX	5	1to1	1to1	66.5222	59.0385	0.0	0.0	0.0	0.1111111111111111	0.1111111111111111	1	1
ENSMFAG00000032842	OG_06903	HQ_05334	REEP5	MACFA	5	1to1	1to1	ENSSSCG00000022048	HQ_05334	REEP5	PIGXX	5	1to1	1to1	66.9856	71.066	100.0	89.32	1.0	0.4	0.4	1	1
ENSMFAG00000031259	OG_01827	HQ_16727	GLIPR1L1	MACFA	5	multi_copy	1to1	ENSSSCG00000022055	HQ_16727	GLIPR1L1	PIGXX	5	multi_copy	1to1	59.6708	60.4167	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMFAG00000021083	OG_15919	HQ_14257	ATRAID	MACFA	4	1to1	1to1	ENSSSCG00000022058	HQ_14257	ATRAID	PIGXX	4	1to1	1to1	52.9661	44.0141	100.0	64.93	0.0	0.5454545454545454	0.4166666666666667	1	1
ENSMFAG00000046119	OG_04540	HQ_02986	PIAS4	MACFA	5	1to1	1to1	ENSSSCG00000022066	HQ_02986	PIAS4	PIGXX	5	1to1	1to1	80.7018	80.0774	75.0	38.07	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMFAG00000044510	OG_11328	HQ_SNG_003028		MACFA	5	1to1	singleton	ENSSSCG00000022068	HQ_14848	GNG8	PIGXX	5	1to1	1to1	75.2294	46.5909	100.0	0.0	0.0	1.0	0.3333333333333333	1	1
ENSMFAG00000008022	OG_11169	HQ_09486	ZNF143	MACFA	5	1to1	1to1	ENSSSCG00000022070	HQ_09486	ZNF143	PIGXX	5	1to1	1to1	97.6489	97.8022	50.0	100.0	1.0	0.25	0.25	1	1
ENSMFAG00000021549	OG_12638	HQ_10900	ZBTB38	MACFA	5	1to1	1to1	ENSSSCG00000022073	HQ_10900	ZBTB38	PIGXX	5	1to1	1to1	88.137	88.2845	100.0	0.0	1.0	0.8571428571428571	0.8571428571428571	1	1
ENSMFAG00000036093	OG_02966	HQ_01403	RHOA	MACFA	5	1to1	1to1	ENSSSCG00000022080	HQ_01403	RHOA	PIGXX	5	1to1	1to1	100.0	100.0	100.0	85.18	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSMFAG00000037196	OG_08757	HQ_07164	PHLDB2	MACFA	5	1to1	1to1	ENSSSCG00000022081	HQ_07164	PHLDB2	PIGXX	5	1to1	1to1	91.1413	84.2804	75.0	53.3	1.0	0.4	0.4	1	1
ENSMFAG00000032660	OG_13407	HQ_11617	ANKS1B	MACFA	5	1to1	1to1	ENSSSCG00000022083	HQ_11617	ANKS1B	PIGXX	5	1to1	1to1	91.9003	94.5513	50.0	66.81	0.0	0.1	0.1	1	1
ENSMFAG00000022646	OG_09523	HQ_07910	ADGRF4	MACFA	5	1to1	1to1	ENSSSCG00000022089	HQ_07910	ADGRF4	PIGXX	5	1to1	1to1	78.2421	72.3036	100.0	38.76	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMFAG00000029666	OG_12838	HQ_11083	SLITRK4	MACFA	5	1to1	1to1	ENSSSCG00000022091	HQ_11083	SLITRK4	PIGXX	5	1to1	1to1	97.136	97.2521	75.0	0.0	1.0	0.05263157894736842	0.05263157894736842	1	1
ENSMFAG00000013431	OG_12131	HQ_10413	CYP7B1	MACFA	5	1to1	1to1	ENSSSCG00000022092	HQ_10413	CYP7B1	PIGXX	5	1to1	1to1	72.3529	73.0693	100.0	63.12	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSMFAG00000057837	OG_03324	HQ_01763	TP53INP2	MACFA	5	1to1	1to1	ENSSSCG00000022099	HQ_01763	TP53INP2	PIGXX	5	1to1	1to1	90.4977	91.3242	75.0	0.0	1.0	0.5714285714285714	0.375	1	1
ENSMFAG00000043956	OG_02390	HQ_00833	BRCA1	MACFA	5	1to1	1to1	ENSSSCG00000022101	HQ_00833	BRCA1	PIGXX	5	1to1	1to1	73.1707	71.6561	100.0	45.76	1.0	0.25	0.25	1	1
ENSMFAG00000064553	OG_14325	HQ_12488	SUCNR1	MACFA	5	1to1	1to1	ENSSSCG00000022105	HQ_12488	SUCNR1	PIGXX	5	1to1	1to1	79.8742	78.1538	75.0	0.0	1.0	0.5555555555555556	0.5555555555555556	1	1
ENSMFAG00000045452	OG_00918	HQ_08515	CHTOP	MACFA	5	multi_copy	1to1	ENSSSCG00000022107	HQ_08515	CHTOP	PIGXX	5	multi_copy	1to1	98.917	98.917	100.0	71.38	1.0	0.4	0.4	1	1
ENSMFAG00000042663	OG_03588	HQ_02023	DOCK9	MACFA	5	1to1	1to1	ENSSSCG00000022112	HQ_02023	DOCK9	PIGXX	5	1to1	1to1	86.7686	93.948	100.0	95.82	1.0	0.6	0.6	1	1
ENSMFAG00000039641	OG_11253	HQ_17911	MS4A14	MACFA	5	1to1	1to1	ENSSSCG00000022114	HQ_SNG_017790		PIGXX	5	1to1	singleton	41.7219	43.0034	75.0	0.0	0.0	0.625	0.3	1	1
ENSMFAG00000037573	OG_15143	HQ_13212	ZBTB8B	MACFA	5	1to1	1to1	ENSSSCG00000022120	HQ_13212	ZBTB8B	PIGXX	5	1to1	1to1	54.3165	78.8512	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMFAG00000034444	OG_08940	HQ_07344	EGFR	MACFA	5	1to1	1to1	ENSSSCG00000022126	HQ_07344	EGFR	PIGXX	5	1to1	1to1	84.585	88.4297	50.0	76.45	1.0	0.09090909090909091	0.09090909090909091	1	1
ENSMFAG00000030475	OG_01394	HQ_04501	MXI1	MACFA	5	multi_copy	1to1	ENSSSCG00000022128	HQ_04501	MXI1	PIGXX	5	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.5	0.5	1	1
ENSMFAG00000038813	OG_16129	HQ_16532	ARSL	MACFA	4	1to1	1to1	ENSSSCG00000022129	HQ_16532	ARSL	PIGXX	4	1to1	1to1	76.1905	71.5655	75.0	71.48	1.0	0.18181818181818182	0.18181818181818182	1	1
ENSMFAG00000040632	OG_11484	HQ_09790	KCTD6	MACFA	5	1to1	1to1	ENSSSCG00000022131	HQ_09790	KCTD6	PIGXX	5	1to1	1to1	96.6245	95.0207	100.0	0.0	1.0	0.6	0.6	1	1
ENSMFAG00000044534	OG_03553	HQ_01987	TMPRSS11E	MACFA	5	1to1	1to1	ENSSSCG00000022140	HQ_01987	TMPRSS11E	PIGXX	5	1to1	1to1	82.7014	82.7014	25.0	0.0	0.0	0.4444444444444444	0.4	1	1
ENSMFAG00000003788	OG_05803	HQ_04261	RPF1	MACFA	5	1to1	1to1	ENSSSCG00000022145	HQ_04261	RPF1	PIGXX	5	1to1	1to1	92.8367	92.8367	100.0	18.99	1.0	0.5454545454545454	0.5454545454545454	1	1
ENSMFAG00000065222	OG_17190	HQ_15992	CHURC1	MACFA	4	1to1	1to1	ENSSSCG00000022147	HQ_15992	CHURC1	PIGXX	4	1to1	1to1	96.4286	77.1429	100.0	0.0	1.0	1.0	1.0	1	1
ENSMFAG00000031874	OG_12468	HQ_10741	RMI2	MACFA	5	1to1	1to1	ENSSSCG00000022149	HQ_10741	RMI2	PIGXX	5	1to1	1to1	86.0	87.7551	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMFAG00000021588	OG_00700	HQ_00534	SULT1C2	MACFA	5	multi_copy	multi_copy	ENSSSCG00000022153	HQ_00534	SULT1C2	PIGXX	5	multi_copy	multi_copy	78.3784	78.3784	100.0	0.0	1.0	0.4	0.4	1	1
ENSMFAG00000001779	OG_01759	HQ_09769	RBPJ	MACFA	5	multi_copy	1to1	ENSSSCG00000022155	HQ_09769	RBPJ	PIGXX	5	multi_copy	1to1	97.556	98.5597	100.0	99.42	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMFAG00000032790	OG_04256	HQ_02708	FNDC3A	MACFA	5	1to1	1to1	ENSSSCG00000022159	HQ_02708	FNDC3A	PIGXX	5	1to1	1to1	92.029	95.409	100.0	0.0	1.0	0.14285714285714285	0.14285714285714285	1	1
ENSMFAG00000010896	OG_14215	HQ_12378	ZNF251	MACFA	5	1to1	1to1	ENSSSCG00000022161	HQ_12378	ZNF251	PIGXX	5	1to1	1to1	68.9759	62.1438	50.0	0.0	0.0	0.2727272727272727	0.16666666666666666	1	1
ENSMFAG00000026056	OG_07595	HQ_06007	RAB11FIP5	MACFA	5	1to1	1to1	ENSSSCG00000022162	HQ_06007	RAB11FIP5	PIGXX	5	1to1	1to1	79.4393	83.7756	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMFAG00000044213	OG_08363	HQ_06775	GNAL	MACFA	5	1to1	1to1	ENSSSCG00000022163	HQ_06775	GNAL	PIGXX	5	1to1	1to1	82.8162	91.0761	75.0	62.51	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMFAG00000041607	OG_01667	HQ_08477	HSF2BP	MACFA	5	multi_copy	1to1	ENSSSCG00000022164	HQ_08477		PIGXX	5	multi_copy	1to1	91.6168	56.9832	100.0	45.51	1.0	0.5454545454545454	0.5454545454545454	1	1
ENSMFAG00000001438	OG_09330	HQ_07727	ANKRD50	MACFA	5	1to1	1to1	ENSSSCG00000022173	HQ_07727	ANKRD50	PIGXX	5	1to1	1to1	98.3987	86.0042	50.0	0.0	0.0	0.4	0.4	1	1
ENSMFAG00000040806	OG_08756	HQ_07163	MYH15	MACFA	5	1to1	1to1	ENSSSCG00000022175	HQ_07163	MYH15	PIGXX	5	1to1	1to1	78.9421	80.5242	100.0	99.95	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSMFAG00000030972	OG_08718	HQ_07123	DIS3L2	MACFA	5	1to1	1to1	ENSSSCG00000022177	HQ_07123	DIS3L2	PIGXX	5	1to1	1to1	84.3348	84.5161	100.0	39.1	1.0	0.4	0.4	1	1
ENSMFAG00000046300	OG_07354	HQ_05766	NUMB	MACFA	5	1to1	1to1	ENSSSCG00000022178	HQ_05766	NUMB	PIGXX	5	1to1	1to1	86.3706	89.8089	100.0	94.6	1.0	0.2222222222222222	0.1	1	1
ENSMFAG00000045774	OG_15185	HQ_16037	CISD3	MACFA	5	1to1	1to1	ENSSSCG00000022187	HQ_16037	CISD3	PIGXX	5	1to1	1to1	87.9032	85.8268	100.0	0.0	1.0	0.75	0.75	1	1
ENSMFAG00000030364	OG_01772	HQ_09913	UBE2V2	MACFA	5	multi_copy	1to1	ENSSSCG00000022190	HQ_09913	UBE2V2	PIGXX	5	multi_copy	1to1	82.2485	95.8621	100.0	65.4	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSMFAG00000022828	OG_01772	HQ_SNG_002000		MACFA	5	multi_copy	singleton	ENSSSCG00000022190	HQ_09913	UBE2V2	PIGXX	5	multi_copy	1to1	80.4734	93.7931	0.0	0.0	0.0	0.125	0.0	1	2
ENSMFAG00000039895	OG_09341	HQ_07738	NCAPD3	MACFA	5	1to1	1to1	ENSSSCG00000022192	HQ_07738	NCAPD3	PIGXX	5	1to1	1to1	73.0359	73.1333	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMFAG00000042274	OG_13944	HQ_12119	ZKSCAN7	MACFA	5	1to1	1to1	ENSSSCG00000022195	HQ_12119	ZKSCAN7	PIGXX	5	1to1	1to1	81.8302	82.5971	75.0	0.0	1.0	0.625	0.4444444444444444	1	1
ENSMFAG00000038145	OG_07151	HQ_05568	CCT6B	MACFA	5	1to1	1to1	ENSSSCG00000022196	HQ_05568	CCT6B	PIGXX	5	1to1	1to1	91.1488	91.1488	100.0	59.62	1.0	0.5	0.5	1	1
ENSMFAG00000051499	OG_07755	HQ_SNG_004267		MACFA	5	1to1	singleton	ENSSSCG00000022197	HQ_14211	HS6ST1	PIGXX	5	1to1	1to1	39.6594	46.1756	100.0	0.0	0.0	0.36363636363636365	0.25	1	1
ENSMFAG00000031347	OG_04373	HQ_02826	SYT17	MACFA	5	1to1	1to1	ENSSSCG00000022200	HQ_02826	SYT17	PIGXX	5	1to1	1to1	66.4983	84.0426	50.0	91.95	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSMFAG00000036799	OG_06417	HQ_04857	TOX2	MACFA	5	1to1	1to1	ENSSSCG00000022202	HQ_04857	TOX2	PIGXX	5	1to1	1to1	91.8812	84.2105	100.0	20.99	1.0	0.5	0.3	1	1
ENSMFAG00000000740	OG_17258	HQ_16063		MACFA	4	1to1	1to1	ENSSSCG00000022206	HQ_16063		PIGXX	4	1to1	1to1	83.2237	77.8462	100.0	100.0	1.0	0.5555555555555556	0.5555555555555556	1	1
ENSMFAG00000043313	OG_02519	HQ_00958	TNFRSF1B	MACFA	5	1to1	1to1	ENSSSCG00000022208	HQ_00958	TNFRSF1B	PIGXX	5	1to1	1to1	73.7527	59.5447	100.0	100.0	1.0	0.6666666666666666	0.42857142857142855	1	1
ENSMFAG00000037969	OG_08991	HQ_07393	ITGB1BP2	MACFA	5	1to1	1to1	ENSSSCG00000022209	HQ_07393	ITGB1BP2	PIGXX	5	1to1	1to1	86.2573	84.7701	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMFAG00000008986	OG_13299	HQ_11520	SNRNP35	MACFA	5	1to1	1to1	ENSSSCG00000022212	HQ_11520	SNRNP35	PIGXX	5	1to1	1to1	68.2927	62.9213	100.0	0.0	1.0	0.75	0.75	1	1
ENSMFAG00000026822	OG_06825	HQ_05254	MTX2	MACFA	5	1to1	1to1	ENSSSCG00000022222	HQ_05254	MTX2	PIGXX	5	1to1	1to1	78.5211	80.7971	75.0	75.91	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMFAG00000037574	OG_01514	HQ_06266	TAF8	MACFA	5	multi_copy	1to1	ENSSSCG00000022224	HQ_06266	TAF8	PIGXX	5	multi_copy	1to1	86.129	78.9941	100.0	100.0	1.0	0.2	0.2	1	1
ENSMFAG00000036935	OG_02749	HQ_01187	NOP58	MACFA	5	1to1	1to1	ENSSSCG00000022225	HQ_01187	NOP58	PIGXX	5	1to1	1to1	93.1099	91.7431	50.0	34.28	0.0	0.375	0.375	1	1
ENSMFAG00000053742	OG_05845	HQ_04306	FASLG	MACFA	5	1to1	1to1	ENSSSCG00000022226	HQ_04306	FASLG	PIGXX	5	1to1	1to1	83.6879	84.2857	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMFAG00000034485	OG_02342	HQ_00786	CD9	MACFA	5	1to1	1to1	ENSSSCG00000022230	HQ_00786	CD9	PIGXX	5	1to1	1to1	90.7258	89.6414	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMFAG00000045590	OG_06827	HQ_05257	GAD1	MACFA	5	1to1	1to1	ENSSSCG00000022233	HQ_05257	GAD1	PIGXX	5	1to1	1to1	88.351	98.3165	100.0	5.71	1.0	0.25	0.25	1	1
ENSMFAG00000030646	OG_01315	HQ_00329	FOLR1	MACFA	5	multi_copy	multi_copy	ENSSSCG00000022236	HQ_00329		PIGXX	5	multi_copy	multi_copy	52.6012	70.8171	100.0	0.0	1.0	0.2	0.2	2	1
ENSMFAG00000043593	OG_09845	HQ_08221	SUSD3	MACFA	5	1to1	1to1	ENSSSCG00000022237	HQ_08221	SUSD3	PIGXX	5	1to1	1to1	58.4677	55.3435	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMFAG00000001338	OG_04185	HQ_02635	POLA1	MACFA	5	1to1	1to1	ENSSSCG00000022240	HQ_02635	POLA1	PIGXX	5	1to1	1to1	91.4169	91.4792	75.0	62.21	1.0	0.14285714285714285	0.14285714285714285	1	1
ENSMFAG00000040533	OG_10123	HQ_17861	ICOSLG	MACFA	5	1to1	1to1	ENSSSCG00000022246	HQ_SNG_017792		PIGXX	5	1to1	singleton	39.0929	58.0128	100.0	100.0	0.0	0.8	0.2857142857142857	1	1
ENSMFAG00000030660	OG_09097	HQ_07492	PROSER2	MACFA	5	1to1	1to1	ENSSSCG00000022247	HQ_07492	PROSER2	PIGXX	5	1to1	1to1	46.3964	50.2439	100.0	86.18	0.0	0.4444444444444444	0.4444444444444444	1	1
ENSMFAG00000039320	OG_13092	HQ_11321	OTOL1	MACFA	5	1to1	1to1	ENSSSCG00000022248	HQ_11321	OTOL1	PIGXX	5	1to1	1to1	81.8565	82.5532	100.0	71.62	1.0	0.4	0.4	1	1
ENSMFAG00000033110	OG_11011	HQ_09333	SPACA9	MACFA	5	1to1	1to1	ENSSSCG00000022250	HQ_09333	SPACA9	PIGXX	5	1to1	1to1	87.6471	53.405	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMFAG00000061462	OG_10978	HQ_09296	DEPP1	MACFA	5	1to1	1to1	ENSSSCG00000022256	HQ_09296	DEPP1	PIGXX	5	1to1	1to1	66.3462	65.0943	100.0	0.0	1.0	0.375	0.375	1	1
ENSMFAG00000003855	OG_07164	HQ_05579	HHLA1	MACFA	5	1to1	1to1	ENSSSCG00000022257	HQ_05579	HHLA1	PIGXX	5	1to1	1to1	63.7275	59.887	100.0	0.0	1.0	1.0	1.0	1	1
ENSMFAG00000002898	OG_11548	HQ_17931	WFDC12	MACFA	5	1to1	1to1	ENSSSCG00000022258	HQ_SNG_017794		PIGXX	5	1to1	singleton	19.2053	25.8929	0.0	0.0	0.0	0.36363636363636365	0.13333333333333333	1	1
ENSMFAG00000027143	OG_15672	HQ_SNG_002052		MACFA	4	1to1	singleton	ENSSSCG00000022265	HQ_16329	C19orf25	PIGXX	4	1to1	1to1	71.1864	29.5775	100.0	0.0	0.0	0.25	0.1111111111111111	1	1
