ensembl_id_MOUSE	ens_orthogroup_id	ens_hqorthogroup_id_MOUSE	gene_symbol_MOUSE	species_code_MOUSE	n_species_MOUSE	ens_orthogroup_status_MOUSE	ens_hqorthogroup_status_MOUSE	ensembl_id_RATNO	ens_hqorthogroup_id_RATNO	gene_symbol_RATNO	species_code_RATNO	n_species_RATNO	ens_orthogroup_status_RATNO	ens_hqorthogroup_status_RATNO	ens_identity	ens_homology_identity	ens_goc_score	ens_wga_coverage	ens_is_high_confidence	atlas_goc_score_pairwise	atlas_hq_goc_score_pairwise	ortholog_rank_MOUSE	ortholog_rank_RATNO
ENSMUSG00000070619	OG_00001	HQ_SNG_009251	Pramel31	MOUSE	5	multi_copy	singleton	ENSRNOG00000064574	HQ_SNG_014976	ENSRNOG00000064574	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.2	0.0	27	75
ENSMUSG00000070890	OG_00001	HQ_SNG_009273	Pramel19	MOUSE	5	multi_copy	singleton	ENSRNOG00000064574	HQ_SNG_014976	ENSRNOG00000064574	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.2	0.0	29	76
ENSMUSG00000095523	OG_00001	HQ_SNG_010709	ENSMUSG00000095523	MOUSE	5	multi_copy	singleton	ENSRNOG00000064574	HQ_SNG_014976	ENSRNOG00000064574	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.2	0.0	30	77
ENSMUSG00000095570	OG_00001	HQ_SNG_010721	ENSMUSG00000095570	MOUSE	5	multi_copy	singleton	ENSRNOG00000064574	HQ_SNG_014976	ENSRNOG00000064574	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.2	0.0	30	78
ENSMUSG00000095763	OG_00001	HQ_SNG_010784	ENSMUSG00000095763	MOUSE	5	multi_copy	singleton	ENSRNOG00000064574	HQ_SNG_014976	ENSRNOG00000064574	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.2	0.0	30	79
ENSMUSG00000041805	OG_00001	HQ_18907	Pramel1	MOUSE	5	multi_copy	1to1	ENSRNOG00000064574	HQ_SNG_014976	ENSRNOG00000064574	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	26	80
ENSMUSG00000073721	OG_00001	HQ_19328	Pramel15	MOUSE	5	multi_copy	1to1	ENSRNOG00000064574	HQ_SNG_014976	ENSRNOG00000064574	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	27	81
ENSMUSG00000094337	OG_00001	HQ_SNG_010427	ENSMUSG00000094337	MOUSE	5	multi_copy	singleton	ENSRNOG00000064574	HQ_SNG_014976	ENSRNOG00000064574	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	30	82
ENSMUSG00000096044	OG_00001	HQ_SNG_010849	Pramel33	MOUSE	5	multi_copy	singleton	ENSRNOG00000064574	HQ_SNG_014976	ENSRNOG00000064574	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	29	83
ENSMUSG00000096576	OG_00001	HQ_SNG_010948	Oog1	MOUSE	5	multi_copy	singleton	ENSRNOG00000064574	HQ_SNG_014976	ENSRNOG00000064574	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	25	84
ENSMUSG00000025838	OG_00001	HQ_SNG_008055	Pramel6	MOUSE	5	multi_copy	singleton	ENSRNOG00000064574	HQ_SNG_014976	ENSRNOG00000064574	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	27	85
ENSMUSG00000028591	OG_00001	HQ_18796	Pramel13	MOUSE	5	multi_copy	1to1	ENSRNOG00000064574	HQ_SNG_014976	ENSRNOG00000064574	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	27	86
ENSMUSG00000094855	OG_00001	HQ_SNG_010549	ENSMUSG00000094855	MOUSE	5	multi_copy	singleton	ENSRNOG00000064574	HQ_SNG_014976	ENSRNOG00000064574	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	30	87
ENSMUSG00000025839	OG_00001	HQ_SNG_008056	Pramel7	MOUSE	5	multi_copy	singleton	ENSRNOG00000064574	HQ_SNG_014976	ENSRNOG00000064574	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.125	0.0	27	88
ENSMUSG00000074720	OG_00001	HQ_SNG_009488	ENSMUSG00000074720	MOUSE	5	multi_copy	singleton	ENSRNOG00000064574	HQ_SNG_014976	ENSRNOG00000064574	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.125	0.0	25	89
ENSMUSG00000075143	OG_00425	HQ_00077	Or5l14	MOUSE	5	multi_copy	multi_copy	ENSRNOG00000064575	HQ_00077	Olr602	RATNO	5	multi_copy	multi_copy	91.9872	91.9872	100.0	0.0	1.0	0.5714285714285714	0.4	1	1
ENSMUSG00000075144	OG_00425	HQ_00077	Or5l13	MOUSE	5	multi_copy	multi_copy	ENSRNOG00000064575	HQ_00077	Olr602	RATNO	5	multi_copy	multi_copy	0.0	0.0	0.0	0.0	0.0	0.5714285714285714	0.3	3	2
ENSMUSG00000032199	OG_15027	HQ_17196	Polr2m	MOUSE	4	multi_copy	1to1	ENSRNOG00000064578	HQ_SNG_014977	ENSRNOG00000064578	RATNO	4	multi_copy	singleton	48.6339	89.4472	0.0	0.0	0.0	0.1111111111111111	0.0	1	1
ENSMUSG00000087166	OG_00014	HQ_SNG_010005	L1td1	MOUSE	5	multi_copy	singleton	ENSRNOG00000064579	HQ_SNG_014978	ENSRNOG00000064579	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.125	0.0	3	1
ENSMUSG00000040328	OG_01903	HQ_11659	Or2v1	MOUSE	5	multi_copy	1to1	ENSRNOG00000064581	HQ_11659	Olr1386	RATNO	5	multi_copy	1to1	97.7778	97.7778	0.0	100.0	1.0	0.42857142857142855	0.375	1	1
ENSMUSG00000095497	OG_00035	HQ_SNG_010700	Igkv1-122	MOUSE	3	multi_copy	singleton	ENSRNOG00000064582	HQ_SNG_014979	ENSRNOG00000064582	RATNO	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.6	0.0	2	1
ENSMUSG00000093861	OG_00035	HQ_SNG_010302	Igkv1-110	MOUSE	3	multi_copy	singleton	ENSRNOG00000064582	HQ_SNG_014979	ENSRNOG00000064582	RATNO	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.5	0.0	9	2
ENSMUSG00000076525	OG_00035	HQ_SNG_009559	Igkv1-99	MOUSE	3	multi_copy	singleton	ENSRNOG00000064582	HQ_SNG_014979	ENSRNOG00000064582	RATNO	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.4	0.0	12	3
ENSMUSG00000076505	OG_00035	HQ_SNG_009554	Igkv1-131	MOUSE	3	multi_copy	singleton	ENSRNOG00000064582	HQ_SNG_014979	ENSRNOG00000064582	RATNO	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	11	4
ENSMUSG00000094335	OG_00035	HQ_SNG_010425	Igkv1-117	MOUSE	3	multi_copy	singleton	ENSRNOG00000064582	HQ_SNG_014979	ENSRNOG00000064582	RATNO	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	14	5
ENSMUSG00000096580	OG_00035	HQ_SNG_010949	Igkv1-132	MOUSE	3	multi_copy	singleton	ENSRNOG00000064582	HQ_SNG_014979	ENSRNOG00000064582	RATNO	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	11	6
ENSMUSG00000094491	OG_00035	HQ_SNG_010459	Igkv1-133	MOUSE	3	multi_copy	singleton	ENSRNOG00000064582	HQ_SNG_014979	ENSRNOG00000064582	RATNO	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.2857142857142857	0.0	11	7
ENSMUSG00000096336	OG_00035	HQ_SNG_010897	Igkv1-135	MOUSE	3	multi_copy	singleton	ENSRNOG00000064582	HQ_SNG_014979	ENSRNOG00000064582	RATNO	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.2857142857142857	0.0	11	8
ENSMUSG00000076535	OG_00035	HQ_SNG_009565	Igkv1-88	MOUSE	3	multi_copy	singleton	ENSRNOG00000064582	HQ_SNG_014979	ENSRNOG00000064582	RATNO	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.2	0.0	24	9
ENSMUSG00000076573	OG_00035	HQ_SNG_009585	Igkv1-35	MOUSE	3	multi_copy	singleton	ENSRNOG00000064582	HQ_SNG_014979	ENSRNOG00000064582	RATNO	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	24	10
ENSMUSG00000050603	OG_00508	HQ_00106	Or8k16	MOUSE	4	multi_copy	multi_copy	ENSRNOG00000064583	HQ_00106	ENSRNOG00000064583	RATNO	4	multi_copy	multi_copy	90.7348	90.7348	100.0	100.0	1.0	0.5555555555555556	0.5	1	1
ENSMUSG00000075193	OG_00508	HQ_00106	Or8k20	MOUSE	4	multi_copy	multi_copy	ENSRNOG00000064583	HQ_00106	ENSRNOG00000064583	RATNO	4	multi_copy	multi_copy	0.0	0.0	0.0	0.0	0.0	0.1	0.09090909090909091	3	2
ENSMUSG00000075192	OG_00508	HQ_00106	Or8k21	MOUSE	4	multi_copy	multi_copy	ENSRNOG00000064583	HQ_00106	ENSRNOG00000064583	RATNO	4	multi_copy	multi_copy	86.5815	86.5815	0.0	0.0	0.0	0.09090909090909091	0.08333333333333333	3	3
ENSMUSG00000075194	OG_00508	HQ_00106	Or8k18	MOUSE	4	multi_copy	multi_copy	ENSRNOG00000064583	HQ_00106	ENSRNOG00000064583	RATNO	4	multi_copy	multi_copy	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.08333333333333333	3	4
ENSMUSG00000028057	OG_08614	HQ_07019	Rit1	MOUSE	5	1to1	1to1	ENSRNOG00000064584	HQ_07019	Rit1	RATNO	5	1to1	1to1	98.6301	98.6301	100.0	100.0	1.0	0.8	0.8	1	1
ENSMUSG00000078552	OG_14810	HQ_12914	Dcdc2b	MOUSE	5	1to1	1to1	ENSRNOG00000064585	HQ_12914	Dcdc2b	RATNO	5	1to1	1to1	89.4118	88.3721	100.0	100.0	1.0	0.4444444444444444	0.3	1	1
ENSMUSG00000076937	OG_00094	HQ_18313	Iglc2	MOUSE	5	multi_copy	1to1	ENSRNOG00000064589	HQ_SNG_014981	ENSRNOG00000064589	RATNO	5	multi_copy	singleton	81.9048	66.6667	75.0	100.0	0.0	0.1	0.0	1	1
ENSMUSG00000105547	OG_00094	HQ_SNG_011240	Iglc3	MOUSE	5	multi_copy	singleton	ENSRNOG00000064589	HQ_SNG_014981	ENSRNOG00000064589	RATNO	5	multi_copy	singleton	80.9524	65.8915	25.0	0.0	0.0	0.2222222222222222	0.058823529411764705	2	2
ENSMUSG00000105906	OG_00094	HQ_18315	Iglc1	MOUSE	5	multi_copy	1to1	ENSRNOG00000064589	HQ_SNG_014981	ENSRNOG00000064589	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.25	0.06666666666666667	3	3
ENSMUSG00000106039	OG_00094	HQ_18314	Iglc4	MOUSE	5	multi_copy	1to1	ENSRNOG00000064589	HQ_SNG_014981	ENSRNOG00000064589	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	2	4
ENSMUSG00000073898	OG_00655	HQ_00136	Or10a5	MOUSE	4	multi_copy	multi_copy	ENSRNOG00000064590	HQ_00136	Olr227	RATNO	4	multi_copy	multi_copy	93.5185	95.5836	25.0	100.0	1.0	0.375	0.375	2	1
ENSMUSG00000049674	OG_00655	HQ_00136	Or10a2	MOUSE	4	multi_copy	multi_copy	ENSRNOG00000064590	HQ_00136	Olr227	RATNO	4	multi_copy	multi_copy	93.3754	93.3754	25.0	100.0	1.0	0.375	0.375	2	2
ENSMUSG00000047714	OG_00681	HQ_00510	Ppp1r2	MOUSE	5	multi_copy	multi_copy	ENSRNOG00000064591	HQ_SNG_014982	ENSRNOG00000064591	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.1	0.0	2	1
ENSMUSG00000020359	OG_01847	HQ_10704	Phykpl	MOUSE	5	multi_copy	1to1	ENSRNOG00000064597	HQ_SNG_014984	ENSRNOG00000064597	RATNO	5	multi_copy	singleton	19.6581	71.875	0.0	0.0	0.0	0.08333333333333333	0.0	2	1
ENSMUSG00000058005	OG_00043	HQ_SNG_008797	Tdpoz3	MOUSE	5	multi_copy	singleton	ENSRNOG00000064598	HQ_SNG_014985	ENSRNOG00000064598	RATNO	5	multi_copy	singleton	67.1233	64.9867	100.0	0.0	0.0	1.0	0.0	2	1
ENSMUSG00000068879	OG_00043	HQ_SNG_009151	Gm5773	MOUSE	5	multi_copy	singleton	ENSRNOG00000064598	HQ_SNG_014985	ENSRNOG00000064598	RATNO	5	multi_copy	singleton	67.3077	64.9867	100.0	0.0	0.0	0.5	0.0	7	2
ENSMUSG00000090268	OG_00043	HQ_SNG_010047	Spopfm3	MOUSE	5	multi_copy	singleton	ENSRNOG00000064598	HQ_SNG_014985	ENSRNOG00000064598	RATNO	5	multi_copy	singleton	64.4258	61.008	100.0	0.0	0.0	0.2	0.0	4	3
ENSMUSG00000095822	OG_00043	HQ_SNG_010799	Tdpoz9-ps1	MOUSE	5	multi_copy	singleton	ENSRNOG00000064598	HQ_SNG_014985	ENSRNOG00000064598	RATNO	5	multi_copy	singleton	66.0274	63.9257	0.0	0.0	0.0	1.0	0.0	14	4
ENSMUSG00000094163	OG_00043	HQ_SNG_010384	Tdpoz5	MOUSE	5	multi_copy	singleton	ENSRNOG00000064598	HQ_SNG_014985	ENSRNOG00000064598	RATNO	5	multi_copy	singleton	67.0588	60.4775	0.0	0.0	0.0	1.0	0.0	14	5
ENSMUSG00000060256	OG_00043	HQ_SNG_008886	Tdpoz4	MOUSE	5	multi_copy	singleton	ENSRNOG00000064598	HQ_SNG_014985	ENSRNOG00000064598	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6	6
ENSMUSG00000094328	OG_00043	HQ_SNG_010424	Tdpoz9	MOUSE	5	multi_copy	singleton	ENSRNOG00000064598	HQ_SNG_014985	ENSRNOG00000064598	RATNO	5	multi_copy	singleton	66.0274	63.9257	0.0	0.0	0.0	0.5	0.0	15	7
ENSMUSG00000103350	OG_00043	HQ_SNG_011211	Tdpoz6	MOUSE	5	multi_copy	singleton	ENSRNOG00000064598	HQ_SNG_014985	ENSRNOG00000064598	RATNO	5	multi_copy	singleton	67.2619	59.9469	0.0	0.0	0.0	0.5	0.0	17	8
ENSMUSG00000094084	OG_00043	HQ_SNG_010362	Tdpoz1	MOUSE	5	multi_copy	singleton	ENSRNOG00000064598	HQ_SNG_014985	ENSRNOG00000064598	RATNO	5	multi_copy	singleton	65.7534	63.6605	0.0	0.0	0.0	0.3333333333333333	0.0	17	9
ENSMUSG00000095251	OG_00043	HQ_SNG_010647	Tdpoz7	MOUSE	5	multi_copy	singleton	ENSRNOG00000064598	HQ_SNG_014985	ENSRNOG00000064598	RATNO	5	multi_copy	singleton	67.0588	60.4775	0.0	0.0	0.0	0.3333333333333333	0.0	15	10
ENSMUSG00000074424	OG_00043	HQ_SNG_009455	Spopfm2	MOUSE	5	multi_copy	singleton	ENSRNOG00000064598	HQ_SNG_014985	ENSRNOG00000064598	RATNO	5	multi_copy	singleton	68.6274	64.9867	0.0	0.0	0.0	0.25	0.0	15	11
ENSMUSG00000103362	OG_00043	HQ_SNG_011212	Tdpoz2	MOUSE	5	multi_copy	singleton	ENSRNOG00000064598	HQ_SNG_014985	ENSRNOG00000064598	RATNO	5	multi_copy	singleton	67.5	64.4562	0.0	0.0	0.0	0.2	0.0	18	12
ENSMUSG00000057522	OG_00043	HQ_04607	Spop	MOUSE	5	multi_copy	1to1	ENSRNOG00000064598	HQ_SNG_014985	ENSRNOG00000064598	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	7	13
ENSMUSG00000096879	OG_00043	HQ_SNG_011031	Tdpoz8	MOUSE	5	multi_copy	singleton	ENSRNOG00000064598	HQ_SNG_014985	ENSRNOG00000064598	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	6	14
ENSMUSG00000048578	OG_15592	HQ_13763	Mlec	MOUSE	4	1to1	1to1	ENSRNOG00000064601	HQ_13763	Mlec	RATNO	4	1to1	1to1	96.5636	96.5636	100.0	100.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSMUSG00000026999	OG_01684	HQ_08768	Nup35	MOUSE	5	multi_copy	1to1	ENSRNOG00000064605	HQ_SNG_014988	ENSRNOG00000064605	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	2	1
ENSMUSG00000024101	OG_00979	HQ_00497	Washc1	MOUSE	5	multi_copy	multi_copy	ENSRNOG00000064608	HQ_SNG_014989	ENSRNOG00000064608	RATNO	5	multi_copy	singleton	44.0	80.3846	0.0	0.0	0.0	0.25	0.0	2	1
ENSMUSG00000004285	OG_00847	HQ_05231	Atp6v1f	MOUSE	5	multi_copy	1to1	ENSRNOG00000064609	HQ_SNG_014990	ENSRNOG00000064609	RATNO	5	multi_copy	singleton	83.1933	49.0099	0.0	0.0	0.0	0.09090909090909091	0.0	2	1
ENSMUSG00000091387	OG_12591	HQ_10858	Gcnt4	MOUSE	5	1to1	1to1	ENSRNOG00000064612	HQ_10858	Gcnt4	RATNO	5	1to1	1to1	90.989	88.651	100.0	100.0	1.0	0.625	0.4444444444444444	1	1
ENSMUSG00000072419	OG_01689	HQ_SNG_009329	Dppa2	MOUSE	5	multi_copy	singleton	ENSRNOG00000064614	HQ_SNG_014992	ENSRNOG00000064614	RATNO	5	multi_copy	singleton	76.7442	76.2376	100.0	100.0	0.0	0.75	0.5	1	1
ENSMUSG00000031508	OG_03589	HQ_02024	Ankrd10	MOUSE	5	1to1	1to1	ENSRNOG00000064616	HQ_02024	Ankrd10	RATNO	5	1to1	1to1	93.9759	62.8019	100.0	100.0	0.0	0.6	0.3333333333333333	1	1
ENSMUSG00000023093	OG_00189	HQ_SNG_007997	Pate12	MOUSE	3	multi_copy	singleton	ENSRNOG00000064617	HQ_SNG_014993	ENSRNOG00000064617	RATNO	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.4	0.0	7	1
ENSMUSG00000074448	OG_00189	HQ_SNG_009468	Pate9	MOUSE	3	multi_copy	singleton	ENSRNOG00000064617	HQ_SNG_014993	ENSRNOG00000064617	RATNO	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.4	0.0	8	2
ENSMUSG00000090710	OG_00189	HQ_SNG_010092	Pate11	MOUSE	3	multi_copy	singleton	ENSRNOG00000064617	HQ_SNG_014993	ENSRNOG00000064617	RATNO	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.4	0.0	7	3
ENSMUSG00000091248	OG_00189	HQ_SNG_010150	Pate8	MOUSE	3	multi_copy	singleton	ENSRNOG00000064617	HQ_SNG_014993	ENSRNOG00000064617	RATNO	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.4	0.0	8	4
ENSMUSG00000070313	OG_00189	HQ_SNG_009221	Pate14	MOUSE	3	multi_copy	singleton	ENSRNOG00000064617	HQ_SNG_014993	ENSRNOG00000064617	RATNO	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.25	0.0	6	5
ENSMUSG00000029836	OG_00073	HQ_04720	Cbx3	MOUSE	5	multi_copy	1to1	ENSRNOG00000064620	HQ_SNG_014995	ENSRNOG00000064620	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	15	1
ENSMUSG00000094787	OG_00011	HQ_SNG_010530	Ighv1-54	MOUSE	5	multi_copy	singleton	ENSRNOG00000064626	HQ_SNG_014996	ENSRNOG00000064626	RATNO	5	multi_copy	singleton	82.906	78.2258	75.0	0.0	0.0	1.0	0.25	1	1
ENSMUSG00000094862	OG_00011	HQ_00002	Ighv1-56	MOUSE	5	multi_copy	multi_copy	ENSRNOG00000064626	HQ_SNG_014996	ENSRNOG00000064626	RATNO	5	multi_copy	singleton	81.1966	76.6129	75.0	0.0	0.0	1.0	0.25	1	2
ENSMUSG00000095519	OG_00011	HQ_00002	Ighv1-66	MOUSE	5	multi_copy	multi_copy	ENSRNOG00000064626	HQ_SNG_014996	ENSRNOG00000064626	RATNO	5	multi_copy	singleton	79.4872	75.0	75.0	0.0	0.0	1.0	0.2222222222222222	1	3
ENSMUSG00000096672	OG_00011	HQ_SNG_010974	Ighv1-63	MOUSE	5	multi_copy	singleton	ENSRNOG00000064626	HQ_SNG_014996	ENSRNOG00000064626	RATNO	5	multi_copy	singleton	79.4872	75.0	75.0	0.0	0.0	1.0	0.2222222222222222	1	4
ENSMUSG00000102313	OG_00011	HQ_SNG_011192	Ighv1-62-1	MOUSE	5	multi_copy	singleton	ENSRNOG00000064626	HQ_SNG_014996	ENSRNOG00000064626	RATNO	5	multi_copy	singleton	79.3103	74.1936	75.0	100.0	0.0	1.0	0.25	1	5
ENSMUSG00000096078	OG_00011	HQ_00002	Ighv1-62-2	MOUSE	5	multi_copy	multi_copy	ENSRNOG00000064626	HQ_SNG_014996	ENSRNOG00000064626	RATNO	5	multi_copy	singleton	77.3109	74.1936	75.0	0.0	0.0	1.0	0.2222222222222222	1	6
ENSMUSG00000095889	OG_00011	HQ_00002	Ighv1-58	MOUSE	5	multi_copy	multi_copy	ENSRNOG00000064626	HQ_SNG_014996	ENSRNOG00000064626	RATNO	5	multi_copy	singleton	77.7778	73.3871	75.0	0.0	0.0	1.0	0.2222222222222222	1	7
ENSMUSG00000096020	OG_00011	HQ_SNG_010843	Ighv1-75	MOUSE	5	multi_copy	singleton	ENSRNOG00000064626	HQ_SNG_014996	ENSRNOG00000064626	RATNO	5	multi_copy	singleton	80.3419	75.8064	50.0	0.0	0.0	1.0	0.16666666666666666	2	8
ENSMUSG00000096577	OG_00011	HQ_00002	Ighv1-71	MOUSE	5	multi_copy	multi_copy	ENSRNOG00000064626	HQ_SNG_014996	ENSRNOG00000064626	RATNO	5	multi_copy	singleton	78.1513	75.0	50.0	0.0	0.0	1.0	0.25	2	9
ENSMUSG00000093896	OG_00011	HQ_SNG_010309	Ighv1-76	MOUSE	5	multi_copy	singleton	ENSRNOG00000064626	HQ_SNG_014996	ENSRNOG00000064626	RATNO	5	multi_copy	singleton	77.7778	73.3871	50.0	0.0	0.0	1.0	0.07692307692307693	2	10
ENSMUSG00000096452	OG_00011	HQ_17073	Ighv1-77	MOUSE	5	multi_copy	multi_copy	ENSRNOG00000064626	HQ_SNG_014996	ENSRNOG00000064626	RATNO	5	multi_copy	singleton	82.906	78.2258	50.0	0.0	0.0	0.5	0.0	2	11
ENSMUSG00000094075	OG_00011	HQ_SNG_010358	Ighv1-80	MOUSE	5	multi_copy	singleton	ENSRNOG00000064626	HQ_SNG_014996	ENSRNOG00000064626	RATNO	5	multi_copy	singleton	78.6325	74.1936	50.0	0.0	0.0	0.5	0.0	2	12
ENSMUSG00000096326	OG_00011	HQ_SNG_010895	Ighv1-78	MOUSE	5	multi_copy	singleton	ENSRNOG00000064626	HQ_SNG_014996	ENSRNOG00000064626	RATNO	5	multi_copy	singleton	76.0684	71.7742	50.0	0.0	0.0	0.5	0.0	2	13
ENSMUSG00000094689	OG_00011	HQ_SNG_010505	Ighv1-81	MOUSE	5	multi_copy	singleton	ENSRNOG00000064626	HQ_SNG_014996	ENSRNOG00000064626	RATNO	5	multi_copy	singleton	77.7778	73.3871	50.0	0.0	0.0	0.3333333333333333	0.0	2	14
ENSMUSG00000094940	OG_00011	HQ_SNG_010577	Ighv1-84	MOUSE	5	multi_copy	singleton	ENSRNOG00000064626	HQ_SNG_014996	ENSRNOG00000064626	RATNO	5	multi_copy	singleton	79.4872	75.0	50.0	0.0	0.0	0.25	0.0	2	15
ENSMUSG00000095127	OG_00011	HQ_SNG_010623	Ighv1-82	MOUSE	5	multi_copy	singleton	ENSRNOG00000064626	HQ_SNG_014996	ENSRNOG00000064626	RATNO	5	multi_copy	singleton	78.6325	74.1936	50.0	0.0	0.0	0.25	0.0	2	16
ENSMUSG00000096150	OG_00011	HQ_SNG_010866	Ighv1-85	MOUSE	5	multi_copy	singleton	ENSRNOG00000064626	HQ_SNG_014996	ENSRNOG00000064626	RATNO	5	multi_copy	singleton	79.4872	75.0	50.0	0.0	0.0	0.2	0.0	2	17
ENSMUSG00000076709	OG_00011	HQ_SNG_009624	Ighv1-47	MOUSE	5	multi_copy	singleton	ENSRNOG00000064626	HQ_SNG_014996	ENSRNOG00000064626	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	1.0	0.2222222222222222	5	18
ENSMUSG00000076710	OG_00011	HQ_SNG_009625	Ighv1-49	MOUSE	5	multi_copy	singleton	ENSRNOG00000064626	HQ_SNG_014996	ENSRNOG00000064626	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	1.0	0.2222222222222222	6	19
ENSMUSG00000093894	OG_00011	HQ_00002	Ighv1-53	MOUSE	5	multi_copy	multi_copy	ENSRNOG00000064626	HQ_SNG_014996	ENSRNOG00000064626	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	1.0	0.2222222222222222	4	20
ENSMUSG00000094087	OG_00011	HQ_00002	Ighv1-61	MOUSE	5	multi_copy	multi_copy	ENSRNOG00000064626	HQ_SNG_014996	ENSRNOG00000064626	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	1.0	0.25	4	21
ENSMUSG00000094088	OG_00011	HQ_00002	Ighv1-64	MOUSE	5	multi_copy	multi_copy	ENSRNOG00000064626	HQ_SNG_014996	ENSRNOG00000064626	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	1.0	0.2222222222222222	4	22
ENSMUSG00000094124	OG_00011	HQ_SNG_010371	Ighv1-74	MOUSE	5	multi_copy	singleton	ENSRNOG00000064626	HQ_SNG_014996	ENSRNOG00000064626	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	1.0	0.18181818181818182	4	23
ENSMUSG00000094198	OG_00011	HQ_00002	Ighv1-50	MOUSE	5	multi_copy	multi_copy	ENSRNOG00000064626	HQ_SNG_014996	ENSRNOG00000064626	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	1.0	0.25	4	24
ENSMUSG00000094502	OG_00011	HQ_00002	Ighv1-69	MOUSE	5	multi_copy	multi_copy	ENSRNOG00000064626	HQ_SNG_014996	ENSRNOG00000064626	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	1.0	0.25	4	25
ENSMUSG00000094652	OG_00011	HQ_00002	Ighv1-42	MOUSE	5	multi_copy	multi_copy	ENSRNOG00000064626	HQ_SNG_014996	ENSRNOG00000064626	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	1.0	0.2222222222222222	4	26
ENSMUSG00000095197	OG_00011	HQ_00002	Ighv1-59	MOUSE	5	multi_copy	multi_copy	ENSRNOG00000064626	HQ_SNG_014996	ENSRNOG00000064626	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	1.0	0.25	4	27
