ensembl_id_HUMAN	ens_orthogroup_id	ens_hqorthogroup_id_HUMAN	gene_symbol_HUMAN	species_code_HUMAN	n_species_HUMAN	ens_orthogroup_status_HUMAN	ens_hqorthogroup_status_HUMAN	ensembl_id_RATNO	ens_hqorthogroup_id_RATNO	gene_symbol_RATNO	species_code_RATNO	n_species_RATNO	ens_orthogroup_status_RATNO	ens_hqorthogroup_status_RATNO	ens_identity	ens_homology_identity	ens_goc_score	ens_wga_coverage	ens_is_high_confidence	atlas_goc_score_pairwise	atlas_hq_goc_score_pairwise	ortholog_rank_HUMAN	ortholog_rank_RATNO
ENSG00000160271	OG_00059	HQ_08488	RALGDS	HUMAN	5	multi_copy	1to1	ENSRNOG00000033366	HQ_SNG_012977	AABR07018646.1	RATNO	5	multi_copy	singleton	9.08096	30.855	0.0	0.0	0.0	0.1	0.0	23	1
ENSG00000179284	OG_16567	HQ_15218	DAND5	HUMAN	4	1to1	1to1	ENSRNOG00000033368	HQ_15218	Dand5	RATNO	4	1to1	1to1	61.9048	63.587	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000114796	OG_15630	HQ_13820	KLHL24	HUMAN	4	1to1	1to1	ENSRNOG00000033372	HQ_13820	Klhl24	RATNO	4	1to1	1to1	99.3333	99.3333	100.0	0.0	1.0	0.375	0.375	1	1
ENSG00000164068	OG_10679	HQ_09003	RNF123	HUMAN	5	1to1	1to1	ENSRNOG00000033378	HQ_09003	Rnf123	RATNO	5	1to1	1to1	89.3455	93.3227	100.0	67.37	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000055957	OG_02764	HQ_01202	ITIH1	HUMAN	5	1to1	1to1	ENSRNOG00000033386	HQ_01202	Itih1	RATNO	5	1to1	1to1	79.5829	83.047	100.0	0.0	1.0	0.5	0.5	1	1
ENSG00000099994	OG_03862	HQ_02304	SUSD2	HUMAN	5	1to1	1to1	ENSRNOG00000033389	HQ_02304	Susd2	RATNO	5	1to1	1to1	74.9392	74.6667	25.0	32.97	0.0	0.5	0.5	1	1
ENSG00000232237	OG_17093	HQ_15887	ASCL5	HUMAN	4	1to1	1to1	ENSRNOG00000033391	HQ_15887	Ascl5	RATNO	4	1to1	1to1	71.3592	78.1915	100.0	0.0	1.0	0.5	0.5	1	1
ENSG00000174937	OG_01842	HQ_00481	OR5M3	HUMAN	4	multi_copy	multi_copy	ENSRNOG00000033395	HQ_00481	Olr473	RATNO	4	multi_copy	multi_copy	92.1824	91.2903	100.0	0.0	1.0	0.6	0.45454545454545453	1	1
ENSG00000173157	OG_12172	HQ_10452	ADAMTS20	HUMAN	5	1to1	1to1	ENSRNOG00000033397	HQ_10452	Adamts20	RATNO	5	1to1	1to1	70.3141	70.351	100.0	14.47	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000161850	OG_10251	HQ_08596	KRT82	HUMAN	5	1to1	1to1	ENSRNOG00000033403	HQ_08596	Krt82	RATNO	5	1to1	1to1	86.5497	86.0465	75.0	0.0	1.0	0.5555555555555556	0.5	1	1
ENSG00000152484	OG_01617	HQ_07829	USP12	HUMAN	5	multi_copy	1to1	ENSRNOG00000033411	HQ_07829	Usp12	RATNO	5	multi_copy	1to1	98.3784	98.3784	100.0	0.0	1.0	0.5	0.5	1	1
ENSG00000167748	OG_00047	HQ_00014	KLK1	HUMAN	5	multi_copy	multi_copy	ENSRNOG00000033414	HQ_SNG_012981	Klk1c3	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.1	6	1
ENSG00000142515	OG_00047	HQ_17782	KLK3	HUMAN	5	multi_copy	1to1	ENSRNOG00000033414	HQ_SNG_012981	Klk1c3	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.25	0.0	11	2
ENSG00000167751	OG_00047	HQ_00014	KLK2	HUMAN	5	multi_copy	multi_copy	ENSRNOG00000033414	HQ_SNG_012981	Klk1c3	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.2	0.0	12	3
ENSG00000196553	OG_13986	HQ_15590	CCDC196	HUMAN	5	1to1	1to1	ENSRNOG00000033423	HQ_SNG_012982	Ccdc196	RATNO	5	1to1	singleton	42.4242	72.0	100.0	0.0	0.0	0.5	0.2	1	1
ENSG00000105401	OG_01282	HQ_03016	CDC37	HUMAN	5	multi_copy	1to1	ENSRNOG00000033426	HQ_03016	Cdc37	RATNO	5	multi_copy	1to1	95.2381	83.5267	100.0	0.0	1.0	0.4	0.4	1	1
ENSG00000144655	OG_08737	HQ_07143	CSRNP1	HUMAN	5	1to1	1to1	ENSRNOG00000033433	HQ_07143	Csrnp1	RATNO	5	1to1	1to1	71.8166	65.1772	100.0	0.0	1.0	0.8	0.8	1	1
ENSG00000204403	OG_14475	HQ_18269	CASP12	HUMAN	5	1to1	1to1	ENSRNOG00000033434	HQ_18771	Casp12	RATNO	5	1to1	1to1	58.3578	44.1242	75.0	0.0	0.0	0.125	0.0	1	1
ENSG00000188992	OG_13858	HQ_12040	LIPI	HUMAN	5	1to1	1to1	ENSRNOG00000033441	HQ_12040	Lipi	RATNO	5	1to1	1to1	64.3478	62.1849	50.0	0.0	0.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000126218	OG_06640	HQ_05076	F10	HUMAN	5	1to1	1to1	ENSRNOG00000033444	HQ_05076	F10	RATNO	5	1to1	1to1	72.541	71.6599	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000164989	OG_10886	HQ_09209	CCDC171	HUMAN	5	1to1	1to1	ENSRNOG00000033445	HQ_09209	AABR07049060.1	RATNO	5	1to1	1to1	84.1629	81.2819	100.0	73.68	1.0	0.6	0.6	1	1
ENSG00000156374	OG_01643	HQ_08141	PCGF6	HUMAN	5	multi_copy	1to1	ENSRNOG00000033458	HQ_SNG_012987	RGD1562871	RATNO	5	multi_copy	singleton	28.5714	43.1034	0.0	0.0	0.0	0.09090909090909091	0.0	2	1
ENSG00000019102	OG_02454	HQ_00895	VSIG2	HUMAN	5	1to1	1to1	ENSRNOG00000033490	HQ_00895	Vsig2	RATNO	5	1to1	1to1	82.8746	82.6219	100.0	0.0	1.0	0.625	0.625	1	1
ENSG00000177462	OG_00228	HQ_00141	OR2T8	HUMAN	5	multi_copy	multi_copy	ENSRNOG00000033492	HQ_SNG_012991	Olr1454	RATNO	5	multi_copy	singleton	71.7949	68.0851	0.0	0.0	0.0	0.18181818181818182	0.125	1	1
ENSG00000177212	OG_00228	HQ_00141	OR2T33	HUMAN	5	multi_copy	multi_copy	ENSRNOG00000033492	HQ_SNG_012991	Olr1454	RATNO	5	multi_copy	singleton	69.0625	67.1733	0.0	0.0	0.0	0.1111111111111111	0.07142857142857142	2	2
ENSG00000177201	OG_00228	HQ_00141	OR2T12	HUMAN	5	multi_copy	multi_copy	ENSRNOG00000033492	HQ_SNG_012991	Olr1454	RATNO	5	multi_copy	singleton	69.375	67.4772	0.0	0.0	0.0	0.1	0.06666666666666667	2	3
ENSG00000103742	OG_04389	HQ_02842	IGDCC4	HUMAN	5	1to1	1to1	ENSRNOG00000033496	HQ_02842	Igdcc4	RATNO	5	1to1	1to1	87.36	86.7355	100.0	0.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSG00000185043	OG_13406	HQ_11616	CIB1	HUMAN	5	1to1	1to1	ENSRNOG00000033498	HQ_11616	Cib1	RATNO	5	1to1	1to1	90.0524	84.7291	100.0	56.75	1.0	1.0	1.0	1	1
ENSG00000128408	OG_06794	HQ_05223	RIBC2	HUMAN	5	1to1	1to1	ENSRNOG00000033502	HQ_05223	Ribc2	RATNO	5	1to1	1to1	69.8953	70.8223	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000187942	OG_13730	HQ_11917	LDLRAD2	HUMAN	5	1to1	1to1	ENSRNOG00000033503	HQ_11917	Ldlrad2	RATNO	5	1to1	1to1	63.9706	50.5814	100.0	0.0	1.0	0.5	0.5	1	1
ENSG00000141503	OG_08383	HQ_06795	MINK1	HUMAN	5	1to1	1to1	ENSRNOG00000033508	HQ_06795	Mink1	RATNO	5	1to1	1to1	97.4474	95.7934	100.0	99.87	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000116731	OG_05756	HQ_13848	PRDM2	HUMAN	5	1to1	1to1	ENSRNOG00000033522	HQ_13848	Prdm2	RATNO	5	1to1	1to1	83.7602	84.3494	50.0	99.79	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000182752	OG_13129	HQ_11359	PAPPA	HUMAN	5	1to1	1to1	ENSRNOG00000033527	HQ_11359	Pappa1	RATNO	5	1to1	1to1	87.8304	88.0468	100.0	16.75	1.0	0.75	0.75	1	1
ENSG00000038295	OG_02589	HQ_01030	TLL1	HUMAN	5	1to1	1to1	ENSRNOG00000033528	HQ_01030	Tll1	RATNO	5	1to1	1to1	93.5834	93.5834	100.0	58.58	1.0	0.2222222222222222	0.2222222222222222	1	1
ENSG00000153956	OG_09563	HQ_07948	CACNA2D1	HUMAN	5	1to1	1to1	ENSRNOG00000033531	HQ_07948	Cacna2d1	RATNO	5	1to1	1to1	92.1173	93.3148	100.0	69.08	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000181273	OG_00349	HQ_16826	OR5AK2	HUMAN	4	multi_copy	1to1	ENSRNOG00000033543	HQ_15267	Olr442	RATNO	4	multi_copy	1to1	75.7282	74.2857	50.0	0.0	0.0	0.2	0.2	3	1
ENSG00000181282	OG_00349	HQ_15267	OR5AK3P	HUMAN	4	multi_copy	1to1	ENSRNOG00000033543	HQ_15267	Olr442	RATNO	4	multi_copy	1to1	75.7282	74.2857	50.0	0.0	0.0	0.2	0.2	3	2
ENSG00000065526	OG_15382	HQ_13428	SPEN	HUMAN	4	1to1	1to1	ENSRNOG00000033556	HQ_13428	Spen	RATNO	4	1to1	1to1	80.5677	81.2999	100.0	27.22	1.0	0.2222222222222222	0.2222222222222222	1	1
ENSG00000186141	OG_13544	HQ_11747	POLR3C	HUMAN	5	1to1	1to1	ENSRNOG00000033560	HQ_11747	Polr3c	RATNO	5	1to1	1to1	93.633	91.9118	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000197766	OG_16892	HQ_15633	CFD	HUMAN	4	1to1	1to1	ENSRNOG00000033564	HQ_15633	Cfd	RATNO	4	1to1	1to1	66.7984	64.2586	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000030304	OG_02533	HQ_00971	MUSK	HUMAN	5	1to1	1to1	ENSRNOG00000033567	HQ_00971	Musk	RATNO	5	1to1	1to1	92.9804	90.583	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000138834	OG_08083	HQ_06493	MAPK8IP3	HUMAN	5	1to1	1to1	ENSRNOG00000033568	HQ_06493	Mapk8ip3	RATNO	5	1to1	1to1	94.2408	93.6803	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000241484	OG_14928	HQ_13016	ARHGAP8	HUMAN	5	1to1	1to1	ENSRNOG00000033570	HQ_13016	Arhgap8	RATNO	5	1to1	1to1	78.9838	80.4706	100.0	10.31	1.0	0.2222222222222222	0.2222222222222222	1	1
ENSG00000101049	OG_04065	HQ_02518	SGK2	HUMAN	5	1to1	1to1	ENSRNOG00000033573	HQ_02518	Sgk2	RATNO	5	1to1	1to1	93.4605	93.4605	100.0	34.04	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000186998	OG_13638	HQ_11832	EMID1	HUMAN	5	1to1	1to1	ENSRNOG00000033575	HQ_11832	Emid1	RATNO	5	1to1	1to1	69.9774	67.2451	100.0	0.0	1.0	0.6	0.6	1	1
ENSG00000120820	OG_06128	HQ_04581	GLT8D2	HUMAN	5	1to1	1to1	ENSRNOG00000033579	HQ_04581	Glt8d2	RATNO	5	1to1	1to1	92.8367	92.3077	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000168477	OG_00943	HQ_14892	TNXB	HUMAN	5	multi_copy	1to1	ENSRNOG00000033581	HQ_14892	AABR07044388.2	RATNO	5	multi_copy	1to1	61.9227	62.7058	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000153495	OG_09532	HQ_16512	TEX29	HUMAN	5	1to1	1to1	ENSRNOG00000033585	HQ_SNG_012997	Tex29	RATNO	5	1to1	singleton	39.7351	29.4118	100.0	0.0	0.0	0.5714285714285714	0.2222222222222222	1	1
ENSG00000197046	OG_14053	HQ_12218	SIGLEC15	HUMAN	5	1to1	1to1	ENSRNOG00000033588	HQ_12218	Siglec15	RATNO	5	1to1	1to1	80.4878	77.4194	100.0	0.0	1.0	0.5	0.5	1	1
ENSG00000117859	OG_05870	HQ_04331	OSBPL9	HUMAN	5	1to1	1to1	ENSRNOG00000033593	HQ_04331	Osbpl9	RATNO	5	1to1	1to1	96.875	93.9394	100.0	95.98	1.0	0.2	0.2	1	1
ENSG00000127528	OG_00102	HQ_14014	KLF2	HUMAN	5	multi_copy	1to1	ENSRNOG00000033600	HQ_SNG_012998	Zfp352	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	3	1
ENSG00000204335	OG_00102	HQ_12605	SP5	HUMAN	5	multi_copy	1to1	ENSRNOG00000033600	HQ_SNG_012998	Zfp352	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	4	2
ENSG00000283039	OG_00102	HQ_SNG_001356	KLF18	HUMAN	5	multi_copy	singleton	ENSRNOG00000033600	HQ_SNG_012998	Zfp352	RATNO	5	multi_copy	singleton	17.7757	33.4526	0.0	0.0	0.0	0.125	0.0	2	3
ENSG00000266265	OG_00102	HQ_16007	KLF14	HUMAN	5	multi_copy	1to1	ENSRNOG00000033600	HQ_SNG_012998	Zfp352	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.125	0.0	4	4
ENSG00000102554	OG_00102	HQ_13621	KLF5	HUMAN	5	multi_copy	1to1	ENSRNOG00000033600	HQ_SNG_012998	Zfp352	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	4	5
ENSG00000103855	OG_04392	HQ_16258	CD276	HUMAN	5	1to1	1to1	ENSRNOG00000033608	HQ_16258	Cd276	RATNO	5	1to1	1to1	53.5581	68.5851	100.0	0.0	1.0	0.5	0.5	1	1
ENSG00000170549	OG_11823	HQ_10116	IRX1	HUMAN	5	1to1	1to1	ENSRNOG00000033609	HQ_10116	Irx1	RATNO	5	1to1	1to1	90.4167	90.4167	100.0	0.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSG00000240972	OG_00431	HQ_13008	MIF	HUMAN	5	multi_copy	1to1	ENSRNOG00000033613	HQ_SNG_013000	AABR07030647.1	RATNO	5	multi_copy	singleton	81.7391	77.0492	0.0	0.0	0.0	0.1	0.0	4	1
ENSG00000198840	OG_14332	HQ_12494	MT-ND3	HUMAN	5	1to1	1to1	ENSRNOG00000033615	HQ_12494	Mt-nd3	RATNO	5	1to1	1to1	67.8261	67.8261	100.0	0.0	1.0	1.0	0.8333333333333334	1	1
ENSG00000186393	OG_13570	HQ_11774	KRT26	HUMAN	5	1to1	1to1	ENSRNOG00000033617	HQ_11774	Krt26	RATNO	5	1to1	1to1	75.4274	76.4069	100.0	100.0	1.0	0.875	0.875	1	1
ENSG00000215018	OG_14748	HQ_12865	COL28A1	HUMAN	5	1to1	1to1	ENSRNOG00000033618	HQ_12865	Col28a1	RATNO	5	1to1	1to1	86.4889	85.2761	50.0	19.79	0.0	0.375	0.375	1	1
ENSG00000163964	OG_10654	HQ_08980	PIGX	HUMAN	5	1to1	1to1	ENSRNOG00000033623	HQ_08980	Pigx	RATNO	5	1to1	1to1	75.969	77.1654	100.0	15.77	1.0	0.5	0.5	1	1
ENSG00000130818	OG_15800	HQ_14091	ZNF426	HUMAN	4	1to1	1to1	ENSRNOG00000033624	HQ_14091	Zfp426	RATNO	4	1to1	1to1	73.1047	72.3214	50.0	0.0	0.0	0.125	0.125	1	1
ENSG00000135269	OG_00391	HQ_05936	TES	HUMAN	5	multi_copy	1to1	ENSRNOG00000033628	HQ_SNG_013002	Tesl	RATNO	5	multi_copy	singleton	71.9715	74.6305	0.0	0.0	0.0	0.14285714285714285	0.0	2	1
ENSG00000003509	OG_01103	HQ_00624	NDUFAF7	HUMAN	5	multi_copy	1to1	ENSRNOG00000033638	HQ_SNG_013003	AABR07025743.1	RATNO	5	multi_copy	singleton	72.5624	77.2947	0.0	0.0	0.0	0.125	0.0	2	1
ENSG00000196453	OG_13966	HQ_12138	ZNF777	HUMAN	5	1to1	1to1	ENSRNOG00000033639	HQ_12138	Zfp777	RATNO	5	1to1	1to1	91.4561	86.2656	100.0	61.78	1.0	0.5	0.5	1	1
ENSG00000187569	OG_00515	HQ_18157	DPPA3	HUMAN	4	multi_copy	1to1	ENSRNOG00000033640	HQ_SNG_013004	AABR07015759.1	RATNO	4	multi_copy	singleton	26.4151	26.5823	0.0	0.0	0.0	0.125	0.0	2	1
ENSG00000182652	OG_01904	HQ_00502	OR4Q3	HUMAN	5	multi_copy	multi_copy	ENSRNOG00000033642	HQ_00502	AC122990.1	RATNO	5	multi_copy	multi_copy	76.947	76.4706	50.0	0.0	0.0	0.2	0.2	1	1
ENSG00000161647	OG_10236	HQ_08581	MPP3	HUMAN	5	1to1	1to1	ENSRNOG00000033653	HQ_08581	Mpp3	RATNO	5	1to1	1to1	90.4274	90.4274	100.0	0.0	1.0	0.5	0.5	1	1
ENSG00000184445	OG_13332	HQ_11550	KNTC1	HUMAN	5	1to1	1to1	ENSRNOG00000033658	HQ_11550	Kntc1	RATNO	5	1to1	1to1	80.9416	81.0884	100.0	9.5	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000072682	OG_15403	HQ_13462	P4HA2	HUMAN	4	1to1	1to1	ENSRNOG00000033663	HQ_13462	P4ha2	RATNO	4	1to1	1to1	91.3696	91.028	100.0	0.0	1.0	0.25	0.25	1	1
ENSG00000163295	OG_00182	HQ_00042	ALPI	HUMAN	5	multi_copy	multi_copy	ENSRNOG00000033672	HQ_18775	Alpp	RATNO	5	multi_copy	1to1	75.3788	75.2363	0.0	0.0	0.0	0.8	0.5714285714285714	4	1
ENSG00000163286	OG_00182	HQ_00042	ALPG	HUMAN	5	multi_copy	multi_copy	ENSRNOG00000033672	HQ_18775	Alpp	RATNO	5	multi_copy	1to1	72.9323	73.3459	0.0	0.0	0.0	0.75	0.5	3	2
ENSG00000163283	OG_00182	HQ_00042	ALPP	HUMAN	5	multi_copy	multi_copy	ENSRNOG00000033672	HQ_18775	Alpp	RATNO	5	multi_copy	1to1	72.7103	73.535	0.0	0.0	0.0	0.75	0.5	3	3
ENSG00000240972	OG_00431	HQ_13008	MIF	HUMAN	5	multi_copy	1to1	ENSRNOG00000033673	HQ_SNG_013008	AABR07061532.1	RATNO	5	multi_copy	singleton	83.4783	83.4783	0.0	0.0	0.0	0.09090909090909091	0.0	5	1
ENSG00000182521	OG_13102	HQ_11331	TBPL2	HUMAN	5	1to1	1to1	ENSRNOG00000033682	HQ_11331	Tbpl2	RATNO	5	1to1	1to1	67.6385	63.5616	0.0	0.0	0.0	0.1	0.1	1	1
ENSG00000197561	OG_16888	HQ_15626	ELANE	HUMAN	4	1to1	1to1	ENSRNOG00000033685	HQ_15626	Elane	RATNO	4	1to1	1to1	70.7865	69.7417	100.0	0.0	1.0	0.42857142857142855	0.25	1	1
ENSG00000099814	OG_15455	HQ_13547	CEP170B	HUMAN	4	1to1	1to1	ENSRNOG00000033688	HQ_13547	Cep170b	RATNO	4	1to1	1to1	80.1158	79.0476	100.0	97.35	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000215148	OG_17045	HQ_18362	PRSS41	HUMAN	4	1to1	1to1	ENSRNOG00000033690	HQ_18750	Prss41	RATNO	4	1to1	1to1	55.4098	52.1605	0.0	0.0	0.0	0.375	0.2222222222222222	1	1
ENSG00000129911	OG_06916	HQ_14053	KLF16	HUMAN	5	1to1	1to1	ENSRNOG00000033694	HQ_14053	Klf16	RATNO	5	1to1	1to1	87.6984	88.0478	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000162244	OG_00060	HQ_08635	RPL29	HUMAN	5	multi_copy	1to1	ENSRNOG00000033695	HQ_SNG_013010	AC095825.1	RATNO	5	multi_copy	singleton	75.4717	76.9231	0.0	0.0	0.0	0.14285714285714285	0.0	5	1
ENSG00000071462	OG_03079	HQ_01515	BUD23	HUMAN	5	1to1	1to1	ENSRNOG00000033700	HQ_01515	Bud23	RATNO	5	1to1	1to1	78.6477	78.6477	100.0	0.0	1.0	0.8571428571428571	0.8571428571428571	1	1
ENSG00000129437	OG_06885	HQ_05317	KLK14	HUMAN	5	1to1	1to1	ENSRNOG00000033706	HQ_05317	Klk14	RATNO	5	1to1	1to1	74.9004	75.2	100.0	0.0	1.0	0.36363636363636365	0.36363636363636365	1	1
ENSG00000204979	OG_14539	HQ_12672	MS4A13	HUMAN	5	1to1	1to1	ENSRNOG00000033714	HQ_12672	AABR07006264.1	RATNO	5	1to1	1to1	60.5263	52.8736	100.0	0.0	1.0	0.3	0.3	1	1
ENSG00000113209	OG_00328	HQ_16298	PCDHB5	HUMAN	3	multi_copy	multi_copy	ENSRNOG00000033719	HQ_18926	Pcdhb12	RATNO	3	multi_copy	1to1	72.956	72.7729	50.0	0.0	0.0	0.45454545454545453	0.26666666666666666	2	1
ENSG00000158286	OG_09939	HQ_08314	RNF207	HUMAN	5	1to1	1to1	ENSRNOG00000033722	HQ_08314	Rnf207	RATNO	5	1to1	1to1	81.388	81.2598	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000149201	OG_09163	HQ_07560	CCDC81	HUMAN	5	1to1	1to1	ENSRNOG00000033733	HQ_07560	Ccdc81	RATNO	5	1to1	1to1	79.1411	79.2627	100.0	74.68	1.0	0.5	0.5	1	1
ENSG00000118194	OG_05886	HQ_04344	TNNT2	HUMAN	5	1to1	1to1	ENSRNOG00000033734	HQ_04344	Tnnt2	RATNO	5	1to1	1to1	89.5973	88.7043	100.0	0.0	1.0	0.4	0.4	1	1
ENSG00000153714	OG_09541	HQ_07926	LURAP1L	HUMAN	5	1to1	1to1	ENSRNOG00000033740	HQ_07926	Lurap1l	RATNO	5	1to1	1to1	83.3333	86.3636	0.0	47.45	0.0	0.4444444444444444	0.4444444444444444	1	1
ENSG00000272031	OG_15134	HQ_13203	ANKRD34A	HUMAN	5	1to1	1to1	ENSRNOG00000033741	HQ_13203	Ankrd34a	RATNO	5	1to1	1to1	96.371	96.5657	100.0	0.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSG00000171777	OG_11995	HQ_10278	RASGRP4	HUMAN	5	1to1	1to1	ENSRNOG00000033744	HQ_10278	Rasgrp4	RATNO	5	1to1	1to1	78.7519	75.3912	100.0	0.0	1.0	0.5	0.5	1	1
ENSG00000135899	OG_00134	HQ_16428	SP110	HUMAN	5	multi_copy	1to1	ENSRNOG00000033747	HQ_SNG_013013	Sp110	RATNO	5	multi_copy	singleton	31.5568	47.0711	100.0	0.0	0.0	0.3333333333333333	0.0	1	1
ENSG00000197958	OG_00127	HQ_15640	RPL12	HUMAN	5	multi_copy	1to1	ENSRNOG00000033748	HQ_SNG_013014	AABR07060610.1	RATNO	5	multi_copy	singleton	97.5758	82.9897	0.0	0.0	0.0	0.1	0.0	6	1
ENSG00000160349	OG_01671	HQ_17865	LCN1	HUMAN	4	multi_copy	1to1	ENSRNOG00000033761	HQ_SNG_013015	Lcn1	RATNO	4	multi_copy	singleton	61.3636	61.0169	0.0	0.0	0.0	0.2	0.0	2	1
ENSG00000170542	OG_00225	HQ_14957	SERPINB9	HUMAN	5	multi_copy	1to1	ENSRNOG00000033772	HQ_18972	Serpinb9	RATNO	5	multi_copy	1to1	69.1489	65.6566	25.0	0.0	0.0	0.8	0.25	2	1
ENSG00000087086	OG_00121	HQ_13504	FTL	HUMAN	4	multi_copy	1to1	ENSRNOG00000033776	HQ_SNG_013017	ENSRNOG00000033776	RATNO	4	multi_copy	singleton	84.0	80.3279	0.0	0.0	0.0	0.1111111111111111	0.0	5	1
ENSG00000185761	OG_13502	HQ_15439	ADAMTSL5	HUMAN	5	1to1	1to1	ENSRNOG00000033787	HQ_15439	Adamtsl5	RATNO	5	1to1	1to1	78.9809	64.0275	100.0	0.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000153187	OG_09509	HQ_07896	HNRNPU	HUMAN	5	1to1	1to1	ENSRNOG00000033790	HQ_07896	Hnrnpu	RATNO	5	1to1	1to1	91.6364	94.1469	100.0	0.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000115266	OG_15633	HQ_13826	APC2	HUMAN	4	1to1	1to1	ENSRNOG00000033791	HQ_13826	Apc2	RATNO	4	1to1	1to1	81.5458	81.5104	100.0	0.0	1.0	0.16666666666666666	0.16666666666666666	1	1
ENSG00000196378	OG_00029	HQ_16952	ZNF34	HUMAN	5	multi_copy	1to1	ENSRNOG00000033792	HQ_SNG_013018	RGD1561413	RATNO	5	multi_copy	singleton	41.0019	37.2681	0.0	0.0	0.0	0.1	0.0	15	1
ENSG00000120457	OG_06088	HQ_04543	KCNJ5	HUMAN	5	1to1	1to1	ENSRNOG00000033796	HQ_04543	Kcnj5	RATNO	5	1to1	1to1	93.7947	89.726	100.0	90.91	1.0	0.4	0.4	1	1
ENSG00000171505	OG_11956	HQ_10240	OR1N1	HUMAN	3	multi_copy	multi_copy	ENSRNOG00000033799	HQ_10240	Olr414	RATNO	3	multi_copy	multi_copy	85.5305	84.984	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000174562	OG_00668	HQ_10613	KLK15	HUMAN	5	multi_copy	1to1	ENSRNOG00000033805	HQ_SNG_013020	Klk15	RATNO	5	multi_copy	singleton	54.2969	58.8983	25.0	0.0	0.0	1.0	0.0	2	1
ENSG00000076242	OG_03236	HQ_01673	MLH1	HUMAN	5	1to1	1to1	ENSRNOG00000033809	HQ_01673	Mlh1	RATNO	5	1to1	1to1	88.0952	87.0588	75.0	79.5	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000205409	OG_01913	HQ_00506	OR52E6	HUMAN	3	multi_copy	multi_copy	ENSRNOG00000033813	HQ_00506	Olr180	RATNO	3	multi_copy	multi_copy	80.8307	80.0633	100.0	0.0	1.0	0.4	0.21428571428571427	2	1
ENSG00000183269	OG_01913	HQ_00506	OR52E8	HUMAN	3	multi_copy	multi_copy	ENSRNOG00000033813	HQ_00506	Olr180	RATNO	3	multi_copy	multi_copy	83.3866	82.5949	100.0	0.0	1.0	0.36363636363636365	0.2	2	2
ENSG00000211753	OG_17004	HQ_15786	TRBV28	HUMAN	4	1to1	1to1	ENSRNOG00000033815	HQ_15786	AC142181.1	RATNO	4	1to1	1to1	66.6667	60.8	100.0	0.0	1.0	0.2727272727272727	0.25	1	1
ENSG00000163584	OG_00648	HQ_08882	RPL22L1	HUMAN	5	multi_copy	1to1	ENSRNOG00000033819	HQ_SNG_013022	AABR07043141.1	RATNO	5	multi_copy	singleton	87.7049	87.7049	0.0	0.0	0.0	0.1111111111111111	0.0	2	1
ENSG00000115159	OG_05573	HQ_04027	GPD2	HUMAN	5	1to1	1to1	ENSRNOG00000033824	HQ_04027	Gpd2	RATNO	5	1to1	1to1	91.6094	89.6366	100.0	100.0	1.0	0.5	0.5	1	1
