ensembl_id_MOUSE	ens_orthogroup_id	ens_hqorthogroup_id_MOUSE	gene_symbol_MOUSE	species_code_MOUSE	n_species_MOUSE	ens_orthogroup_status_MOUSE	ens_hqorthogroup_status_MOUSE	ensembl_id_PIGXX	ens_hqorthogroup_id_PIGXX	gene_symbol_PIGXX	species_code_PIGXX	n_species_PIGXX	ens_orthogroup_status_PIGXX	ens_hqorthogroup_status_PIGXX	ens_identity	ens_homology_identity	ens_goc_score	ens_wga_coverage	ens_is_high_confidence	atlas_goc_score_pairwise	atlas_hq_goc_score_pairwise	ortholog_rank_MOUSE	ortholog_rank_PIGXX
ENSMUSG00000020950	OG_12515	HQ_10785	Foxg1	MOUSE	5	1to1	1to1	ENSSSCG00000033761	HQ_10785	FOXG1	PIGXX	5	1to1	1to1	97.0894	96.0905	100.0	0.0	1.0	0.5	0.5	1	1
ENSMUSG00000051998	OG_06241	HQ_SNG_008631	Lax1	MOUSE	5	1to1	singleton	ENSSSCG00000033768	HQ_16346	LAX1	PIGXX	5	1to1	1to1	49.8772	50.6234	100.0	0.0	0.0	0.5714285714285714	0.375	1	1
ENSMUSG00000055629	OG_13076	HQ_11310	B4galnt4	MOUSE	5	1to1	1to1	ENSSSCG00000033780	HQ_11310	B4GALNT4	PIGXX	5	1to1	1to1	82.7853	78.3883	100.0	100.0	1.0	0.6	0.3333333333333333	1	1
ENSMUSG00000091376	OG_16899	HQ_15638	Aadacl2	MOUSE	4	1to1	1to1	ENSSSCG00000033781	HQ_15638	AADACL2	PIGXX	4	1to1	1to1	72.0698	76.6578	100.0	0.0	1.0	0.5	0.5	1	1
ENSMUSG00000047675	OG_00393	HQ_06905	Rps8	MOUSE	5	multi_copy	1to1	ENSSSCG00000033783	HQ_SNG_018353		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	2	1
ENSMUSG00000050102	OG_00098	HQ_SNG_008577	Vmn1r235	MOUSE	4	multi_copy	singleton	ENSSSCG00000033784	HQ_SNG_018354		PIGXX	4	multi_copy	singleton	34.957	41.3559	25.0	0.0	0.0	0.14285714285714285	0.0	6	1
ENSMUSG00000057203	OG_00098	HQ_SNG_008767	Vmn1r234	MOUSE	4	multi_copy	singleton	ENSSSCG00000033784	HQ_SNG_018354		PIGXX	4	multi_copy	singleton	40.7295	45.4237	25.0	0.0	0.0	0.125	0.0	5	2
ENSMUSG00000058030	OG_00098	HQ_18396	Vmn1r237	MOUSE	4	multi_copy	1to1	ENSSSCG00000033784	HQ_SNG_018354		PIGXX	4	multi_copy	singleton	48.7889	47.7966	25.0	0.0	0.0	0.1111111111111111	0.0	5	3
ENSMUSG00000054142	OG_00098	HQ_SNG_008677	Vmn1r236	MOUSE	4	multi_copy	singleton	ENSSSCG00000033784	HQ_SNG_018354		PIGXX	4	multi_copy	singleton	40.1198	45.4237	25.0	0.0	0.0	0.1111111111111111	0.0	6	4
ENSMUSG00000045575	OG_00098	HQ_SNG_008456	Vmn1r233	MOUSE	4	multi_copy	singleton	ENSSSCG00000033784	HQ_SNG_018354		PIGXX	4	multi_copy	singleton	40.7523	44.0678	0.0	0.0	0.0	0.1111111111111111	0.0	8	5
ENSMUSG00000071510	OG_00533	HQ_00267	Or5k1b	MOUSE	4	multi_copy	multi_copy	ENSSSCG00000033785	HQ_SNG_018355		PIGXX	4	multi_copy	singleton	71.521	77.2727	25.0	0.0	0.0	0.2857142857142857	0.0	3	1
ENSMUSG00000049362	OG_00533	HQ_00267	Or5k1	MOUSE	4	multi_copy	multi_copy	ENSSSCG00000033785	HQ_SNG_018355		PIGXX	4	multi_copy	singleton	70.405	79.021	25.0	0.0	0.0	0.25	0.0	3	2
ENSMUSG00000055723	OG_01477	HQ_05756	Rras2	MOUSE	5	multi_copy	1to1	ENSSSCG00000033786	HQ_05756		PIGXX	5	multi_copy	1to1	100.0	100.0	100.0	0.0	1.0	0.8571428571428571	0.8571428571428571	1	1
ENSMUSG00000003526	OG_01215	HQ_00311	Prodh	MOUSE	5	multi_copy	multi_copy	ENSSSCG00000033787	HQ_00311		PIGXX	5	multi_copy	multi_copy	83.4725	83.3333	75.0	0.0	1.0	0.375	0.375	1	1
ENSMUSG00000039670	OG_14442	HQ_SNG_008317	Oxld1	MOUSE	5	1to1	singleton	ENSSSCG00000033788	HQ_17011	OXLD1	PIGXX	5	1to1	1to1	40.2985	53.2895	100.0	0.0	0.0	1.0	0.75	1	1
ENSMUSG00000027531	OG_07334	HQ_05746	Impa1	MOUSE	5	1to1	1to1	ENSSSCG00000033791	HQ_05746	IMPA1	PIGXX	5	1to1	1to1	83.0325	83.0325	100.0	0.0	1.0	0.2222222222222222	0.2222222222222222	1	1
ENSMUSG00000025730	OG_14124	HQ_12284	Rab40c	MOUSE	5	1to1	1to1	ENSSSCG00000033792	HQ_12284	RAB40C	PIGXX	5	1to1	1to1	100.0	100.0	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMUSG00000062497	OG_00090	HQ_00015	Or9s15	MOUSE	3	multi_copy	multi_copy	ENSSSCG00000033795	HQ_SNG_018356		PIGXX	3	multi_copy	singleton	73.3746	75.0	0.0	0.0	0.0	0.1111111111111111	0.0	12	1
ENSMUSG00000058904	OG_00090	HQ_00015	Or9s23	MOUSE	3	multi_copy	multi_copy	ENSSSCG00000033795	HQ_SNG_018356		PIGXX	3	multi_copy	singleton	75.5418	77.2152	0.0	0.0	0.0	0.1	0.0	12	2
ENSMUSG00000063583	OG_00090	HQ_00015	Or9s14	MOUSE	3	multi_copy	multi_copy	ENSSSCG00000033795	HQ_SNG_018356		PIGXX	3	multi_copy	singleton	71.8266	73.4177	0.0	0.0	0.0	0.1	0.0	11	3
ENSMUSG00000046300	OG_00090	HQ_00015	Or9s27	MOUSE	3	multi_copy	multi_copy	ENSSSCG00000033795	HQ_SNG_018356		PIGXX	3	multi_copy	singleton	70.7165	71.8354	0.0	0.0	0.0	0.1	0.0	11	4
ENSMUSG00000061616	OG_00090	HQ_00015	Or9s13	MOUSE	3	multi_copy	multi_copy	ENSSSCG00000033795	HQ_SNG_018356		PIGXX	3	multi_copy	singleton	70.8709	74.6835	0.0	0.0	0.0	0.08333333333333333	0.0	12	5
ENSMUSG00000021846	OG_08198	HQ_06608	Peli2	MOUSE	5	1to1	1to1	ENSSSCG00000033800	HQ_06608	PELI2	PIGXX	5	1to1	1to1	84.322	94.9881	100.0	0.0	1.0	0.75	0.75	1	1
ENSMUSG00000094910	OG_17078	HQ_15873	D430019H16Rik	MOUSE	4	1to1	1to1	ENSSSCG00000033807	HQ_15873	C14orf132	PIGXX	4	1to1	1to1	91.5663	91.5663	100.0	0.0	1.0	0.36363636363636365	0.25	1	1
ENSMUSG00000045777	OG_17137	HQ_15952	Ifitm10	MOUSE	4	1to1	1to1	ENSSSCG00000033809	HQ_15952	IFITM10	PIGXX	4	1to1	1to1	91.5423	84.4037	100.0	0.0	1.0	0.375	0.3333333333333333	1	1
ENSMUSG00000031885	OG_02975	HQ_01411	Cbfb	MOUSE	5	1to1	1to1	ENSSSCG00000033811	HQ_01411	CBFB	PIGXX	5	1to1	1to1	73.262	66.8293	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000071180	OG_00693	HQ_11999	Smim15	MOUSE	5	multi_copy	1to1	ENSSSCG00000033814	HQ_11999		PIGXX	5	multi_copy	1to1	98.6487	98.6487	100.0	0.0	1.0	0.6	0.6	1	1
ENSMUSG00000004366	OG_09817	HQ_08194	Sst	MOUSE	5	1to1	1to1	ENSSSCG00000033815	HQ_08194	SST	PIGXX	5	1to1	1to1	97.4138	97.4138	100.0	100.0	1.0	0.5555555555555556	0.4	1	1
ENSMUSG00000053574	OG_17183	HQ_17203	4930563E22Rik	MOUSE	4	1to1	1to1	ENSSSCG00000033819	HQ_SNG_018360		PIGXX	4	1to1	singleton	62.7907	49.0909	100.0	100.0	0.0	0.5	0.3333333333333333	1	1
ENSMUSG00000035686	OG_09320	HQ_07717	Thrsp	MOUSE	5	1to1	1to1	ENSSSCG00000033822	HQ_07717	THRSP	PIGXX	5	1to1	1to1	76.0	73.0769	100.0	0.0	1.0	0.5	0.5	1	1
ENSMUSG00000022401	OG_13933	HQ_12108	Xpnpep3	MOUSE	5	1to1	1to1	ENSSSCG00000033823	HQ_12108	XPNPEP3	PIGXX	5	1to1	1to1	85.3755	87.9837	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000041117	OG_11671	HQ_SNG_008345	Ccdc8	MOUSE	5	1to1	singleton	ENSSSCG00000033830	HQ_14923	CCDC8	PIGXX	5	1to1	1to1	43.0464	69.0021	0.0	0.0	0.0	0.5	0.3333333333333333	1	1
ENSMUSG00000047205	OG_11274	HQ_09592	Dusp18	MOUSE	5	1to1	1to1	ENSSSCG00000033833	HQ_09592	DUSP18	PIGXX	5	1to1	1to1	80.3191	80.3191	100.0	0.0	1.0	0.8333333333333334	0.5714285714285714	1	1
ENSMUSG00000027971	OG_08036	HQ_06448	Ndst4	MOUSE	5	1to1	1to1	ENSSSCG00000033834	HQ_06448	NDST4	PIGXX	5	1to1	1to1	95.5275	95.6372	100.0	7.55	1.0	0.23076923076923078	0.23076923076923078	1	1
ENSMUSG00000089832	OG_10145	HQ_08503	Shkbp1	MOUSE	5	1to1	1to1	ENSSSCG00000033836	HQ_08503	SHKBP1	PIGXX	5	1to1	1to1	92.8977	92.8977	100.0	0.0	1.0	0.6	0.6	1	1
ENSMUSG00000031954	OG_09543	HQ_07929	Cfdp1	MOUSE	5	1to1	1to1	ENSSSCG00000033842	HQ_07929	CFDP1	PIGXX	5	1to1	1to1	83.0508	81.9398	100.0	32.82	1.0	0.3	0.3	1	1
ENSMUSG00000040370	OG_14586	HQ_12712	Etfrf1	MOUSE	5	1to1	1to1	ENSSSCG00000033843	HQ_12712	ETFRF1	PIGXX	5	1to1	1to1	94.186	90.0	100.0	81.38	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMUSG00000024087	OG_07954	HQ_06365	Cyp1b1	MOUSE	5	1to1	1to1	ENSSSCG00000033844	HQ_06365	CYP1B1	PIGXX	5	1to1	1to1	79.558	79.558	100.0	56.42	1.0	0.4	0.4	1	1
ENSMUSG00000030798	OG_04496	HQ_13666	Cd37	MOUSE	5	1to1	1to1	ENSSSCG00000033849	HQ_13666	CD37	PIGXX	5	1to1	1to1	66.0066	52.7704	100.0	0.0	1.0	0.25	0.1111111111111111	1	1
ENSMUSG00000107677	OG_00149	HQ_15484	Or2ak4	MOUSE	5	multi_copy	1to1	ENSSSCG00000033851	HQ_SNG_018362		PIGXX	5	multi_copy	singleton	71.8954	66.8693	50.0	0.0	0.0	0.4444444444444444	0.14285714285714285	1	1
ENSMUSG00000108265	OG_00149	HQ_00589	Or2ak5	MOUSE	5	multi_copy	multi_copy	ENSSSCG00000033851	HQ_SNG_018362		PIGXX	5	multi_copy	singleton	72.549	67.4772	25.0	0.0	0.0	0.25	0.07142857142857142	2	2
ENSMUSG00000107711	OG_00149	HQ_SNG_011263	Or2ak7	MOUSE	5	multi_copy	singleton	ENSSSCG00000033851	HQ_SNG_018362		PIGXX	5	multi_copy	singleton	71.2418	66.2614	0.0	0.0	0.0	0.25	0.07692307692307693	2	3
ENSMUSG00000064044	OG_00149	HQ_17473	Or2ak6	MOUSE	5	multi_copy	multi_copy	ENSSSCG00000033851	HQ_SNG_018362		PIGXX	5	multi_copy	singleton	68.3007	63.5258	0.0	0.0	0.0	0.25	0.07692307692307693	2	4
ENSMUSG00000068220	OG_03886	HQ_02328	Lgals1	MOUSE	5	1to1	1to1	ENSSSCG00000033854	HQ_02328	LGALS1	PIGXX	5	1to1	1to1	82.963	52.3364	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000033434	OG_00972	HQ_11008	Gtpbp6	MOUSE	5	multi_copy	1to1	ENSSSCG00000033858	HQ_SNG_018363		PIGXX	5	multi_copy	singleton	61.6732	61.079	50.0	0.0	0.0	0.18181818181818182	0.0	1	1
ENSMUSG00000108728	OG_00522	HQ_00109	OR5BS1P	MOUSE	5	multi_copy	multi_copy	ENSSSCG00000033859	HQ_00109		PIGXX	5	multi_copy	multi_copy	71.7533	67.1733	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	4	1
ENSMUSG00000027663	OG_12108	HQ_10392	Zmat3	MOUSE	5	1to1	1to1	ENSSSCG00000033860	HQ_10392	ZMAT3	PIGXX	5	1to1	1to1	86.5517	86.8512	50.0	0.0	0.0	0.5555555555555556	0.5555555555555556	1	1
ENSMUSG00000051392	OG_18324	HQ_17423	Or13l2	MOUSE	3	1to1	1to1	ENSSSCG00000033862	HQ_17423		PIGXX	3	1to1	1to1	80.9375	81.4465	100.0	97.03	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSMUSG00000036977	OG_01700	HQ_09041	Anapc10	MOUSE	5	multi_copy	1to1	ENSSSCG00000033871	HQ_09041	ANAPC10	PIGXX	5	multi_copy	1to1	99.4595	99.4595	100.0	85.23	1.0	0.7777777777777778	0.6	1	1
ENSMUSG00000029097	OG_09676	HQ_08059	Trmt44	MOUSE	5	1to1	1to1	ENSSSCG00000033873	HQ_08059	TRMT44	PIGXX	5	1to1	1to1	62.4123	56.8327	100.0	0.0	1.0	1.0	1.0	1	1
ENSMUSG00000029518	OG_05236	HQ_03693	Rab35	MOUSE	5	1to1	1to1	ENSSSCG00000033876	HQ_03693	RAB35	PIGXX	5	1to1	1to1	82.5871	71.2446	75.0	0.0	1.0	0.5	0.5	1	1
ENSMUSG00000030559	OG_06386	HQ_04830	Rab38	MOUSE	5	1to1	1to1	ENSSSCG00000033878	HQ_04830	RAB38	PIGXX	5	1to1	1to1	96.6825	96.6825	100.0	72.72	1.0	0.5	0.5	1	1
ENSMUSG00000049764	OG_15157	HQ_13226	Zfp280b	MOUSE	5	1to1	1to1	ENSSSCG00000033879	HQ_13226	ZNF280B	PIGXX	5	1to1	1to1	61.4232	61.8868	0.0	0.0	0.0	0.07692307692307693	0.06666666666666667	1	1
ENSMUSG00000000244	OG_02856	HQ_16193	Tspan32	MOUSE	5	1to1	1to1	ENSSSCG00000033880	HQ_SNG_018364		PIGXX	5	1to1	singleton	48.8281	40.8497	100.0	99.57	0.0	0.375	0.2222222222222222	1	1
ENSMUSG00000017713	OG_18195	HQ_17307	Tha1	MOUSE	3	1to1	1to1	ENSSSCG00000033883	HQ_17307		PIGXX	3	1to1	1to1	80.75	82.398	100.0	0.0	1.0	1.0	0.75	1	1
ENSMUSG00000026078	OG_01351	HQ_04090	Pdcl3	MOUSE	5	multi_copy	1to1	ENSSSCG00000033885	HQ_04090	PDCL3	PIGXX	5	multi_copy	1to1	89.5833	89.5833	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMUSG00000028751	OG_16832	HQ_15542	Pla2g2e	MOUSE	4	1to1	1to1	ENSSSCG00000033887	HQ_15542	PLA2G2E	PIGXX	4	1to1	1to1	87.3239	87.3239	75.0	0.0	1.0	0.4166666666666667	0.3076923076923077	1	1
ENSMUSG00000050212	OG_08485	HQ_06889	Eva1b	MOUSE	5	1to1	1to1	ENSSSCG00000033892	HQ_06889	EVA1B	PIGXX	5	1to1	1to1	90.8537	89.2216	100.0	0.0	1.0	0.5714285714285714	0.375	1	1
ENSMUSG00000019899	OG_01975	HQ_12157	Lama2	MOUSE	5	multi_copy	1to1	ENSSSCG00000033894	HQ_12157		PIGXX	5	multi_copy	1to1	54.3297	81.8357	100.0	52.31	1.0	0.6	0.5	1	1
ENSMUSG00000055540	OG_03361	HQ_01798	Epha6	MOUSE	5	1to1	1to1	ENSSSCG00000033898	HQ_01798	EPHA6	PIGXX	5	1to1	1to1	94.4248	92.5412	100.0	14.52	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMUSG00000049517	OG_02128	HQ_SNG_008562	Rps23	MOUSE	3	multi_copy	singleton	ENSSSCG00000033904	HQ_SNG_018366		PIGXX	3	multi_copy	singleton	83.2168	69.5906	0.0	0.0	0.0	0.1	0.0	2	1
ENSMUSG00000018211	OG_15253	HQ_SNG_007916	Wfdc15b	MOUSE	3	multi_copy	singleton	ENSSSCG00000033906	HQ_SNG_018367		PIGXX	3	multi_copy	singleton	52.5	53.1646	25.0	0.0	0.0	0.3	0.0625	1	1
ENSMUSG00000051769	OG_15253	HQ_19082	Wfdc15a	MOUSE	3	multi_copy	1to1	ENSSSCG00000033906	HQ_SNG_018367		PIGXX	3	multi_copy	singleton	61.25	62.0253	25.0	0.0	0.0	0.2727272727272727	0.06666666666666667	1	2
ENSMUSG00000090019	OG_02043	HQ_12773	Gimap1	MOUSE	5	multi_copy	1to1	ENSSSCG00000033909	HQ_12773		PIGXX	5	multi_copy	1to1	53.6667	48.7879	75.0	0.0	0.0	0.2222222222222222	0.2	1	1
ENSMUSG00000032905	OG_08855	HQ_07260	Atg12	MOUSE	5	1to1	1to1	ENSSSCG00000033912	HQ_07260	ATG12	PIGXX	5	1to1	1to1	87.9433	88.5714	100.0	75.26	1.0	0.6	0.6	1	1
ENSMUSG00000038527	OG_08103	HQ_06514	C1rl	MOUSE	5	1to1	1to1	ENSSSCG00000033913	HQ_06514	C1RL	PIGXX	5	1to1	1to1	68.2573	65.5378	100.0	0.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSMUSG00000034652	OG_01753	HQ_SNG_008239	Cd300a	MOUSE	4	multi_copy	singleton	ENSSSCG00000033918	HQ_SNG_018370		PIGXX	4	multi_copy	singleton	42.1384	43.3657	100.0	0.0	0.0	0.7142857142857143	0.18181818181818182	1	1
ENSMUSG00000027797	OG_07286	HQ_05698	Dclk1	MOUSE	5	1to1	1to1	ENSSSCG00000033919	HQ_05698	DCLK1	PIGXX	5	1to1	1to1	90.2116	93.4247	75.0	8.0	1.0	0.2222222222222222	0.2222222222222222	1	1
ENSMUSG00000049482	OG_16439	HQ_15062	Ctu2	MOUSE	4	1to1	1to1	ENSSSCG00000033920	HQ_15062	CTU2	PIGXX	4	1to1	1to1	71.0117	72.7092	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMUSG00000087247	OG_14007	HQ_12177	Alkal1	MOUSE	5	1to1	1to1	ENSSSCG00000033922	HQ_12177	ALKAL1	PIGXX	5	1to1	1to1	65.3543	68.595	100.0	0.0	1.0	0.75	0.75	1	1
ENSMUSG00000073945	OG_00559	HQ_00175	Or52z13	MOUSE	3	multi_copy	multi_copy	ENSSSCG00000033923	HQ_00175		PIGXX	3	multi_copy	multi_copy	76.1006	76.1006	75.0	0.0	1.0	0.2727272727272727	0.07692307692307693	1	1
ENSMUSG00000073946	OG_00559	HQ_00175	Or52z12	MOUSE	3	multi_copy	multi_copy	ENSSSCG00000033923	HQ_00175		PIGXX	3	multi_copy	multi_copy	80.5031	80.5031	75.0	0.0	1.0	0.18181818181818182	0.08333333333333333	1	2
ENSMUSG00000073944	OG_00559	HQ_00175	Or52z14	MOUSE	3	multi_copy	multi_copy	ENSSSCG00000033923	HQ_00175		PIGXX	3	multi_copy	multi_copy	76.25	76.7296	75.0	0.0	1.0	0.18181818181818182	0.08333333333333333	2	3
ENSMUSG00000073943	OG_00559	HQ_SNG_009425	Or52z15	MOUSE	3	multi_copy	singleton	ENSSSCG00000033923	HQ_00175		PIGXX	3	multi_copy	multi_copy	78.8162	79.5597	50.0	0.0	0.0	0.25	0.0625	2	4
ENSMUSG00000036639	OG_04713	HQ_03152	Nudt1	MOUSE	5	1to1	1to1	ENSSSCG00000033926	HQ_03152		PIGXX	5	1to1	1to1	80.1282	45.1264	100.0	0.0	0.0	0.2857142857142857	0.2857142857142857	1	1
ENSMUSG00000047193	OG_13668	HQ_11859	Dync2h1	MOUSE	5	1to1	1to1	ENSSSCG00000033937	HQ_11859	DYNC2H1	PIGXX	5	1to1	1to1	93.2761	93.2978	75.0	34.13	1.0	0.25	0.25	1	1
ENSMUSG00000043629	OG_13708	HQ_11897	1700019D03Rik	MOUSE	5	1to1	1to1	ENSSSCG00000033941	HQ_11897	C2orf88	PIGXX	5	1to1	1to1	49.0566	54.7368	100.0	0.0	0.0	0.2	0.2	1	1
ENSMUSG00000031924	OG_04305	HQ_02758	Cyb5b	MOUSE	5	1to1	1to1	ENSSSCG00000033944	HQ_02758	CYB5B	PIGXX	5	1to1	1to1	69.863	68.9189	100.0	69.76	1.0	0.6	0.6	1	1
ENSMUSG00000026357	OG_09264	HQ_07659	Rgs18	MOUSE	5	1to1	1to1	ENSSSCG00000033945	HQ_07659	RGS18	PIGXX	5	1to1	1to1	78.7234	78.7234	75.0	97.82	1.0	0.4	0.4	1	1
ENSMUSG00000038914	OG_04091	HQ_13597	Dido1	MOUSE	5	1to1	1to1	ENSSSCG00000033946	HQ_SNG_018373		PIGXX	5	1to1	singleton	39.0071	66.4151	100.0	100.0	0.0	0.25	0.1111111111111111	1	1
ENSMUSG00000048240	OG_17757	HQ_16763	Gng7	MOUSE	3	1to1	1to1	ENSSSCG00000033949	HQ_16763	GNG7	PIGXX	3	1to1	1to1	94.1176	94.1176	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMUSG00000030534	OG_13285	HQ_11506	Vps33b	MOUSE	5	1to1	1to1	ENSSSCG00000033954	HQ_11506	VPS33B	PIGXX	5	1to1	1to1	96.4344	93.4066	75.0	0.0	1.0	0.8	0.8	1	1
ENSMUSG00000028367	OG_00473	HQ_14214	Txn1	MOUSE	5	multi_copy	1to1	ENSSSCG00000033957	HQ_SNG_018375		PIGXX	5	multi_copy	singleton	53.3333	56.5657	0.0	0.0	0.0	0.125	0.0	1	1
ENSMUSG00000057378	OG_14330	HQ_15681	Ryr3	MOUSE	5	1to1	1to1	ENSSSCG00000033958	HQ_15681	RYR3	PIGXX	5	1to1	1to1	94.9059	95.2371	75.0	93.56	1.0	0.25	0.1111111111111111	1	1
ENSMUSG00000018293	OG_00803	HQ_13729	Pfn1	MOUSE	5	multi_copy	1to1	ENSSSCG00000033966	HQ_SNG_018376		PIGXX	5	multi_copy	singleton	70.0	75.969	0.0	0.0	0.0	0.1111111111111111	0.0	1	1
ENSMUSG00000047485	OG_16747	HQ_15447	Klhl34	MOUSE	4	1to1	1to1	ENSSSCG00000033979	HQ_15447	KLHL34	PIGXX	4	1to1	1to1	81.0559	80.4314	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000050613	OG_01036	HQ_15739	Or14j1	MOUSE	5	multi_copy	1to1	ENSSSCG00000033980	HQ_SNG_018377		PIGXX	5	multi_copy	singleton	81.5625	81.3084	25.0	0.0	0.0	0.18181818181818182	0.0	3	1
ENSMUSG00000067524	OG_00936	HQ_09556	Or4d6	MOUSE	5	multi_copy	1to1	ENSSSCG00000033981	HQ_SNG_018378		PIGXX	5	multi_copy	singleton	58.5987	78.2979	25.0	0.0	0.0	0.16666666666666666	0.0	3	1
ENSMUSG00000059518	OG_04732	HQ_03171	Znhit1	MOUSE	5	1to1	1to1	ENSSSCG00000033982	HQ_03171	ZNHIT1	PIGXX	5	1to1	1to1	91.1392	93.5065	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMUSG00000018040	OG_13890	HQ_12070	Rrp7a	MOUSE	5	1to1	1to1	ENSSSCG00000033983	HQ_12070	RRP7A	PIGXX	5	1to1	1to1	81.4286	81.4286	100.0	0.0	1.0	0.5	0.5	1	1
ENSMUSG00000027011	OG_11745	HQ_14942	Ube2e3	MOUSE	5	1to1	1to1	ENSSSCG00000033987	HQ_14942	UBE2E3	PIGXX	5	1to1	1to1	100.0	100.0	100.0	0.0	1.0	0.5	0.5	1	1
ENSMUSG00000026958	OG_12599	HQ_10863	Dpp7	MOUSE	5	1to1	1to1	ENSSSCG00000033991	HQ_10863	DPP7	PIGXX	5	1to1	1to1	72.9249	63.8408	25.0	0.0	0.0	0.7142857142857143	0.625	1	1
ENSMUSG00000049148	OG_13136	HQ_11367	Plcxd3	MOUSE	5	1to1	1to1	ENSSSCG00000033993	HQ_11367	PLCXD3	PIGXX	5	1to1	1to1	98.4424	98.4424	100.0	80.82	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMUSG00000061518	OG_00623	HQ_06064	Cox5b	MOUSE	5	multi_copy	1to1	ENSSSCG00000033995	HQ_SNG_018379		PIGXX	5	multi_copy	singleton	51.938	56.7797	0.0	0.0	0.0	0.07692307692307693	0.0	2	1
ENSMUSG00000079941	OG_00623	HQ_SNG_009963	Cox5b-ps	MOUSE	5	multi_copy	singleton	ENSSSCG00000033995	HQ_SNG_018379		PIGXX	5	multi_copy	singleton	51.938	56.7797	0.0	0.0	0.0	0.0625	0.0	2	2
ENSMUSG00000027074	OG_07467	HQ_05878	Slc43a3	MOUSE	5	1to1	1to1	ENSSSCG00000033998	HQ_05878	SLC43A3	PIGXX	5	1to1	1to1	70.7171	70.7171	100.0	0.0	1.0	0.8	0.5	1	1
ENSMUSG00000057801	OG_00084	HQ_SNG_008787	Or2n1c	MOUSE	3	multi_copy	singleton	ENSSSCG00000034010	HQ_SNG_018382		PIGXX	3	multi_copy	singleton	77.5641	84.6154	25.0	0.0	0.0	0.2857142857142857	0.0	5	1
ENSMUSG00000057443	OG_00084	HQ_19148	Or2n1e	MOUSE	3	multi_copy	1to1	ENSSSCG00000034010	HQ_SNG_018382		PIGXX	3	multi_copy	singleton	70.1923	76.5734	25.0	0.0	0.0	0.2857142857142857	0.0	5	2
ENSMUSG00000096840	OG_00084	HQ_19531	Or2n1d	MOUSE	3	multi_copy	1to1	ENSSSCG00000034010	HQ_SNG_018382		PIGXX	3	multi_copy	singleton	71.1538	77.6224	25.0	0.0	0.0	0.2	0.0	6	3
ENSMUSG00000096009	OG_00084	HQ_SNG_010841	Or2n1	MOUSE	3	multi_copy	singleton	ENSSSCG00000034010	HQ_SNG_018382		PIGXX	3	multi_copy	singleton	78.2051	85.3147	25.0	0.0	0.0	0.14285714285714285	0.0	5	4
ENSMUSG00000063240	OG_00084	HQ_19246	Or2n1b	MOUSE	3	multi_copy	1to1	ENSSSCG00000034010	HQ_SNG_018382		PIGXX	3	multi_copy	singleton	77.8846	84.965	25.0	0.0	0.0	0.125	0.0	5	5
ENSMUSG00000031628	OG_01703	HQ_09079	Casp3	MOUSE	5	multi_copy	1to1	ENSSSCG00000034012	HQ_09079	CASP3	PIGXX	5	multi_copy	1to1	85.1986	84.8921	100.0	0.0	1.0	0.75	0.75	1	1
ENSMUSG00000073680	OG_16978	HQ_15754	Tmem88b	MOUSE	4	1to1	1to1	ENSSSCG00000034013	HQ_15754	TMEM88B	PIGXX	4	1to1	1to1	68.7861	71.6867	100.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMUSG00000022706	OG_01934	HQ_11683	Mrpl40	MOUSE	5	multi_copy	1to1	ENSSSCG00000034014	HQ_11683	MRPL40	PIGXX	5	multi_copy	1to1	72.8155	72.8155	75.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000003731	OG_02507	HQ_00948	Kpna6	MOUSE	5	1to1	1to1	ENSSSCG00000034017	HQ_00948	KPNA6	PIGXX	5	1to1	1to1	99.0672	91.8685	100.0	48.67	1.0	0.375	0.375	1	1
ENSMUSG00000038690	OG_00535	HQ_15927	Atp5j2	MOUSE	5	multi_copy	1to1	ENSSSCG00000034019	HQ_15927		PIGXX	5	multi_copy	1to1	68.1818	54.5455	100.0	0.0	1.0	0.8	0.8	1	1
