ensembl_id_MOUSE	ens_orthogroup_id	ens_hqorthogroup_id_MOUSE	gene_symbol_MOUSE	species_code_MOUSE	n_species_MOUSE	ens_orthogroup_status_MOUSE	ens_hqorthogroup_status_MOUSE	ensembl_id_MACFA	ens_hqorthogroup_id_MACFA	gene_symbol_MACFA	species_code_MACFA	n_species_MACFA	ens_orthogroup_status_MACFA	ens_hqorthogroup_status_MACFA	ens_identity	ens_homology_identity	ens_goc_score	ens_wga_coverage	ens_is_high_confidence	atlas_goc_score_pairwise	atlas_hq_goc_score_pairwise	ortholog_rank_MOUSE	ortholog_rank_MACFA
ENSMUSG00000094474	OG_00001	HQ_SNG_010454	ENSMUSG00000094474	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	16.4241	33.7607	0.0	0.0	0.0	0.25	0.0	8	36
ENSMUSG00000094722	OG_00001	HQ_SNG_010513	ENSMUSG00000094722	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	16.4241	33.7607	0.0	0.0	0.0	0.25	0.0	8	37
ENSMUSG00000095074	OG_00001	HQ_SNG_010610	Pramel42	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	16.4241	33.7607	0.0	0.0	0.0	0.25	0.0	8	38
ENSMUSG00000095954	OG_00001	HQ_SNG_010828	Gm3183	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	16.4241	33.7607	0.0	0.0	0.0	0.25	0.0	8	39
ENSMUSG00000095996	OG_00001	HQ_SNG_010839	Gm16513	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	16.4241	33.7607	0.0	0.0	0.0	0.25	0.0	8	40
ENSMUSG00000096259	OG_00001	HQ_SNG_010884	Pramel38	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	16.4241	33.7607	0.0	0.0	0.0	0.25	0.0	8	41
ENSMUSG00000096550	OG_00001	HQ_SNG_010943	Gm16367	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	16.4241	33.7607	0.0	0.0	0.0	0.25	0.0	8	42
ENSMUSG00000096756	OG_00001	HQ_SNG_011001	ENSMUSG00000096756	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	16.4241	33.7607	0.0	0.0	0.0	0.25	0.0	8	43
ENSMUSG00000107392	OG_00001	HQ_SNG_011260	Pramel35	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	16.4241	33.7607	0.0	0.0	0.0	0.25	0.0	8	44
ENSMUSG00000079424	OG_00001	HQ_SNG_009904	Pramel47	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	16.4211	33.3333	0.0	0.0	0.0	0.25	0.0	8	45
ENSMUSG00000073723	OG_00001	HQ_SNG_009411	Gm13102	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	16.4	35.0427	0.0	0.0	0.0	0.25	0.0	8	46
ENSMUSG00000073724	OG_00001	HQ_SNG_009412	Pramel4	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	16.4	35.0427	0.0	0.0	0.0	0.25	0.0	8	47
ENSMUSG00000094383	OG_00001	HQ_SNG_010436	ENSMUSG00000094383	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	16.2272	34.188	0.0	0.0	0.0	0.25	0.0	8	48
ENSMUSG00000066031	OG_00001	HQ_SNG_009045	Pramel25	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	15.0602	32.0513	0.0	0.0	0.0	0.25	0.0	8	49
ENSMUSG00000066030	OG_00001	HQ_SNG_009044	Oog2	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	14.9798	31.6239	0.0	0.0	0.0	0.25	0.0	8	50
ENSMUSG00000095728	OG_00001	HQ_SNG_010771	ENSMUSG00000095728	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	14.0394	24.359	0.0	0.0	0.0	0.25	0.0	8	51
ENSMUSG00000095076	OG_00001	HQ_SNG_010612	ENSMUSG00000095076	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	13.3333	23.0769	0.0	0.0	0.0	0.25	0.0	8	52
ENSMUSG00000029451	OG_00001	HQ_SNG_008117	Pramel27	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	13.2383	27.7778	0.0	0.0	0.0	0.25	0.0	8	53
ENSMUSG00000094836	OG_00001	HQ_SNG_010546	ENSMUSG00000094836	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	9.1922	14.1026	0.0	0.0	0.0	0.25	0.0	8	54
ENSMUSG00000094887	OG_00001	HQ_SNG_010559	ENSMUSG00000094887	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	9.1922	14.1026	0.0	0.0	0.0	0.25	0.0	8	55
ENSMUSG00000095505	OG_00001	HQ_SNG_010703	AA792892	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	25.1799	29.9145	0.0	0.0	0.0	0.2	0.0	6	56
ENSMUSG00000046862	OG_00001	HQ_18987	Pramel12	MOUSE	5	multi_copy	1to1	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	18.3333	37.6068	0.0	0.0	0.0	0.2	0.0	8	57
ENSMUSG00000094043	OG_00001	HQ_SNG_010353	Pramel49	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	17.8794	36.7521	0.0	0.0	0.0	0.2	0.0	8	58
ENSMUSG00000096728	OG_00001	HQ_SNG_010991	ENSMUSG00000096728	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	17.4636	35.8974	0.0	0.0	0.0	0.2	0.0	8	59
ENSMUSG00000096680	OG_00001	HQ_SNG_010977	ENSMUSG00000096680	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	16.875	34.6154	0.0	0.0	0.0	0.2	0.0	8	60
ENSMUSG00000095666	OG_00001	HQ_SNG_010754	ENSMUSG00000095666	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	16.4241	33.7607	0.0	0.0	0.0	0.2	0.0	8	61
ENSMUSG00000091585	OG_00001	HQ_SNG_010187	ENSMUSG00000091585	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	15.8317	33.7607	0.0	0.0	0.0	0.2	0.0	8	62
ENSMUSG00000096276	OG_00001	HQ_SNG_010887	Gm2042	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	15.5242	32.906	0.0	0.0	0.0	0.2	0.0	8	63
ENSMUSG00000096236	OG_00001	HQ_SNG_010879	ENSMUSG00000096236	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	14.0049	24.359	0.0	0.0	0.0	0.2	0.0	8	64
ENSMUSG00000094303	OG_00001	HQ_SNG_010415	ENSMUSG00000094303	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	13.3005	23.0769	0.0	0.0	0.0	0.2	0.0	8	65
ENSMUSG00000078626	OG_00001	HQ_SNG_009749	Gm12790	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	2.48756	2.13675	0.0	0.0	0.0	0.2	0.0	8	66
ENSMUSG00000078625	OG_00001	HQ_SNG_009748	Gm12789	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	1.21951	0.854701	0.0	0.0	0.0	0.2	0.0	7	67
ENSMUSG00000096139	OG_00001	HQ_SNG_010865	Pramel50	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	17.4636	35.8974	0.0	0.0	0.0	0.16666666666666666	0.0	8	68
ENSMUSG00000095570	OG_00001	HQ_SNG_010721	ENSMUSG00000095570	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	16.875	34.6154	0.0	0.0	0.0	0.16666666666666666	0.0	8	69
ENSMUSG00000072814	OG_00001	HQ_SNG_009351	Gm7982	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	16.8399	34.6154	0.0	0.0	0.0	0.16666666666666666	0.0	8	70
ENSMUSG00000035201	OG_00001	HQ_SNG_008242	Pramel17	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	16.8067	34.188	0.0	0.0	0.0	0.16666666666666666	0.0	8	71
ENSMUSG00000072813	OG_00001	HQ_SNG_009350	E330014E10Rik	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	16.632	34.188	0.0	0.0	0.0	0.16666666666666666	0.0	8	72
ENSMUSG00000095523	OG_00001	HQ_SNG_010709	ENSMUSG00000095523	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	16.4241	33.7607	0.0	0.0	0.0	0.16666666666666666	0.0	8	73
ENSMUSG00000095763	OG_00001	HQ_SNG_010784	ENSMUSG00000095763	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	16.4241	33.7607	0.0	0.0	0.0	0.16666666666666666	0.0	8	74
ENSMUSG00000038330	OG_00001	HQ_SNG_008293	Pramel32	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	16.2272	34.188	0.0	0.0	0.0	0.16666666666666666	0.0	8	75
ENSMUSG00000070890	OG_00001	HQ_SNG_009273	Pramel19	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	15.528	32.0513	0.0	0.0	0.0	0.16666666666666666	0.0	8	76
ENSMUSG00000037028	OG_00001	HQ_SNG_008272	Pramel18	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	15.4959	32.0513	0.0	0.0	0.0	0.16666666666666666	0.0	8	77
ENSMUSG00000066027	OG_00001	HQ_SNG_009043	Pramel51	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	14.8077	32.906	0.0	0.0	0.0	0.16666666666666666	0.0	8	78
ENSMUSG00000046133	OG_00001	HQ_SNG_008464	C130073F10Rik	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	4.47761	3.84615	0.0	0.0	0.0	0.16666666666666666	0.0	7	79
ENSMUSG00000095475	OG_00001	HQ_SNG_010693	ENSMUSG00000095475	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	17.8794	36.7521	0.0	0.0	0.0	0.14285714285714285	0.0	8	80
ENSMUSG00000094337	OG_00001	HQ_SNG_010427	ENSMUSG00000094337	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	16.632	34.188	0.0	0.0	0.0	0.14285714285714285	0.0	8	81
ENSMUSG00000096044	OG_00001	HQ_SNG_010849	Pramel33	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	16.4241	33.7607	0.0	0.0	0.0	0.14285714285714285	0.0	8	82
ENSMUSG00000096576	OG_00001	HQ_SNG_010948	Oog1	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	15.5242	32.906	0.0	0.0	0.0	0.14285714285714285	0.0	8	83
ENSMUSG00000041805	OG_00001	HQ_18907	Pramel1	MOUSE	5	multi_copy	1to1	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	13.9738	27.3504	0.0	0.0	0.0	0.14285714285714285	0.0	8	84
ENSMUSG00000094855	OG_00001	HQ_SNG_010549	ENSMUSG00000094855	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	16.632	34.188	0.0	0.0	0.0	0.125	0.0	8	85
ENSMUSG00000025838	OG_00001	HQ_SNG_008055	Pramel6	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	15.0515	31.1966	0.0	0.0	0.0	0.125	0.0	8	86
ENSMUSG00000074720	OG_00001	HQ_SNG_009488	ENSMUSG00000074720	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	27.1605	18.8034	0.0	0.0	0.0	0.1111111111111111	0.0	6	87
ENSMUSG00000025839	OG_00001	HQ_SNG_008056	Pramel7	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	15.6576	32.0513	0.0	0.0	0.0	0.1111111111111111	0.0	8	88
ENSMUSG00000094741	OG_00001	HQ_SNG_010518	Pramel39	MOUSE	5	multi_copy	singleton	ENSMFAG00000039073	HQ_SNG_002682		MACFA	5	multi_copy	singleton	14.0049	24.359	0.0	0.0	0.0	0.1111111111111111	0.0	8	89
ENSMUSG00000019828	OG_09475	HQ_14517	Grm1	MOUSE	5	1to1	1to1	ENSMFAG00000039075	HQ_SNG_002683		MACFA	5	1to1	singleton	24.854	94.0063	100.0	70.59	0.0	0.3333333333333333	0.09090909090909091	1	1
ENSMUSG00000061175	OG_02717	HQ_01156	Fnip2	MOUSE	5	1to1	1to1	ENSMFAG00000039076	HQ_01156	FNIP2	MACFA	5	1to1	1to1	75.5712	72.8814	100.0	11.31	1.0	0.6666666666666666	0.42857142857142855	1	1
ENSMUSG00000079197	OG_01236	HQ_02497	Psme2	MOUSE	5	multi_copy	1to1	ENSMFAG00000039077	HQ_02497	PSME2	MACFA	5	multi_copy	1to1	94.1423	88.5827	100.0	0.0	1.0	0.8	0.5	1	1
ENSMUSG00000078153	OG_01236	HQ_SNG_009703	Psme2b	MOUSE	5	multi_copy	singleton	ENSMFAG00000039077	HQ_02497	PSME2	MACFA	5	multi_copy	1to1	94.1423	88.5827	0.0	0.0	0.0	0.16666666666666666	0.0	1	2
ENSMUSG00000033029	OG_06792	HQ_05222	1700088E04Rik	MOUSE	5	1to1	1to1	ENSMFAG00000039078	HQ_05222	C22orf23	MACFA	5	1to1	1to1	78.2407	67.3307	75.0	93.05	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMUSG00000017588	OG_11942	HQ_10228	Krt27	MOUSE	5	1to1	1to1	ENSMFAG00000039079	HQ_10228	KRT27	MACFA	5	1to1	1to1	88.8393	86.7102	100.0	0.0	1.0	0.9	0.9	1	1
ENSMUSG00000041406	OG_02155	HQ_00594	BC055324	MOUSE	5	1to1	1to1	ENSMFAG00000039080	HQ_00594	C1orf112	MACFA	5	1to1	1to1	71.4132	66.7339	100.0	0.0	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSMUSG00000063975	OG_00241	HQ_00028	Slco1a5	MOUSE	5	multi_copy	multi_copy	ENSMFAG00000039081	HQ_00028	SLCO1A2	MACFA	5	multi_copy	multi_copy	73.5821	73.5821	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMUSG00000030237	OG_00241	HQ_00028	Slco1a4	MOUSE	5	multi_copy	multi_copy	ENSMFAG00000039081	HQ_00028	SLCO1A2	MACFA	5	multi_copy	multi_copy	73.1343	73.1343	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	2
ENSMUSG00000079262	OG_00241	HQ_00028	Slco1a6	MOUSE	5	multi_copy	multi_copy	ENSMFAG00000039081	HQ_00028	SLCO1A2	MACFA	5	multi_copy	multi_copy	66.1194	66.1194	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	3
ENSMUSG00000084927	OG_00241	HQ_00028	Gm5724	MOUSE	5	multi_copy	multi_copy	ENSMFAG00000039081	HQ_00028	SLCO1A2	MACFA	5	multi_copy	multi_copy	66.5672	66.5672	100.0	0.0	1.0	0.2857142857142857	0.2857142857142857	1	4
ENSMUSG00000041698	OG_00241	HQ_00028	Slco1a1	MOUSE	5	multi_copy	multi_copy	ENSMFAG00000039081	HQ_00028	SLCO1A2	MACFA	5	multi_copy	multi_copy	69.5522	69.5522	100.0	0.0	1.0	0.16666666666666666	0.16666666666666666	1	5
ENSMUSG00000079263	OG_00241	HQ_00028	Gm6614	MOUSE	5	multi_copy	multi_copy	ENSMFAG00000039081	HQ_00028	SLCO1A2	MACFA	5	multi_copy	multi_copy	67.0149	67.0149	100.0	0.0	1.0	0.16666666666666666	0.16666666666666666	1	6
ENSMUSG00000017550	OG_12521	HQ_10791	Atad5	MOUSE	5	1to1	1to1	ENSMFAG00000039082	HQ_10791	ATAD5	MACFA	5	1to1	1to1	69.989	69.6838	100.0	0.0	1.0	0.5714285714285714	0.375	1	1
ENSMUSG00000025959	OG_05892	HQ_04351	Klf7	MOUSE	5	1to1	1to1	ENSMFAG00000039083	HQ_04351	KLF7	MACFA	5	1to1	1to1	97.01	96.6887	75.0	96.54	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMUSG00000040723	OG_14307	HQ_12468	Rcsd1	MOUSE	5	1to1	1to1	ENSMFAG00000039084	HQ_12468	RCSD1	MACFA	5	1to1	1to1	64.3204	53.5354	100.0	91.7	1.0	0.4	0.4	1	1
ENSMUSG00000075595	OG_14298	HQ_12459	Zfp652	MOUSE	5	1to1	1to1	ENSMFAG00000039085	HQ_12459	ZNF652	MACFA	5	1to1	1to1	90.4605	90.7591	100.0	100.0	1.0	0.5	0.2857142857142857	1	1
ENSMUSG00000021591	OG_00406	HQ_10462	Glrx	MOUSE	5	multi_copy	1to1	ENSMFAG00000039086	HQ_10462	GLRX	MACFA	5	multi_copy	1to1	88.785	59.375	100.0	0.0	1.0	0.6666666666666666	0.42857142857142855	1	1
ENSMUSG00000073295	OG_01015	HQ_00527	Nudt11	MOUSE	5	multi_copy	multi_copy	ENSMFAG00000039087	HQ_00527	NUDT11	MACFA	5	multi_copy	multi_copy	95.7317	95.7317	50.0	0.0	0.0	0.25	0.2	1	1
ENSMUSG00000073293	OG_01015	HQ_00527	Nudt10	MOUSE	5	multi_copy	multi_copy	ENSMFAG00000039087	HQ_00527	NUDT11	MACFA	5	multi_copy	multi_copy	95.7317	95.7317	0.0	0.0	0.0	0.23076923076923078	0.23076923076923078	1	2
ENSMUSG00000029378	OG_05007	HQ_03458	Areg	MOUSE	5	1to1	1to1	ENSMFAG00000039089	HQ_03458	AREG	MACFA	5	1to1	1to1	62.0968	56.2044	100.0	0.0	1.0	0.875	0.875	1	1
ENSMUSG00000074925	OG_13803	HQ_11988	Ptar1	MOUSE	5	1to1	1to1	ENSMFAG00000039090	HQ_11988	PTAR1	MACFA	5	1to1	1to1	87.2642	86.2471	100.0	0.0	1.0	0.6666666666666666	0.42857142857142855	1	1
ENSMUSG00000027959	OG_09804	HQ_08182	Sass6	MOUSE	5	1to1	1to1	ENSMFAG00000039091	HQ_08182	SASS6	MACFA	5	1to1	1to1	85.3211	84.9315	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000020325	OG_03045	HQ_13451	Fstl3	MOUSE	5	1to1	1to1	ENSMFAG00000039093	HQ_SNG_002684		MACFA	5	1to1	singleton	52.7344	33.4988	100.0	0.0	0.0	0.45454545454545453	0.3333333333333333	1	1
ENSMUSG00000031112	OG_07447	HQ_05858	Stk26	MOUSE	5	1to1	1to1	ENSMFAG00000039094	HQ_05858	STK26	MACFA	5	1to1	1to1	97.8365	58.3095	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000054764	OG_11501	HQ_09805	Mtnr1a	MOUSE	5	1to1	1to1	ENSMFAG00000039096	HQ_09805	MTNR1A	MACFA	5	1to1	1to1	85.2691	65.2928	100.0	100.0	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSMUSG00000063529	OG_14844	HQ_12943	Stmnd1	MOUSE	5	1to1	1to1	ENSMFAG00000039098	HQ_12943	STMND1	MACFA	5	1to1	1to1	67.3835	68.1159	100.0	98.65	1.0	0.625	0.625	1	1
ENSMUSG00000060591	OG_00114	HQ_00041	Ifitm2	MOUSE	5	multi_copy	multi_copy	ENSMFAG00000039100	HQ_00041	IFITM1	MACFA	5	multi_copy	multi_copy	50.0	57.6	100.0	0.0	1.0	0.5	0.42857142857142855	1	1
ENSMUSG00000025492	OG_00114	HQ_00041	Ifitm3	MOUSE	5	multi_copy	multi_copy	ENSMFAG00000039100	HQ_00041	IFITM1	MACFA	5	multi_copy	multi_copy	51.8248	56.8	100.0	0.0	1.0	0.2857142857142857	0.25	1	2
ENSMUSG00000059108	OG_00114	HQ_SNG_008844	Ifitm6	MOUSE	5	multi_copy	singleton	ENSMFAG00000039100	HQ_00041	IFITM1	MACFA	5	multi_copy	multi_copy	44.3548	44.0	100.0	0.0	0.0	0.2857142857142857	0.25	1	3
ENSMUSG00000025491	OG_00114	HQ_00041	Ifitm1	MOUSE	5	multi_copy	multi_copy	ENSMFAG00000039100	HQ_00041	IFITM1	MACFA	5	multi_copy	multi_copy	63.2075	53.6	0.0	0.0	0.0	0.2857142857142857	0.25	2	4
ENSMUSG00000065968	OG_00114	HQ_SNG_009038	Ifitm7	MOUSE	5	multi_copy	singleton	ENSMFAG00000039100	HQ_00041	IFITM1	MACFA	5	multi_copy	multi_copy	46.0993	52.0	0.0	0.0	0.0	0.125	0.0	2	5
ENSMUSG00000029491	OG_07306	HQ_05718	Pde6b	MOUSE	5	1to1	1to1	ENSMFAG00000039102	HQ_05718	PDE6B	MACFA	5	1to1	1to1	91.8224	93.683	50.0	0.0	0.0	0.4	0.2727272727272727	1	1
ENSMUSG00000028876	OG_00988	HQ_15342	Epha10	MOUSE	5	multi_copy	1to1	ENSMFAG00000039103	HQ_SNG_002685		MACFA	5	multi_copy	singleton	16.2413	61.9469	100.0	0.0	0.0	0.7142857142857143	0.4	1	1
ENSMUSG00000000168	OG_01604	HQ_14490	Dlat	MOUSE	5	multi_copy	1to1	ENSMFAG00000039105	HQ_SNG_002686		MACFA	5	multi_copy	singleton	64.3302	82.1074	0.0	0.0	0.0	0.14285714285714285	0.0	1	1
ENSMUSG00000015869	OG_10228	HQ_08575	Prpsap1	MOUSE	5	1to1	1to1	ENSMFAG00000039106	HQ_08575	PRPSAP1	MACFA	5	1to1	1to1	91.9481	91.7098	100.0	0.0	1.0	0.5	0.5	1	1
ENSMUSG00000031617	OG_10720	HQ_09044	Tmem184c	MOUSE	5	1to1	1to1	ENSMFAG00000039107	HQ_09044	TMEM184C	MACFA	5	1to1	1to1	55.1447	78.3105	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000061808	OG_05893	HQ_04352	Ttr	MOUSE	5	1to1	1to1	ENSMFAG00000039111	HQ_04352	TTR	MACFA	5	1to1	1to1	72.1088	71.1409	50.0	0.0	0.0	0.4444444444444444	0.4444444444444444	1	1
ENSMUSG00000066705	OG_07897	HQ_16440	Fxyd6	MOUSE	5	1to1	1to1	ENSMFAG00000039113	HQ_16440	FXYD6	MACFA	5	1to1	1to1	78.7234	66.6667	100.0	0.0	1.0	0.375	0.375	1	1
ENSMUSG00000027304	OG_07915	HQ_06328	Rtf1	MOUSE	5	1to1	1to1	ENSMFAG00000039115	HQ_06328	RTF1	MACFA	5	1to1	1to1	97.4825	98.0309	100.0	0.52	1.0	0.5	0.5	1	1
ENSMUSG00000071708	OG_00788	HQ_02676	Sms	MOUSE	5	multi_copy	1to1	ENSMFAG00000039117	HQ_02676	SMS	MACFA	5	multi_copy	1to1	92.6229	91.8699	100.0	0.0	1.0	0.5	0.5	1	1
ENSMUSG00000028766	OG_10335	HQ_08673	Alpl	MOUSE	5	1to1	1to1	ENSMFAG00000039118	HQ_08673	ALPL	MACFA	5	1to1	1to1	90.2672	90.2672	100.0	0.0	1.0	0.5	0.5	1	1
ENSMUSG00000039298	OG_07776	HQ_06194	Cdk5rap2	MOUSE	5	1to1	1to1	ENSMFAG00000039120	HQ_06194	CDK5RAP2	MACFA	5	1to1	1to1	70.5818	67.4711	75.0	94.17	1.0	0.2	0.2	1	1
ENSMUSG00000011752	OG_00500	HQ_10217	Pgam1	MOUSE	5	multi_copy	1to1	ENSMFAG00000039121	HQ_SNG_002687		MACFA	5	multi_copy	singleton	80.7087	97.619	0.0	0.0	0.0	0.07692307692307693	0.0	3	1
ENSMUSG00000051279	OG_09768	HQ_08148	Gdf6	MOUSE	5	1to1	1to1	ENSMFAG00000039122	HQ_08148	GDF6	MACFA	5	1to1	1to1	48.0176	50.0	50.0	0.0	0.0	0.4444444444444444	0.4444444444444444	1	1
ENSMUSG00000028919	OG_08477	HQ_06881	Arhgef19	MOUSE	5	1to1	1to1	ENSMFAG00000039124	HQ_06881	ARHGEF19	MACFA	5	1to1	1to1	54.9875	89.6341	100.0	0.0	1.0	0.5	0.5	1	1
ENSMUSG00000034621	OG_13589	HQ_11791	Gpatch8	MOUSE	5	1to1	1to1	ENSMFAG00000039126	HQ_11791	GPATCH8	MACFA	5	1to1	1to1	82.3256	86.4017	100.0	0.0	1.0	0.4166666666666667	0.3076923076923077	1	1
ENSMUSG00000090173	OG_01809	HQ_00468	Fbxw10	MOUSE	5	multi_copy	multi_copy	ENSMFAG00000039127	HQ_00468		MACFA	5	multi_copy	multi_copy	71.5534	70.1905	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMUSG00000029772	OG_09957	HQ_08330	Ahcyl2	MOUSE	5	1to1	1to1	ENSMFAG00000039128	HQ_08330	AHCYL2	MACFA	5	1to1	1to1	79.6085	97.2112	100.0	92.14	1.0	0.6	0.6	1	1
ENSMUSG00000018604	OG_07510	HQ_05921	Tbx3	MOUSE	5	1to1	1to1	ENSMFAG00000039129	HQ_05921	TBX3	MACFA	5	1to1	1to1	71.2551	77.8761	100.0	0.0	1.0	0.5	0.5	1	1
ENSMUSG00000019082	OG_12660	HQ_10920	Slc25a22	MOUSE	5	1to1	1to1	ENSMFAG00000039130	HQ_10920	SLC25A22	MACFA	5	1to1	1to1	75.5418	55.5809	100.0	0.0	1.0	0.25	0.25	1	1
